
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
AVID,"Avid Technology, Inc.",378955,RSI[7]_crosses_back_70_30_levels,Buy,$6.19,n/a,n/a,"1:3_ATR[20]",100.0%,4.82%,4.46%,17.37,19.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/AVID/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_AVID_1:3_ATR[20]_m24/tp/Ticker/
BDX,"Becton, Dickinson and Company",1663934,EMA[100]_price_crossover,Buy,$252.96,n/a,n/a,"1:3_ATR[20]",100.0%,2.59%,2.18%,8.25,21.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/BDX/sn/EMA[100]_price_crossover/sg/Buy/bk/EMA[100]_price_crossover_Buy_BDX_1:3_ATR[20]_m24/tp/Ticker/
BDX,"Becton, Dickinson and Company",1663934,TRIMA[50]_price_crossover,Buy,$252.96,n/a,n/a,"1:2_ATR[20]",100.0%,3.10%,2.05%,4.15,20.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/BDX/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_BDX_1:2_ATR[20]_m24/tp/Ticker/
BDX,"Becton, Dickinson and Company",1663934,TRIMA[50]_price_crossover,Buy,$252.96,n/a,n/a,"1:3_ATR[20]",100.0%,3.10%,2.05%,4.15,20.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/BDX/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_BDX_1:3_ATR[20]_m24/tp/Ticker/
BEST,"BEST, Inc. Sponsored ADR",1885816,SMA[5]_price_crossover,Buy,$5.28,n/a,n/a,"1:2_ATR[20]",100.0%,5.50%,5.29%,31.13,21.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/BEST/sn/SMA[5]_price_crossover/sg/Buy/bk/SMA[5]_price_crossover_Buy_BEST_1:2_ATR[20]_m24/tp/Ticker/
BEST,"BEST, Inc. Sponsored ADR",1885816,SMA[5]_price_crossover,Buy,$5.28,n/a,n/a,"1:3_ATR[20]",100.0%,5.50%,5.29%,31.13,21.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/BEST/sn/SMA[5]_price_crossover/sg/Buy/bk/SMA[5]_price_crossover_Buy_BEST_1:3_ATR[20]_m24/tp/Ticker/
BOOT,"Boot Barn Holdings, Inc.",428584,CDLHARAMI_reversal,Buy,$34.90,n/a,n/a,"1:3_ATR[20]",100.0%,8.10%,4.75%,3.26,21.00,10.8,https://arizet.com/quantumstocks/#v/pl/tk/BOOT/sn/CDLHARAMI_reversal/sg/Buy/bk/CDLHARAMI_reversal_Buy_BOOT_1:3_ATR[20]_m24/tp/Ticker/
CHH,"Choice Hotels International, Inc.",284764,STOCH[14_2_5]_K_crosses_D_line,Buy,$88.96,n/a,n/a,"1:3_ATR[20]",100.0%,2.01%,1.91%,19.78,15.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/CHH/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CHH_1:3_ATR[20]_m24/tp/Ticker/
CMCSA,"Comcast Corporation",13882681,CMO[21]_crosses_0_level,Buy,$45.08,n/a,n/a,"1:3_ATR[20]",100.0%,2.38%,2.37%,28.19,19.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/CMCSA/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CMCSA_1:3_ATR[20]_m24/tp/Ticker/
CMCSA,"Comcast Corporation",13882681,CMO[21]_crosses_0_level,Buy,$45.08,n/a,n/a,"2:3_ATR[20]",100.0%,4.56%,4.41%,26.08,19.00,16.6,https://arizet.com/quantumstocks/#v/pl/tk/CMCSA/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CMCSA_2:3_ATR[20]_m24/tp/Ticker/
CMCSA,"Comcast Corporation",13882681,WMA[50]_price_crossover,Buy,$45.08,n/a,n/a,"1:3_ATR[20]",100.0%,2.36%,2.32%,29.50,19.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/CMCSA/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CMCSA_1:3_ATR[20]_m24/tp/Ticker/
CMCSA,"Comcast Corporation",13882681,WMA[50]_price_crossover,Buy,$45.08,n/a,n/a,"2:3_ATR[20]",100.0%,4.66%,4.52%,29.60,19.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/CMCSA/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CMCSA_2:3_ATR[20]_m24/tp/Ticker/
COG,"Cabot Oil & Gas Corporation",8069755,MFI[9]_crosses_back_70_30_levels,Buy,$17.57,n/a,n/a,"1:3_ATR[20]",100.0%,3.31%,2.68%,5.96,16.00,9.9,https://arizet.com/quantumstocks/#v/pl/tk/COG/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_COG_1:3_ATR[20]_m24/tp/Ticker/
CRVL,"CorVel Corp.",70093,STOCHF[14_3]_K_crosses_D_line,Buy,$75.70,n/a,n/a,"1:3_ATR[20]",100.0%,3.25%,3.27%,16.50,17.00,13.3,https://arizet.com/quantumstocks/#v/pl/tk/CRVL/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_CRVL_1:3_ATR[20]_m24/tp/Ticker/
CRVL,"CorVel Corp.",70093,STOCHF[21_3]_K_crosses_D_line,Buy,$75.70,n/a,n/a,"1:3_ATR[20]",100.0%,3.30%,3.36%,17.14,17.00,12.2,https://arizet.com/quantumstocks/#v/pl/tk/CRVL/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_CRVL_1:3_ATR[20]_m24/tp/Ticker/
DRI,"Darden Restaurants, Inc.",1354837,RSI[7]_crosses_back_70_30_levels,Buy,$118.22,n/a,n/a,"exit_after_20_days",100.0%,7.33%,5.03%,4.52,16.00,29.1,https://arizet.com/quantumstocks/#v/pl/tk/DRI/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_DRI_exit_after_20_days_m24/tp/Ticker/
DXCM,"DexCom, Inc.",538674,RSI[5]_crosses_back_70_30_levels,Buy,$149.24,n/a,n/a,"1:3_ATR[20]",100.0%,4.15%,3.82%,22.18,18.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/DXCM/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_DXCM_1:3_ATR[20]_m24/tp/Ticker/
EL,"The Estee Lauder Companies Inc.",1299150,CDLENGULFING_long_reversal,Buy,$198.95,n/a,n/a,"1:2_ATR[20]",100.0%,1.93%,1.93%,16.86,17.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/EL/sn/CDLENGULFING_long_reversal/sg/Buy/bk/CDLENGULFING_long_reversal_Buy_EL_1:2_ATR[20]_m24/tp/Ticker/
EL,"The Estee Lauder Companies Inc.",1299150,CDLENGULFING_long_reversal,Buy,$198.95,n/a,n/a,"1:3_ATR[20]",100.0%,1.93%,1.93%,16.86,17.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/EL/sn/CDLENGULFING_long_reversal/sg/Buy/bk/CDLENGULFING_long_reversal_Buy_EL_1:3_ATR[20]_m24/tp/Ticker/
ERI,"Eldorado Resorts, Inc.",1724741,RSI[7]_crosses_back_70_30_levels,Buy,$39.87,n/a,n/a,"1:3_ATR[20]",100.0%,4.58%,4.26%,16.37,16.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/ERI/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_ERI_1:3_ATR[20]_m24/tp/Ticker/
FCN,"FTI Consulting, Inc.",255297,STOCHF[5_3]_K_crosses_D_line,Buy,$105.99,n/a,n/a,"1:3_ATR[20]",100.0%,2.38%,2.25%,18.81,19.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/FCN/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_FCN_1:3_ATR[20]_m24/tp/Ticker/
FCN,"FTI Consulting, Inc.",255297,STOCH[5_1_3]_K_crosses_D_line,Buy,$105.99,n/a,n/a,"1:3_ATR[20]",100.0%,2.38%,2.25%,18.81,19.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/FCN/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_FCN_1:3_ATR[20]_m24/tp/Ticker/
GDDY,"GoDaddy Inc.",906854,WMA[50]_price_crossover,Buy,$65.98,n/a,n/a,"1:3_ATR[20]",100.0%,3.36%,2.46%,8.98,20.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/GDDY/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_GDDY_1:3_ATR[20]_m24/tp/Ticker/
GGG,"Graco Inc.",347336,TRIMA[50]_price_crossover,Buy,$46.04,n/a,n/a,"1:3_ATR[20]",100.0%,2.12%,2.25%,25.93,18.00,9.9,https://arizet.com/quantumstocks/#v/pl/tk/GGG/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_GGG_1:3_ATR[20]_m24/tp/Ticker/
GMED,"Globus Medical, Inc.",366538,SMA[20]_price_crossover,Buy,$51.12,n/a,n/a,"1:3_ATR[20]",100.0%,3.65%,2.49%,4.17,23.00,11.6,https://arizet.com/quantumstocks/#v/pl/tk/GMED/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_GMED_1:3_ATR[20]_m24/tp/Ticker/
GMED,"Globus Medical, Inc.",366538,WMA[50]_price_crossover,Buy,$51.12,n/a,n/a,"1:3_ATR[20]",100.0%,3.60%,2.54%,3.75,21.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/GMED/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_GMED_1:3_ATR[20]_m24/tp/Ticker/
GMED,"Globus Medical, Inc.",366538,WMA[50]_price_crossover,Buy,$51.12,n/a,n/a,"2:3_ATR[20]",100.0%,5.41%,4.81%,5.90,21.00,14.3,https://arizet.com/quantumstocks/#v/pl/tk/GMED/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_GMED_2:3_ATR[20]_m24/tp/Ticker/
GWRE,"Guidewire Software, Inc.",871414,EMA[50]_price_crossover,Buy,$105.38,n/a,n/a,"1:3_ATR[20]",100.0%,2.62%,2.48%,21.57,19.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/GWRE/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_GWRE_1:3_ATR[20]_m24/tp/Ticker/
HII,"Huntington Ingalls Industries, Inc.",163146,MFI[9]_crosses_back_70_30_levels,Buy,$211.79,n/a,n/a,"1:3_ATR[20]",100.0%,2.67%,2.41%,19.27,19.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/HII/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_HII_1:3_ATR[20]_m24/tp/Ticker/
HOLX,"Hologic, Inc.",3522732,CCI[10]_crosses_back_100_(-100)_levels,Buy,$50.49,n/a,n/a,"1:3_ATR[20]",100.0%,2.22%,2.05%,12.79,35.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/HOLX/sn/CCI[10]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[10]_crosses_back_100_(-100)_levels_Buy_HOLX_1:3_ATR[20]_m24/tp/Ticker/
IMAX,"IMAX Corporation",233453,EMA[20]_price_crossover,Buy,$21.95,n/a,n/a,"1:3_ATR[20]",100.0%,3.02%,3.03%,25.65,31.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/IMAX/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_IMAX_1:3_ATR[20]_m24/tp/Ticker/
IMMU,"Immunomedics, Inc.",8363166,RSI[9]_crosses_70_30_levels,Buy,$13.26,n/a,n/a,"1:3_ATR[20]",100.0%,6.53%,5.45%,12.83,18.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/IMMU/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_IMMU_1:3_ATR[20]_m24/tp/Ticker/
JKHY,"Jack Henry & Associates, Inc.",645821,WMA[50]_price_crossover,Buy,$145.97,n/a,n/a,"1:3_ATR[20]",100.0%,2.06%,1.75%,8.79,18.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/JKHY/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_JKHY_1:3_ATR[20]_m24/tp/Ticker/
AJG,"Arthur J. Gallagher & Co.",538335,WMA[100]_price_crossover,Buy,$89.57,n/a,n/a,"3:3_ATR[20]",100.0%,3.66%,3.85%,9.43,15.00,19.7,https://arizet.com/quantumstocks/#v/pl/tk/AJG/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_AJG_3:3_ATR[20]_m24/tp/Ticker/
LOGC,"LogicBio Therapeutics, Inc.",37954,MFI[5]_crosses_back_80_20_levels,Buy,$10.81,n/a,n/a,"1:3_ATR[20]",100.0%,11.56%,9.87%,7.37,15.00,13.0,https://arizet.com/quantumstocks/#v/pl/tk/LOGC/sn/MFI[5]_crosses_back_80_20_levels/sg/Buy/bk/MFI[5]_crosses_back_80_20_levels_Buy_LOGC_1:3_ATR[20]_m24/tp/Ticker/
MA,"Mastercard Incorporated",3028471,STOCHRSI[14_5_3]_D_crosses_50_level,Buy,$271.57,n/a,n/a,"1:3_ATR[20]",97.6%,1.90%,1.87%,8.73,41.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/MA/sn/STOCHRSI[14_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[14_5_3]_D_crosses_50_level_Buy_MA_1:3_ATR[20]_m24/tp/Ticker/
MA,"Mastercard Incorporated",3028471,STOCHRSI[21_5_3]_D_crosses_50_level,Buy,$271.57,n/a,n/a,"1:3_ATR[20]",97.4%,1.90%,1.86%,8.37,39.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/MA/sn/STOCHRSI[21_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[21_5_3]_D_crosses_50_level_Buy_MA_1:3_ATR[20]_m24/tp/Ticker/
MCRI,"Monarch Casino & Resort, Inc.",26813,STOCHF[21_3]_K_crosses_D_line,Buy,$41.69,n/a,n/a,"1:3_ATR[20]",100.0%,2.94%,2.75%,18.01,16.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/MCRI/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_MCRI_1:3_ATR[20]_m24/tp/Ticker/
MRK,"Merck & Co., Inc.",9176973,EMA[50]_price_crossover,Buy,$84.18,n/a,n/a,"1:3_ATR[20]",100.0%,1.80%,1.80%,17.00,15.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/MRK/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_MRK_1:3_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",935898,CMO[21]_crosses_0_level,Buy,$170.41,n/a,n/a,"2:2_ATR[20]",100.0%,3.76%,3.64%,30.21,17.00,13.1,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_2:2_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",935898,CMO[21]_crosses_0_level,Buy,$170.41,n/a,n/a,"1:2_ATR[20]",100.0%,2.02%,1.82%,11.81,17.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_1:2_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",935898,CMO[21]_crosses_0_level,Buy,$170.41,n/a,n/a,"1:3_ATR[20]",100.0%,2.02%,1.82%,11.81,17.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_1:3_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",935898,CMO[21]_crosses_0_level,Buy,$170.41,n/a,n/a,"2:3_ATR[20]",100.0%,3.76%,3.64%,30.21,17.00,13.1,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_2:3_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",935898,CMO[21]_crosses_0_level,Buy,$170.41,n/a,n/a,"exit_after_10_days",100.0%,4.10%,3.65%,4.65,17.00,14.5,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_exit_after_10_days_m24/tp/Ticker/
NGHC,"National General Holdings Corp",301294,SR[20]_counter_trend,Buy,$23.02,n/a,n/a,"1:3_ATR[20]",100.0%,2.35%,2.28%,22.06,15.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/NGHC/sn/SR[20]_counter_trend/sg/Buy/bk/SR[20]_counter_trend_Buy_NGHC_1:3_ATR[20]_m24/tp/Ticker/
NGHC,"National General Holdings Corp",301294,SR[20]_counter_trend,Buy,$23.02,n/a,n/a,"2:3_ATR[20]",100.0%,4.16%,4.34%,17.13,15.00,16.1,https://arizet.com/quantumstocks/#v/pl/tk/NGHC/sn/SR[20]_counter_trend/sg/Buy/bk/SR[20]_counter_trend_Buy_NGHC_2:3_ATR[20]_m24/tp/Ticker/
NOW,"ServiceNow, Inc.",1196731,CCI[20]_crosses_back_100_(-100)_levels,Buy,$253.85,n/a,n/a,"1:2_ATR[20]",100.0%,3.65%,3.19%,12.91,19.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/NOW/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_NOW_1:2_ATR[20]_m24/tp/Ticker/
NOW,"ServiceNow, Inc.",1196731,CCI[20]_crosses_back_100_(-100)_levels,Buy,$253.85,n/a,n/a,"1:3_ATR[20]",100.0%,3.65%,3.19%,12.91,19.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/NOW/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_NOW_1:3_ATR[20]_m24/tp/Ticker/
NSSC,"NAPCO Security Technologies, Inc.",189288,STOCHF[21_3]_K_crosses_D_line,Buy,$25.52,n/a,n/a,"1:3_ATR[20]",100.0%,4.90%,4.65%,16.30,16.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/NSSC/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_NSSC_1:3_ATR[20]_m24/tp/Ticker/
NSSC,"NAPCO Security Technologies, Inc.",189288,STOCHF[21_3]_K_crosses_D_line,Buy,$25.52,n/a,n/a,"2:3_ATR[20]",100.0%,8.65%,8.68%,10.00,16.00,18.1,https://arizet.com/quantumstocks/#v/pl/tk/NSSC/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_NSSC_2:3_ATR[20]_m24/tp/Ticker/
OKE,"ONEOK, Inc.",1773056,STOCHF[14_3]_K_crosses_D_line,Buy,$73.69,n/a,n/a,"1:3_ATR[20]",100.0%,2.05%,1.81%,13.18,21.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/OKE/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_OKE_1:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[10]_breakout,Buy,$50.19,n/a,n/a,"3:3_ATR[20]",98.0%,0.11%,0.11%,17.72,49.00,13.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[10]_breakout/sg/Buy/bk/SR[10]_breakout_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[10]_breakout,Buy,$50.19,n/a,n/a,"3:2_ATR[20]",98.0%,0.11%,0.11%,18.98,49.00,13.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[10]_breakout/sg/Buy/bk/SR[10]_breakout_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[3]_breakout,Buy,$50.19,n/a,n/a,"3:3_ATR[20]",98.5%,0.11%,0.11%,21.60,67.00,14.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[3]_breakout/sg/Buy/bk/SR[3]_breakout_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[3]_breakout,Buy,$50.19,n/a,n/a,"3:2_ATR[20]",98.5%,0.11%,0.11%,22.72,67.00,14.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[3]_breakout/sg/Buy/bk/SR[3]_breakout_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[50]_breakout,Buy,$50.19,n/a,n/a,"exit_after_20_days",100.0%,0.21%,0.20%,20.91,18.00,28.4,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[50]_breakout/sg/Buy/bk/SR[50]_breakout_Buy_PULS_exit_after_20_days_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[50]_breakout,Buy,$50.19,n/a,n/a,"exit_after_15_days",100.0%,0.15%,0.14%,14.86,18.00,21.4,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[50]_breakout/sg/Buy/bk/SR[50]_breakout_Buy_PULS_exit_after_15_days_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[5]_breakout,Buy,$50.19,n/a,n/a,"3:3_ATR[20]",98.4%,0.11%,0.11%,19.73,61.00,14.7,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[5]_breakout/sg/Buy/bk/SR[5]_breakout_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",1165529,SR[5]_breakout,Buy,$50.19,n/a,n/a,"3:2_ATR[20]",98.4%,0.11%,0.11%,20.79,61.00,14.7,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[5]_breakout/sg/Buy/bk/SR[5]_breakout_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
