
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
KO,"Coca-Cola Company (The)",10992215,SMA[50]_price_crossover,Buy,$54.43,$54.83,$53.24,"1:3_ATR[20]",100.0%,1.32%,1.28%,21.10,17.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/KO/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_KO_1:3_ATR[20]_m24/tp/Ticker/
ADS,"Alliance Data Systems Corporation",1289501,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$100.00,$100.40,$98.81,"1:3_ATR[20]",100.0%,2.92%,2.71%,30.20,23.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/ADS/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_ADS_1:3_ATR[20]_m24/tp/Ticker/
WMC,"Western Asset Mortgage Capital Corporation",331958,BBANDS[10_2_2]_breakout,Buy,$10.04,$10.44,$8.85,"1:3_ATR[20]",100.0%,1.50%,1.38%,21.24,25.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/WMC/sn/BBANDS[10_2_2]_breakout/sg/Buy/bk/BBANDS[10_2_2]_breakout_Buy_WMC_1:3_ATR[20]_m24/tp/Ticker/
WES,"Western Gas Equity Partners, LP",1393027,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$21.26,$22.05,$20.07,"2:3_ATR[20]",100.0%,6.21%,7.16%,13.80,19.00,13.5,https://arizet.com/quantumstocks/#v/pl/tk/WES/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_WES_2:3_ATR[20]_m24/tp/Ticker/
WES,"Western Gas Equity Partners, LP",1393027,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$21.26,$22.45,$20.07,"3:3_ATR[20]",100.0%,7.72%,8.31%,9.86,19.00,20.4,https://arizet.com/quantumstocks/#v/pl/tk/WES/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_WES_3:3_ATR[20]_m24/tp/Ticker/
WES,"Western Gas Equity Partners, LP",1393027,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$21.26,$21.66,$20.07,"1:3_ATR[20]",100.0%,3.20%,3.58%,17.61,19.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/WES/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_WES_1:3_ATR[20]_m24/tp/Ticker/
WEC,"WEC Energy Group, Inc.",1388555,TRIMA[50]_price_crossover,Buy,$94.40,$94.80,$93.21,"1:3_ATR[20]",100.0%,1.55%,1.48%,26.38,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/WEC/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_WEC_1:3_ATR[20]_m24/tp/Ticker/
VSAT,"Viasat Inc.",255790,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$68.84,$69.63,$67.65,"2:3_ATR[20]",100.0%,4.84%,4.78%,11.98,16.00,15.1,https://arizet.com/quantumstocks/#v/pl/tk/VSAT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_VSAT_2:3_ATR[20]_m24/tp/Ticker/
VSAT,"Viasat Inc.",255790,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$68.84,$69.24,$67.65,"1:3_ATR[20]",100.0%,2.76%,2.45%,17.70,17.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/VSAT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_VSAT_1:3_ATR[20]_m24/tp/Ticker/
VSAT,"Viasat Inc.",255790,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$68.84,$69.24,$68.05,"1:2_ATR[20]",100.0%,2.76%,2.45%,17.70,17.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/VSAT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_VSAT_1:2_ATR[20]_m24/tp/Ticker/
VSAT,"Viasat Inc.",255790,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$68.84,$69.63,$68.05,"2:2_ATR[20]",100.0%,4.84%,4.78%,11.98,16.00,15.1,https://arizet.com/quantumstocks/#v/pl/tk/VSAT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_VSAT_2:2_ATR[20]_m24/tp/Ticker/
AVP,"Avon Products, Inc.",5491646,CMO[21]_crosses_0_level,Buy,$4.29,$4.69,$3.10,"1:3_ATR[20]",100.0%,5.27%,5.53%,16.45,18.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/AVP/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_AVP_1:3_ATR[20]_m24/tp/Ticker/
