
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
DIS,"The Walt Disney Company",11612449,RSI[5]_crosses_70_30_levels,Buy,$131.27,$132.23,$128.39,"1:3_ATR[20]",100.0%,1.80%,1.86%,22.06,23.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/DIS/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_DIS_1:3_ATR[20]_m24/tp/Ticker/
GIS,"General Mills, Inc.",2416873,BBANDS[50_1_1]_breakout,Buy,$54.99,$55.95,$52.11,"1:3_ATR[20]",100.0%,1.87%,1.89%,39.33,21.00,9.0,https://arizet.com/quantumstocks/#v/pl/tk/GIS/sn/BBANDS[50_1_1]_breakout/sg/Buy/bk/BBANDS[50_1_1]_breakout_Buy_GIS_1:3_ATR[20]_m24/tp/Ticker/
GIS,"General Mills, Inc.",2416873,CMO[9]_crosses_0_level,Buy,$54.99,$55.95,$52.11,"1:3_ATR[20]",97.1%,1.72%,1.97%,7.10,35.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/GIS/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_GIS_1:3_ATR[20]_m24/tp/Ticker/
GIS,"General Mills, Inc.",2416873,SMA[20]_price_crossover,Buy,$54.99,$55.95,$52.11,"1:3_ATR[20]",97.1%,1.68%,1.92%,6.13,35.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/GIS/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_GIS_1:3_ATR[20]_m24/tp/Ticker/
GRUB,"Grubhub Inc.",2286821,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$55.93,$56.89,$54.01,"1:2_ATR[20]",100.0%,5.45%,5.15%,27.34,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/GRUB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_GRUB_1:2_ATR[20]_m24/tp/Ticker/
GRUB,"Grubhub Inc.",2286821,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$55.93,$56.89,$53.05,"1:3_ATR[20]",100.0%,5.45%,5.15%,27.34,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/GRUB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_GRUB_1:3_ATR[20]_m24/tp/Ticker/
GWPH,"GW Pharmaceuticals PLC",934570,RSI[9]_crosses_back_70_30_levels,Buy,$126.01,$126.97,$123.13,"1:3_ATR[20]",100.0%,4.51%,4.19%,18.51,15.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/GWPH/sn/RSI[9]_crosses_back_70_30_levels/sg/Buy/bk/RSI[9]_crosses_back_70_30_levels_Buy_GWPH_1:3_ATR[20]_m24/tp/Ticker/
HALO,"Halozyme Therapeutics, Inc.",838754,RSI[7]_crosses_70_30_levels,Buy,$15.26,$16.22,$12.38,"1:3_ATR[20]",100.0%,3.81%,3.69%,20.61,15.00,9.9,https://arizet.com/quantumstocks/#v/pl/tk/HALO/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_HALO_1:3_ATR[20]_m24/tp/Ticker/
ICE,"Intercontinental Exchange Inc.",2121426,ADOSC[3_10]_crosses_0_level,Buy,$94.17,$95.13,$91.29,"1:3_ATR[20]",100.0%,1.75%,1.63%,24.85,20.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/ICE/sn/ADOSC[3_10]_crosses_0_level/sg/Buy/bk/ADOSC[3_10]_crosses_0_level_Buy_ICE_1:3_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",266446,EMA[50]_price_crossover,Buy,$275.06,$276.98,$273.14,"2:2_ATR[20]",100.0%,4.35%,4.28%,14.87,18.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_2:2_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",266446,EMA[50]_price_crossover,Buy,$275.06,$276.02,$273.14,"1:2_ATR[20]",100.0%,2.28%,2.17%,21.91,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_1:2_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",266446,EMA[50]_price_crossover,Buy,$275.06,$276.98,$272.18,"2:3_ATR[20]",100.0%,4.35%,4.28%,14.87,18.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_2:3_ATR[20]_m24/tp/Ticker/
IDXX,"IDEXX Laboratories, Inc.",266446,EMA[50]_price_crossover,Buy,$275.06,$276.02,$272.18,"1:3_ATR[20]",100.0%,2.28%,2.17%,21.91,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_1:3_ATR[20]_m24/tp/Ticker/
INFY,"Infosys Limited",9697390,RSI[7]_crosses_back_70_30_levels,Buy,$11.13,$12.09,$8.25,"1:3_ATR[20]",100.0%,1.96%,1.79%,16.34,15.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_INFY_1:3_ATR[20]_m24/tp/Ticker/
INTU,"Intuit Inc.",1176160,MFI[9]_crosses_back_70_30_levels,Buy,$269.72,$270.68,$266.84,"1:3_ATR[20]",100.0%,2.48%,2.12%,8.28,16.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/INTU/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_INTU_1:3_ATR[20]_m24/tp/Ticker/
ACN,"Accenture PLC",3581996,MFI[9]_crosses_back_70_30_levels,Buy,$192.12,$193.08,$189.24,"1:3_ATR[20]",100.0%,2.05%,1.82%,6.48,17.00,11.2,https://arizet.com/quantumstocks/#v/pl/tk/ACN/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_ACN_1:3_ATR[20]_m24/tp/Ticker/
LMT,"Lockheed Martin Corporation",874218,ACCBANDS[50]_breakout,Buy,$392.92,$393.88,$390.04,"1:3_ATR[20]",100.0%,1.60%,1.60%,19.59,16.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/LMT/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_LMT_1:3_ATR[20]_m24/tp/Ticker/
LMT,"Lockheed Martin Corporation",874218,ACCBANDS[50]_breakout,Buy,$392.92,$394.84,$390.04,"2:3_ATR[20]",100.0%,3.21%,3.18%,18.36,15.00,14.0,https://arizet.com/quantumstocks/#v/pl/tk/LMT/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_LMT_2:3_ATR[20]_m24/tp/Ticker/
MA,"Mastercard Incorporated",2882451,STOCHRSI[14_5_3]_D_crosses_50_level,Buy,$273.89,$274.85,$271.01,"1:3_ATR[20]",97.6%,1.93%,1.91%,9.01,42.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/MA/sn/STOCHRSI[14_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[14_5_3]_D_crosses_50_level_Buy_MA_1:3_ATR[20]_m24/tp/Ticker/
MRK,"Merck & Co., Inc.",7698428,EMA[50]_price_crossover,Buy,$83.88,$84.84,$81.00,"1:3_ATR[20]",100.0%,1.80%,1.80%,16.97,15.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/MRK/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_MRK_1:3_ATR[20]_m24/tp/Ticker/
MTN,"Vail Resorts, Inc.",393028,MFI[9]_crosses_70_30_levels,Buy,$230.27,$231.23,$227.39,"1:3_ATR[20]",100.0%,3.29%,2.36%,6.41,18.00,11.4,https://arizet.com/quantumstocks/#v/pl/tk/MTN/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_MTN_1:3_ATR[20]_m24/tp/Ticker/
NEWT,"Newtek Business Services Corp.",77349,SMA[20]_price_crossover,Buy,$22.67,n/a,n/a,"exit_after_20_days",100.0%,7.30%,6.35%,9.81,18.00,29.2,https://arizet.com/quantumstocks/#v/pl/tk/NEWT/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_NEWT_exit_after_20_days_m24/tp/Ticker/
NEWT,"Newtek Business Services Corp.",77349,TRIMA[20]_price_crossover,Buy,$22.67,n/a,n/a,"exit_after_20_days",100.0%,7.20%,6.43%,9.91,19.00,29.0,https://arizet.com/quantumstocks/#v/pl/tk/NEWT/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_NEWT_exit_after_20_days_m24/tp/Ticker/
NNI,"Nelnet, Inc.",85062,BBANDS[20_2_2]_counter_trend,Buy,$64.69,$65.65,$62.77,"1:2_ATR[20]",100.0%,2.52%,2.46%,24.34,16.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/NNI/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_NNI_1:2_ATR[20]_m24/tp/Ticker/
NNI,"Nelnet, Inc.",85062,BBANDS[20_2_2]_counter_trend,Buy,$64.69,$65.65,$61.81,"1:3_ATR[20]",100.0%,2.52%,2.46%,24.34,16.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/NNI/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_NNI_1:3_ATR[20]_m24/tp/Ticker/
PG,"Procter & Gamble Company (The)",6947876,ACCBANDS[50]_breakout,Buy,$124.31,$125.27,$121.43,"1:3_ATR[20]",100.0%,1.42%,1.36%,26.95,20.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/PG/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_PG_1:3_ATR[20]_m24/tp/Ticker/
PSO,"Pearson, PLC",913987,RSI[9]_crosses_70_30_levels,Buy,$9.04,$10.00,$6.16,"1:3_ATR[20]",100.0%,1.69%,1.58%,28.05,15.00,5.9,https://arizet.com/quantumstocks/#v/pl/tk/PSO/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_PSO_1:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,BBANDS[5_1_1]_breakout,Buy,$50.17,$53.05,$47.30,"3:3_ATR[20]",98.5%,0.12%,0.11%,19.42,67.00,15.3,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/BBANDS[5_1_1]_breakout/sg/Buy/bk/BBANDS[5_1_1]_breakout_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,BBANDS[5_1_1]_breakout,Buy,$50.17,$53.05,$48.26,"3:2_ATR[20]",98.5%,0.12%,0.11%,20.14,67.00,15.3,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/BBANDS[5_1_1]_breakout/sg/Buy/bk/BBANDS[5_1_1]_breakout_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,BOP_crosses_0_level,Buy,$50.17,$53.05,$48.26,"3:2_ATR[20]",97.4%,0.12%,0.11%,20.19,78.00,15.8,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/BOP_crosses_0_level/sg/Buy/bk/BOP_crosses_0_level_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,BOP_crosses_0_level,Buy,$50.17,$53.05,$47.30,"3:3_ATR[20]",98.7%,0.13%,0.12%,21.93,78.00,16.0,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/BOP_crosses_0_level/sg/Buy/bk/BOP_crosses_0_level_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,CDLHARAMI_reversal,Buy,$50.17,$53.05,$47.30,"3:3_ATR[20]",100.0%,0.14%,0.12%,12.86,21.00,13.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/CDLHARAMI_reversal/sg/Buy/bk/CDLHARAMI_reversal_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",76584,CDLHARAMI_reversal,Buy,$50.17,$53.05,$48.26,"3:2_ATR[20]",100.0%,0.14%,0.12%,12.86,21.00,13.9,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/CDLHARAMI_reversal/sg/Buy/bk/CDLHARAMI_reversal_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
QLYS,"Qualys, Inc.",156165,CCI[10]_crosses_back_100_(-100)_levels,Buy,$75.60,$76.56,$72.72,"1:3_ATR[20]",100.0%,3.85%,3.42%,13.47,31.00,10.9,https://arizet.com/quantumstocks/#v/pl/tk/QLYS/sn/CCI[10]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[10]_crosses_back_100_(-100)_levels_Buy_QLYS_1:3_ATR[20]_m24/tp/Ticker/
RST,"Rosetta Stone",158501,STOCH[14_2_5]_K_crosses_D_line,Buy,$18.04,$19.00,$15.16,"1:3_ATR[20]",100.0%,3.49%,3.26%,13.62,15.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/RST/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_RST_1:3_ATR[20]_m24/tp/Ticker/
SWK,"Stanley Black & Decker, Inc.",605458,TRIMA[10]_price_crossover,Buy,$142.55,$143.51,$139.67,"1:3_ATR[20]",97.6%,2.21%,2.13%,7.96,42.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/SWK/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_SWK_1:3_ATR[20]_m24/tp/Ticker/
TMO,"Thermo Fisher Scientific Inc.",1693027,TRIMA[100]_price_crossover,Buy,$286.85,$287.81,$283.97,"1:3_ATR[20]",100.0%,2.09%,2.10%,20.78,19.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/TMO/sn/TRIMA[100]_price_crossover/sg/Buy/bk/TRIMA[100]_price_crossover_Buy_TMO_1:3_ATR[20]_m24/tp/Ticker/
TNP,"Tsakos Energy Navigation Ltd",166805,STOCH[14_2_5]_K_crosses_D_line,Buy,$2.93,$3.89,$0.05,"1:3_ATR[20]",100.0%,3.88%,3.82%,17.34,17.00,11.6,https://arizet.com/quantumstocks/#v/pl/tk/TNP/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_TNP_1:3_ATR[20]_m24/tp/Ticker/
USPH,"U.S. Physical Therapy, Inc.",68410,MFI[5]_crosses_80_20_levels,Buy,$129.22,$130.18,$127.30,"1:2_ATR[20]",100.0%,2.68%,2.50%,16.38,15.00,6.4,https://arizet.com/quantumstocks/#v/pl/tk/USPH/sn/MFI[5]_crosses_80_20_levels/sg/Buy/bk/MFI[5]_crosses_80_20_levels_Buy_USPH_1:2_ATR[20]_m24/tp/Ticker/
USPH,"U.S. Physical Therapy, Inc.",68410,MFI[5]_crosses_80_20_levels,Buy,$129.22,$130.18,$126.34,"1:3_ATR[20]",100.0%,2.68%,2.50%,16.38,15.00,6.4,https://arizet.com/quantumstocks/#v/pl/tk/USPH/sn/MFI[5]_crosses_80_20_levels/sg/Buy/bk/MFI[5]_crosses_80_20_levels_Buy_USPH_1:3_ATR[20]_m24/tp/Ticker/
UVE,"UNIVERSAL INSURANCE HOLDINGS INC",206191,ACCBANDS[50]_breakout,Buy,$29.33,$30.29,$26.45,"1:3_ATR[20]",100.0%,2.67%,2.56%,23.06,17.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/UVE/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_UVE_1:3_ATR[20]_m24/tp/Ticker/
UVE,"UNIVERSAL INSURANCE HOLDINGS INC",206191,ACCBANDS[50]_breakout,Buy,$29.33,n/a,n/a,"exit_after_10_days",100.0%,4.37%,3.09%,4.05,17.00,14.6,https://arizet.com/quantumstocks/#v/pl/tk/UVE/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_UVE_exit_after_10_days_m24/tp/Ticker/
WU,"The Western Union Company",4690754,MFI[7]_crosses_back_70_30_levels,Buy,$22.44,$23.40,$19.56,"1:3_ATR[20]",100.0%,1.88%,1.86%,27.43,18.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/WU/sn/MFI[7]_crosses_back_70_30_levels/sg/Buy/bk/MFI[7]_crosses_back_70_30_levels_Buy_WU_1:3_ATR[20]_m24/tp/Ticker/
DO,"Diamond Offshore Drilling, Inc.",4027958,BBANDS[20_2_2]_breakout,Sell,$5.83,$4.87,$8.71,"1:3_ATR[20]",100.0%,5.63%,5.23%,13.78,16.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/DO/sn/BBANDS[20_2_2]_breakout/sg/Sell/bk/BBANDS[20_2_2]_breakout_Sell_DO_1:3_ATR[20]_m24/tp/Ticker/
ESCA,"Escalade, Incorporated",14772,CCI[30]_crosses_back_100_(-100)_levels,Sell,$11.01,$10.05,$13.89,"1:3_ATR[20]",100.0%,3.21%,2.92%,7.30,16.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/ESCA/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_ESCA_1:3_ATR[20]_m24/tp/Ticker/
ESCA,"Escalade, Incorporated",14772,MFI[14]_crosses_back_70_30_levels,Sell,$11.01,$10.05,$12.93,"1:2_ATR[20]",100.0%,3.21%,2.79%,10.46,15.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/ESCA/sn/MFI[14]_crosses_back_70_30_levels/sg/Sell/bk/MFI[14]_crosses_back_70_30_levels_Sell_ESCA_1:2_ATR[20]_m24/tp/Ticker/
K,"Kellogg Company",1644173,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$64.21,$63.25,$66.13,"1:2_ATR[20]",100.0%,1.76%,1.71%,32.67,24.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/K/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_K_1:2_ATR[20]_m24/tp/Ticker/
K,"Kellogg Company",1644173,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$64.21,$63.25,$67.09,"1:3_ATR[20]",100.0%,1.76%,1.71%,32.67,24.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/K/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_K_1:3_ATR[20]_m24/tp/Ticker/
LC,"LendingClub Corporation",564454,WMA[50]_price_crossover,Sell,$13.84,n/a,n/a,"exit_after_20_days",100.0%,8.76%,7.10%,5.44,21.00,28.7,https://arizet.com/quantumstocks/#v/pl/tk/LC/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Sell_LC_exit_after_20_days_m24/tp/Ticker/
LEAF,"Leaf Group Ltd.",53379,ACCBANDS[50]_breakout,Sell,$4.20,$3.24,$7.08,"1:3_ATR[20]",100.0%,4.78%,4.51%,24.04,21.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/LEAF/sn/ACCBANDS[50]_breakout/sg/Sell/bk/ACCBANDS[50]_breakout_Sell_LEAF_1:3_ATR[20]_m24/tp/Ticker/
ESCA,"Escalade, Incorporated",14772,MFI[14]_crosses_back_70_30_levels,Sell,$11.01,$10.05,$13.89,"1:3_ATR[20]",100.0%,3.21%,2.79%,10.46,15.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/ESCA/sn/MFI[14]_crosses_back_70_30_levels/sg/Sell/bk/MFI[14]_crosses_back_70_30_levels_Sell_ESCA_1:3_ATR[20]_m24/tp/Ticker/
ESI,"Platform Specialty Products Corporation",2110613,EMA[5]_price_crossover,Sell,$10.40,$9.44,$13.28,"1:3_ATR[20]",100.0%,3.31%,3.33%,45.40,20.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/ESI/sn/EMA[5]_price_crossover/sg/Sell/bk/EMA[5]_price_crossover_Sell_ESI_1:3_ATR[20]_m24/tp/Ticker/
ESI,"Platform Specialty Products Corporation",2110613,WMA[10]_price_crossover,Sell,$10.40,$7.52,$13.28,"3:3_ATR[20]",100.0%,8.14%,8.97%,12.49,17.00,21.2,https://arizet.com/quantumstocks/#v/pl/tk/ESI/sn/WMA[10]_price_crossover/sg/Sell/bk/WMA[10]_price_crossover_Sell_ESI_3:3_ATR[20]_m24/tp/Ticker/
ESI,"Platform Specialty Products Corporation",2110613,WMA[10]_price_crossover,Sell,$10.40,$9.44,$13.28,"1:3_ATR[20]",100.0%,3.29%,3.28%,40.86,17.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/ESI/sn/WMA[10]_price_crossover/sg/Sell/bk/WMA[10]_price_crossover_Sell_ESI_1:3_ATR[20]_m24/tp/Ticker/
