
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
FCX,"Freeport-McMoRan Inc.",29594027,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$8.51,$15.47,$0.01,"1:3_ATR[20]",100.0%,4.90%,5.06%,23.65,15.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/FCX/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_FCX_1:3_ATR[20]_m24/tp/Ticker/
UEPS,"Net 1 UEPS Technologies, Inc.",436496,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$2.91,n/a,n/a,"exit_after_15_days",100.0%,21.47%,21.61%,8.20,19.00,21.9,https://arizet.com/quantumstocks/#v/pl/tk/UEPS/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_UEPS_exit_after_15_days_m24/tp/Ticker/
TMP,"Tompkins Financial Corporation",40292,RSI[7]_crosses_70_30_levels,Buy,$78.52,$85.48,$57.65,"1:3_ATR[20]",100.0%,2.71%,2.62%,24.80,19.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/TMP/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_TMP_1:3_ATR[20]_m24/tp/Ticker/
AEO,"American Eagle Outfitters, Inc.",4823465,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$14.40,$21.36,$0.01,"1:3_ATR[20]",100.0%,4.33%,4.33%,29.64,16.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/AEO/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_AEO_1:3_ATR[20]_m24/tp/Ticker/
AEO,"American Eagle Outfitters, Inc.",4823465,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$14.40,$21.36,$0.01,"1:3_ATR[20]",100.0%,4.33%,4.38%,27.38,15.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/AEO/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_AEO_1:3_ATR[20]_m24/tp/Ticker/
SYF,"Synchrony Financial",4826653,BBANDS[20_2_2]_counter_trend,Buy,$31.40,$38.36,$10.53,"1:3_ATR[20]",100.0%,2.70%,2.83%,22.56,18.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/SYF/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_SYF_1:3_ATR[20]_m24/tp/Ticker/
SYF,"Synchrony Financial",4826653,ACCBANDS[20]_counter_trend,Buy,$31.40,$38.36,$10.53,"1:3_ATR[20]",100.0%,2.77%,2.89%,19.42,17.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/SYF/sn/ACCBANDS[20]_counter_trend/sg/Buy/bk/ACCBANDS[20]_counter_trend_Buy_SYF_1:3_ATR[20]_m24/tp/Ticker/
SPOK,"Spok Holdings, Inc.",68545,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$11.15,$18.11,$0.01,"1:3_ATR[20]",100.0%,3.87%,3.58%,39.39,15.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/SPOK/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_SPOK_1:3_ATR[20]_m24/tp/Ticker/
SLP,"Simulations Plus, Inc.",122476,RSI[5]_crosses_70_30_levels,Buy,$33.47,$40.43,$12.60,"1:3_ATR[20]",100.0%,3.83%,3.54%,22.35,20.00,5.0,https://arizet.com/quantumstocks/#v/pl/tk/SLP/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_SLP_1:3_ATR[20]_m24/tp/Ticker/
RE,"Everest Re Group, Ltd.",377734,RSI[5]_crosses_80_20_levels,Buy,$250.45,$257.41,$229.58,"1:3_ATR[20]",100.0%,1.90%,2.03%,15.23,15.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/RE/sn/RSI[5]_crosses_80_20_levels/sg/Buy/bk/RSI[5]_crosses_80_20_levels_Buy_RE_1:3_ATR[20]_m24/tp/Ticker/
CLWT,"Euro Tech Holdings Company Limited",19753,ACCBANDS[50]_counter_trend,Buy,$3.39,$10.35,$0.01,"1:3_ATR[20]",100.0%,8.29%,8.21%,44.81,17.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/CLWT/sn/ACCBANDS[50]_counter_trend/sg/Buy/bk/ACCBANDS[50]_counter_trend_Buy_CLWT_1:3_ATR[20]_m24/tp/Ticker/
NSSC,"NAPCO Security Technologies, Inc.",108054,MFI[9]_crosses_back_70_30_levels,Buy,$26.48,$33.44,$5.61,"1:3_ATR[20]",100.0%,4.35%,4.28%,17.94,16.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/NSSC/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_NSSC_1:3_ATR[20]_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",1874060,CMO[21]_crosses_0_level,Buy,$170.75,n/a,n/a,"exit_after_10_days",100.0%,4.10%,3.65%,4.65,17.00,14.5,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_exit_after_10_days_m24/tp/Ticker/
MSI,"Motorola Solutions, Inc.",1874060,CMO[21]_crosses_0_level,Buy,$170.75,$184.66,$149.88,"2:3_ATR[20]",100.0%,3.76%,3.65%,30.47,17.00,13.1,https://arizet.com/quantumstocks/#v/pl/tk/MSI/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_MSI_2:3_ATR[20]_m24/tp/Ticker/
