Ticker,Name,Price,Volume,Signal,Model,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
CWCO,Consolidated Water Co. Ltd.,$15.20 ,108773,Sell,SR[20]_counter_trend,100.00%,3.42%,3.44%,27.63,18,11.2,https://arizet.com/quantumstocks/#v/pl/tk/CWCO/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_CWCO_1:3_ATR[20]_m24/tp/Ticker/
CVCY,Central Valley Community Bancorp,$21.30 ,48232,Sell,STOCH[5_1_3]_K_crosses_D_line,100.00%,2.46%,2.62%,12.03,16,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CVCY/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Sell/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_CVCY_1:3_ATR[20]_m24/tp/Ticker/
CVCY,Central Valley Community Bancorp,$21.30 ,48232,Sell,STOCHF[5_3]_K_crosses_D_line,100.00%,2.46%,2.62%,12.03,16,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CVCY/sn/STOCHF[5_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[5_3]_K_crosses_D_line_Buy_CVCY_1:3_ATR[20]_m24/tp/Ticker/
FCNCA,"First Citizens BancShares, Inc.",$480.72 ,38628,Sell,STOCHF[5_3]_K_crosses_D_line,100.00%,2.92%,2.23%,4.09,21,9,https://arizet.com/quantumstocks/#v/pl/tk/FCNCA/sn/STOCHF[5_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[5_3]_K_crosses_D_line_Buy_FCNCA_1:3_ATR[20]_m24/tp/Ticker/
FCNCA,"First Citizens BancShares, Inc.",$480.72 ,38628,Sell,STOCH[5_1_3]_K_crosses_D_line,100.00%,2.92%,2.23%,4.09,21,9,https://arizet.com/quantumstocks/#v/pl/tk/FCNCA/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Sell/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_FCNCA_1:3_ATR[20]_m24/tp/Ticker/
FCNCA,"First Citizens BancShares, Inc.",$480.72 ,38628,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,4.22%,4.10%,8.53,24,29.2,https://arizet.com/quantumstocks/#v/pl/tk/FCNCA/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_FCNCA_exit_after_20_days_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,BBANDS[10_2_2]_counter_trend,100.00%,8.04%,7.89%,12.56,17,8.4,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/BBANDS[10_2_2]_counter_trend/sg/Sell/bk/BBANDS[10_2_2]_counter_trend_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,BBANDS[50_1_1]_counter_trend,100.00%,16.17%,13.97%,5.26,15,28.8,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/BBANDS[50_1_1]_counter_trend/sg/Sell/bk/BBANDS[50_1_1]_counter_trend_Sell_FCSC_exit_after_20_days_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,CCI[20]_crosses_100_(-100)_levels,100.00%,8.13%,7.68%,13.69,19,9,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/CCI[20]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_100_(-100)_levels_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,CCI[30]_crosses_100_(-100)_levels,100.00%,9.22%,7.80%,6.85,15,9.3,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/CCI[30]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_100_(-100)_levels_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,RSI[5]_crosses_70_30_levels,100.00%,9.43%,7.97%,8.49,26,8.9,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/RSI[5]_crosses_70_30_levels/sg/Sell/bk/RSI[5]_crosses_70_30_levels_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FCSC,Fibrocell Science Inc,$2.92 ,3855315,Sell,RSI[7]_crosses_70_30_levels,100.00%,10.07%,7.57%,5.79,16,9.1,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
FLXS,"Flexsteel Industries, Inc.",$16.50 ,39740,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,9.17%,6.63%,5.22,17,28.8,https://arizet.com/quantumstocks/#v/pl/tk/FLXS/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_FLXS_exit_after_20_days_m24/tp/Ticker/
FSB,"Franklin Financial Network, Inc.",$31.88 ,86808,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,2.22%,2.32%,15.98,16,6.7,https://arizet.com/quantumstocks/#v/pl/tk/FSB/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_FSB_1:3_ATR[20]_m24/tp/Ticker/
CVCY,Central Valley Community Bancorp,$21.30 ,48232,Sell,STOCHF[14_3]_K_crosses_D_line,100.00%,2.54%,2.62%,15.41,16,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CVCY/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Buy_CVCY_1:3_ATR[20]_m24/tp/Ticker/
GD,General Dynamics Corporation,$189.96 ,1061711,Sell,APO[5_12]_crosses_0_level,100.00%,2.09%,2.01%,11.24,17,10.1,https://arizet.com/quantumstocks/#v/pl/tk/GD/sn/APO[5_12]_crosses_0_level/sg/Sell/bk/APO[5_12]_crosses_0_level_Buy_GD_1:3_ATR[20]_m24/tp/Ticker/
GGG,Graco Inc.,$46.65 ,376215,Sell,EMA[50]_price_crossover,100.00%,2.20%,2.31%,34.32,27,9.6,https://arizet.com/quantumstocks/#v/pl/tk/GGG/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Buy_GGG_1:3_ATR[20]_m24/tp/Ticker/
GOGO,Gogo Inc.,$6.06 ,3798000,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,8.68%,5.06%,6.38,17,13.6,https://arizet.com/quantumstocks/#v/pl/tk/GOGO/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GOGO_1:3_ATR[20]_m24/tp/Ticker/
CVCY,Central Valley Community Bancorp,$21.30 ,48232,Sell,SR[10]_counter_trend,100.00%,3.14%,2.85%,6.57,22,9.6,https://arizet.com/quantumstocks/#v/pl/tk/CVCY/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Buy_CVCY_1:3_ATR[20]_m24/tp/Ticker/
CUTR,"Cutera, Inc.",$28.53 ,125393,Sell,WMA[50]_price_crossover,100.00%,4.51%,4.52%,45.04,17,5.9,https://arizet.com/quantumstocks/#v/pl/tk/CUTR/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_CUTR_1:3_ATR[20]_m24/tp/Ticker/
CUBE,CubeSmart,$34.90 ,1390827,Sell,CMO[14]_crosses_0_level,100.00%,1.87%,1.83%,31.08,18,4.7,https://arizet.com/quantumstocks/#v/pl/tk/CUBE/sn/CMO[14]_crosses_0_level/sg/Sell/bk/CMO[14]_crosses_0_level_Buy_CUBE_1:3_ATR[20]_m24/tp/Ticker/
HE,"Hawaiian Electric Industries, Inc.",$44.12 ,243889,Sell,CMO[14]_crosses_0_level,100.00%,1.91%,1.50%,6.74,25,10.4,https://arizet.com/quantumstocks/#v/pl/tk/HE/sn/CMO[14]_crosses_0_level/sg/Sell/bk/CMO[14]_crosses_0_level_Buy_HE_1:3_ATR[20]_m24/tp/Ticker/
HE,"Hawaiian Electric Industries, Inc.",$44.12 ,243889,Sell,CMO[9]_crosses_0_level,100.00%,2.08%,1.45%,6.94,30,10.7,https://arizet.com/quantumstocks/#v/pl/tk/HE/sn/CMO[9]_crosses_0_level/sg/Sell/bk/CMO[9]_crosses_0_level_Buy_HE_1:3_ATR[20]_m24/tp/Ticker/
HE,"Hawaiian Electric Industries, Inc.",$44.12 ,243889,Sell,EMA[20]_price_crossover,100.00%,2.18%,1.51%,6.91,28,11,https://arizet.com/quantumstocks/#v/pl/tk/HE/sn/EMA[20]_price_crossover/sg/Sell/bk/EMA[20]_price_crossover_Buy_HE_1:3_ATR[20]_m24/tp/Ticker/
HE,"Hawaiian Electric Industries, Inc.",$44.12 ,243889,Sell,SMA[20]_price_crossover,100.00%,1.75%,1.41%,8.48,29,8.9,https://arizet.com/quantumstocks/#v/pl/tk/HE/sn/SMA[20]_price_crossover/sg/Sell/bk/SMA[20]_price_crossover_Buy_HE_1:3_ATR[20]_m24/tp/Ticker/
CTB,Cooper Tire & Rubber Company,$26.47 ,256076,Sell,RSI[9]_crosses_back_70_30_levels,100.00%,2.73%,2.87%,15.98,16,12.3,https://arizet.com/quantumstocks/#v/pl/tk/CTB/sn/RSI[9]_crosses_back_70_30_levels/sg/Sell/bk/RSI[9]_crosses_back_70_30_levels_Sell_CTB_1:3_ATR[20]_m24/tp/Ticker/
CPS,Cooper-Standard Holdings Inc.,$48.36 ,187784,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.00%,2.52%,2.23%,15.12,31,11.1,https://arizet.com/quantumstocks/#v/pl/tk/CPS/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_CPS_1:3_ATR[20]_m24/tp/Ticker/
HOMB,"Home BancShares, Inc.",$19.42 ,797532,Sell,BBANDS[50_1_1]_counter_trend,100.00%,2.58%,2.37%,6.01,18,14.3,https://arizet.com/quantumstocks/#v/pl/tk/HOMB/sn/BBANDS[50_1_1]_counter_trend/sg/Sell/bk/BBANDS[50_1_1]_counter_trend_Sell_HOMB_1:3_ATR[20]_m24/tp/Ticker/
HPJ,Highpower International Inc,$4.61 ,105096,Sell,BBANDS[20_2_2]_counter_trend,100.00%,6.76%,6.14%,7.81,20,8.7,https://arizet.com/quantumstocks/#v/pl/tk/HPJ/sn/BBANDS[20_2_2]_counter_trend/sg/Sell/bk/BBANDS[20_2_2]_counter_trend_Buy_HPJ_1:3_ATR[20]_m24/tp/Ticker/
HRTG,"Heritage Insurance Holdings, Inc.",$15.04 ,299421,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,3.19%,3.28%,49.48,24,8.5,https://arizet.com/quantumstocks/#v/pl/tk/HRTG/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Buy_HRTG_1:3_ATR[20]_m24/tp/Ticker/
CPS,Cooper-Standard Holdings Inc.,$48.36 ,187784,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,2.62%,2.24%,16.14,34,10.8,https://arizet.com/quantumstocks/#v/pl/tk/CPS/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_CPS_1:3_ATR[20]_m24/tp/Ticker/
HWBK,"Hawthorn Bancshares, Inc.",$24.03 ,22996,Sell,MFI[14]_crosses_70_30_levels,100.00%,2.19%,1.66%,7.57,16,11.5,https://arizet.com/quantumstocks/#v/pl/tk/HWBK/sn/MFI[14]_crosses_70_30_levels/sg/Sell/bk/MFI[14]_crosses_70_30_levels_Buy_HWBK_1:3_ATR[20]_m24/tp/Ticker/
CPS,Cooper-Standard Holdings Inc.,$48.36 ,187784,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,2.66%,2.24%,16.31,35,11,https://arizet.com/quantumstocks/#v/pl/tk/CPS/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_CPS_1:3_ATR[20]_m24/tp/Ticker/
IGC,India Globalization Capital Inc.,$1.13 ,642735,Sell,STOCHRSI[14_5_3]_K_crosses_80_20_levels,100.00%,16.70%,15.10%,12.58,15,14.2,https://arizet.com/quantumstocks/#v/pl/tk/IGC/sn/STOCHRSI[14_5_3]_K_crosses_80_20_levels/sg/Sell/bk/STOCHRSI[14_5_3]_K_crosses_80_20_levels_Sell_IGC_1:3_ATR[20]_m24/tp/Ticker/
COP,ConocoPhillips,$57.34 ,7832624,Sell,MFI[5]_crosses_80_20_levels,100.00%,2.49%,2.39%,26.07,22,6.8,https://arizet.com/quantumstocks/#v/pl/tk/COP/sn/MFI[5]_crosses_80_20_levels/sg/Sell/bk/MFI[5]_crosses_80_20_levels_Buy_COP_1:3_ATR[20]_m24/tp/Ticker/
CNK,Cinemark Holdings Inc,$39.36 ,591540,Sell,STOCH[14_2_5]_K_crosses_D_line,100.00%,2.59%,2.51%,33.16,17,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CNK/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CNK_1:3_ATR[20]_m24/tp/Ticker/
IHC,Independence Holding Company,$38.51 ,13656,Sell,BBANDS[50_1_1]_counter_trend,100.00%,4.83%,5.07%,20.64,23,12.2,https://arizet.com/quantumstocks/#v/pl/tk/IHC/sn/BBANDS[50_1_1]_counter_trend/sg/Sell/bk/BBANDS[50_1_1]_counter_trend_Buy_IHC_2:3_ATR[20]_m24/tp/Ticker/
IHC,Independence Holding Company,$38.51 ,13656,Sell,CCI[40]_crosses_100_(-100)_levels,100.00%,5.16%,5.14%,29.97,18,10.7,https://arizet.com/quantumstocks/#v/pl/tk/IHC/sn/CCI[40]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_100_(-100)_levels_Buy_IHC_2:3_ATR[20]_m24/tp/Ticker/
IMMU,"Immunomedics, Inc.",$16.72 ,2454726,Sell,RSI[9]_crosses_70_30_levels,100.00%,6.52%,5.45%,12.89,18,8.6,https://arizet.com/quantumstocks/#v/pl/tk/IMMU/sn/RSI[9]_crosses_70_30_levels/sg/Sell/bk/RSI[9]_crosses_70_30_levels_Buy_IMMU_1:3_ATR[20]_m24/tp/Ticker/
INFY,Infosys Limited,$11.77 ,9373106,Sell,CCI[20]_crosses_100_(-100)_levels,100.00%,1.99%,1.81%,17.34,19,7.6,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/CCI[20]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_100_(-100)_levels_Buy_INFY_1:3_ATR[20]_m24/tp/Ticker/
ISCA,International Speedway Corporation,$45.20 ,75181,Sell,SR[10]_counter_trend,100.00%,2.00%,2.03%,12.41,15,9.9,https://arizet.com/quantumstocks/#v/pl/tk/ISCA/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Buy_ISCA_1:3_ATR[20]_m24/tp/Ticker/
CNI,Canadian National Railway Company,$92.11 ,1010743,Sell,SMA[50]_price_crossover,100.00%,1.49%,1.53%,20.32,21,6.2,https://arizet.com/quantumstocks/#v/pl/tk/CNI/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Buy_CNI_1:3_ATR[20]_m24/tp/Ticker/
KKR,KKR & Co. Inc.,$28.13 ,3734266,Sell,SR[10]_counter_trend,100.00%,2.74%,2.61%,17.31,23,7.9,https://arizet.com/quantumstocks/#v/pl/tk/KKR/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Buy_KKR_1:3_ATR[20]_m24/tp/Ticker/
KKR,KKR & Co. Inc.,$28.13 ,3734266,Sell,SR[20]_counter_trend,100.00%,3.03%,2.72%,15.66,15,9.3,https://arizet.com/quantumstocks/#v/pl/tk/KKR/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_KKR_1:3_ATR[20]_m24/tp/Ticker/
KKR,KKR & Co. Inc.,$28.13 ,3734266,Sell,STOCHF[14_3]_K_crosses_D_line,100.00%,2.78%,2.67%,18.13,19,8.9,https://arizet.com/quantumstocks/#v/pl/tk/KKR/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Buy_KKR_1:3_ATR[20]_m24/tp/Ticker/
KNL,"Knoll, Inc.",$25.23 ,197791,Sell,MFI[14]_crosses_70_30_levels,100.00%,2.40%,2.44%,19.16,15,5.8,https://arizet.com/quantumstocks/#v/pl/tk/KNL/sn/MFI[14]_crosses_70_30_levels/sg/Sell/bk/MFI[14]_crosses_70_30_levels_Buy_KNL_1:3_ATR[20]_m24/tp/Ticker/
KRG,Kite Realty Group Trust,$15.80 ,647915,Sell,RSI[9]_crosses_back_70_30_levels,100.00%,2.40%,2.32%,17.51,15,10.2,https://arizet.com/quantumstocks/#v/pl/tk/KRG/sn/RSI[9]_crosses_back_70_30_levels/sg/Sell/bk/RSI[9]_crosses_back_70_30_levels_Buy_KRG_1:3_ATR[20]_m24/tp/Ticker/
LBTYA,Liberty Global PLC,$28.39 ,2710225,Sell,ACCBANDS[50]_counter_trend,100.00%,3.11%,3.01%,16.8,21,8.5,https://arizet.com/quantumstocks/#v/pl/tk/LBTYA/sn/ACCBANDS[50]_counter_trend/sg/Sell/bk/ACCBANDS[50]_counter_trend_Buy_LBTYA_1:3_ATR[20]_m24/tp/Ticker/
LPL,"LG Display Co., Ltd.",$6.43 ,370341,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,6.13%,5.02%,6.38,16,21.6,https://arizet.com/quantumstocks/#v/pl/tk/LPL/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_LPL_exit_after_15_days_m24/tp/Ticker/
MCK,McKesson Corporation,$143.53 ,1905894,Sell,MFI[9]_crosses_back_80_20_levels,100.00%,2.98%,2.52%,6.14,16,11.4,https://arizet.com/quantumstocks/#v/pl/tk/MCK/sn/MFI[9]_crosses_back_80_20_levels/sg/Sell/bk/MFI[9]_crosses_back_80_20_levels_Sell_MCK_1:3_ATR[20]_m24/tp/Ticker/
MGEE,MGE Energy Inc.,$74.51 ,81136,Sell,EMA[20]_price_crossover,100.00%,1.96%,1.89%,22.77,35,9.2,https://arizet.com/quantumstocks/#v/pl/tk/MGEE/sn/EMA[20]_price_crossover/sg/Sell/bk/EMA[20]_price_crossover_Buy_MGEE_1:3_ATR[20]_m24/tp/Ticker/
MN,"Manning & Napier, Inc.",$2.06 ,86697,Sell,STOCHF[14_3]_K_crosses_D_line,100.00%,4.38%,4.15%,26.54,18,4.6,https://arizet.com/quantumstocks/#v/pl/tk/MN/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Sell_MN_1:3_ATR[20]_m24/tp/Ticker/
MN,"Manning & Napier, Inc.",$2.06 ,86697,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,4.39%,4.17%,22.99,15,5.9,https://arizet.com/quantumstocks/#v/pl/tk/MN/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_MN_1:3_ATR[20]_m24/tp/Ticker/
MRVL,Marvell Technology Group Ltd.,$25.86 ,4509024,Sell,STOCH[14_2_5]_K_crosses_D_line,100.00%,3.49%,3.40%,28.19,19,8.9,https://arizet.com/quantumstocks/#v/pl/tk/MRVL/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_MRVL_1:3_ATR[20]_m24/tp/Ticker/
DEI,"Douglas Emmett, Inc.",$42.01 ,1115182,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,1.33%,1.31%,49.21,26,5.2,https://arizet.com/quantumstocks/#v/pl/tk/DEI/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_DEI_1:3_ATR[20]_m24/tp/Ticker/
CMS,CMS Energy Corporation,$61.27 ,1287704,Sell,CMO[14]_crosses_0_level,100.00%,1.52%,1.44%,32.89,24,8.9,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/CMO[14]_crosses_0_level/sg/Sell/bk/CMO[14]_crosses_0_level_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
CMP,"Compass Minerals International, Inc.",$56.93 ,310387,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,2.92%,3.02%,25.82,19,11.9,https://arizet.com/quantumstocks/#v/pl/tk/CMP/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_CMP_1:3_ATR[20]_m24/tp/Ticker/
MUR,Murphy Oil Corporation,$20.60 ,2248040,Sell,CCI[20]_crosses_back_100_(-100)_levels,100.00%,3.27%,3.21%,29.13,19,7.9,https://arizet.com/quantumstocks/#v/pl/tk/MUR/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_back_100_(-100)_levels_Sell_MUR_1:3_ATR[20]_m24/tp/Ticker/
MWA,MUELLER WATER PRODUCTS,$11.05 ,1003008,Sell,MFI[14]_crosses_70_30_levels,100.00%,5.69%,5.17%,5.89,16,41.9,https://arizet.com/quantumstocks/#v/pl/tk/MWA/sn/MFI[14]_crosses_70_30_levels/sg/Sell/bk/MFI[14]_crosses_70_30_levels_Buy_Sell_MWA_opsig_m24/tp/Ticker/
CHH,"Choice Hotels International, Inc.",$94.38 ,342080,Sell,STOCH[14_2_5]_K_crosses_D_line,100.00%,2.01%,1.91%,19.73,15,9.1,https://arizet.com/quantumstocks/#v/pl/tk/CHH/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CHH_1:3_ATR[20]_m24/tp/Ticker/
CEVA,"CEVA, Inc.",$32.82 ,90078,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.00%,3.08%,3.18%,26.44,15,6.8,https://arizet.com/quantumstocks/#v/pl/tk/CEVA/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_CEVA_1:3_ATR[20]_m24/tp/Ticker/
NNI,"Nelnet, Inc.",$68.78 ,101864,Sell,BBANDS[20_2_2]_counter_trend,100.00%,2.53%,2.46%,24.34,16,5.5,https://arizet.com/quantumstocks/#v/pl/tk/NNI/sn/BBANDS[20_2_2]_counter_trend/sg/Sell/bk/BBANDS[20_2_2]_counter_trend_Buy_NNI_1:3_ATR[20]_m24/tp/Ticker/
CDW,CDW Corporation,$111.71 ,950232,Sell,SMA[50]_price_crossover,100.00%,2.75%,2.36%,6.52,15,9.7,https://arizet.com/quantumstocks/#v/pl/tk/CDW/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Buy_CDW_1:3_ATR[20]_m24/tp/Ticker/
NWFL,Norwood Financial Corp.,$32.90 ,11374,Sell,MFI[14]_crosses_70_30_levels,100.00%,3.15%,3.19%,21.42,20,6,https://arizet.com/quantumstocks/#v/pl/tk/NWFL/sn/MFI[14]_crosses_70_30_levels/sg/Sell/bk/MFI[14]_crosses_70_30_levels_Buy_NWFL_1:3_ATR[20]_m24/tp/Ticker/
CDW,CDW Corporation,$111.71 ,950232,Sell,EMA[50]_price_crossover,100.00%,3.27%,2.47%,5.11,15,11.4,https://arizet.com/quantumstocks/#v/pl/tk/CDW/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Buy_CDW_1:3_ATR[20]_m24/tp/Ticker/
CDW,CDW Corporation,$111.71 ,950232,Sell,CMO[21]_crosses_0_level,100.00%,4.68%,4.40%,8.51,16,16,https://arizet.com/quantumstocks/#v/pl/tk/CDW/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Buy_CDW_2:3_ATR[20]_m24/tp/Ticker/
CBMG,"Cellular Biomedicine Group, Inc.",$14.78 ,28141,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,6.16%,6.42%,23,26,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CBMG/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_CBMG_1:3_ATR[20]_m24/tp/Ticker/
CBMG,"Cellular Biomedicine Group, Inc.",$14.78 ,28141,Sell,STOCHF[14_3]_K_crosses_D_line,100.00%,5.84%,6.17%,26.06,26,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CBMG/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Sell_CBMG_1:3_ATR[20]_m24/tp/Ticker/
OFIX,ORTHOFIX MEDICAL INC.,$50.99 ,79990,Sell,CMO[9]_crosses_0_level,97.40%,2.57%,2.62%,25.63,38,10,https://arizet.com/quantumstocks/#v/pl/tk/OFIX/sn/CMO[9]_crosses_0_level/sg/Sell/bk/CMO[9]_crosses_0_level_Buy_OFIX_1:3_ATR[20]_m24/tp/Ticker/
OFIX,ORTHOFIX MEDICAL INC.,$50.99 ,79990,Sell,EMA[20]_price_crossover,97.50%,2.43%,2.65%,8.67,40,8.6,https://arizet.com/quantumstocks/#v/pl/tk/OFIX/sn/EMA[20]_price_crossover/sg/Sell/bk/EMA[20]_price_crossover_Buy_OFIX_1:3_ATR[20]_m24/tp/Ticker/
CAMT,Camtek Ltd.,$9.78 ,66369,Sell,MFI[7]_crosses_back_80_20_levels,100.00%,4.22%,4.46%,23.99,15,5.3,https://arizet.com/quantumstocks/#v/pl/tk/CAMT/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Buy_CAMT_1:3_ATR[20]_m24/tp/Ticker/
ORBC,ORBCOMM Inc.,$5.58 ,697491,Sell,SR[20]_counter_trend,100.00%,2.83%,2.78%,33.38,15,10.6,https://arizet.com/quantumstocks/#v/pl/tk/ORBC/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Sell_ORBC_1:3_ATR[20]_m24/tp/Ticker/
PEBO,Peoples Bancorp Inc.,$33.28 ,42028,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,2.14%,2.14%,18.86,15,8.3,https://arizet.com/quantumstocks/#v/pl/tk/PEBO/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Buy_PEBO_1:3_ATR[20]_m24/tp/Ticker/
BURL,"Burlington Stores, Inc.",$194.31 ,630891,Sell,CDLENGULFING_long_reversal,100.00%,2.62%,2.35%,18.75,15,6.9,https://arizet.com/quantumstocks/#v/pl/tk/BURL/sn/CDLENGULFING_long_reversal/sg/Sell/bk/CDLENGULFING_long_reversal_Buy_BURL_1:3_ATR[20]_m24/tp/Ticker/
