
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
LAWS,"Lawson Products, Inc.",18451,RSI[7]_crosses_back_70_30_levels,Buy,$37.35,$44.14,$16.97,"1:3_ATR[20]",100.0%,3.52%,3.63%,21.79,17.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/LAWS/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_LAWS_1:3_ATR[20]_m24/tp/Ticker/
XLRN,"Acceleron Pharma Inc.",310389,ACCBANDS[50]_counter_trend,Buy,$38.67,$45.46,$18.29,"1:3_ATR[20]",100.0%,5.23%,4.82%,19.41,15.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/XLRN/sn/ACCBANDS[50]_counter_trend/sg/Buy/bk/ACCBANDS[50]_counter_trend_Buy_XLRN_1:3_ATR[20]_m24/tp/Ticker/
ALGN,"Align Technology, Inc.",1202711,CMO[21]_crosses_0_level,Buy,$189.21,$196.00,$168.83,"1:3_ATR[20]",100.0%,3.76%,3.74%,28.52,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/ALGN/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_ALGN_1:3_ATR[20]_m24/tp/Ticker/
AMGN,"Amgen Inc.",1285235,MACD[12_26_9]_crosses_signal_line,Buy,$196.69,$203.48,$176.31,"1:3_ATR[20]",100.0%,1.99%,1.80%,18.27,17.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/AMGN/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_AMGN_1:3_ATR[20]_m24/tp/Ticker/
ANET,"Arista Networks, Inc.",462923,CCI[20]_crosses_back_100_(-100)_levels,Buy,$230.03,$236.82,$216.44,"1:2_ATR[20]",100.0%,3.99%,3.83%,27.18,20.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/ANET/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_ANET_1:2_ATR[20]_m24/tp/Ticker/
ANET,"Arista Networks, Inc.",462923,CCI[20]_crosses_back_100_(-100)_levels,Buy,$230.03,$236.82,$209.65,"1:3_ATR[20]",100.0%,3.99%,3.83%,27.18,20.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/ANET/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_ANET_1:3_ATR[20]_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",1037890,WMA[100]_price_crossover,Buy,$18.34,$25.14,$0.01,"1:3_ATR[20]",100.0%,1.27%,1.33%,16.00,15.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_ARCC_1:3_ATR[20]_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",1037890,WMA[100]_price_crossover,Buy,$18.34,$25.14,$4.76,"1:2_ATR[20]",100.0%,1.27%,1.33%,16.00,15.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_ARCC_1:2_ATR[20]_m24/tp/Ticker/
BANF,"BancFirst Corporation",40615,SR[20]_counter_trend,Buy,$53.69,$60.48,$33.31,"1:3_ATR[20]",100.0%,2.51%,2.38%,23.40,18.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/BANF/sn/SR[20]_counter_trend/sg/Buy/bk/SR[20]_counter_trend_Buy_BANF_1:3_ATR[20]_m24/tp/Ticker/
BZUN,"Baozun Inc.",1278638,SR[20]_counter_trend,Buy,$42.08,$48.87,$21.70,"1:3_ATR[20]",100.0%,6.30%,6.21%,16.18,18.00,11.2,https://arizet.com/quantumstocks/#v/pl/tk/BZUN/sn/SR[20]_counter_trend/sg/Buy/bk/SR[20]_counter_trend_Buy_BZUN_1:3_ATR[20]_m24/tp/Ticker/
CHE,"Chemed Corporation",63900,SR[10]_counter_trend,Buy,$408.75,$415.54,$388.37,"1:3_ATR[20]",100.0%,2.15%,1.96%,15.76,17.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/CHE/sn/SR[10]_counter_trend/sg/Buy/bk/SR[10]_counter_trend_Buy_CHE_1:3_ATR[20]_m24/tp/Ticker/
CI,"Cigna Corporation",1794381,STOCH[14_2_5]_K_crosses_D_line,Buy,$149.59,$156.38,$136.00,"1:2_ATR[20]",100.0%,2.71%,2.74%,18.11,15.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CI/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CI_1:2_ATR[20]_m24/tp/Ticker/
CI,"Cigna Corporation",1794381,STOCH[14_2_5]_K_crosses_D_line,Buy,$149.59,$156.38,$129.21,"1:3_ATR[20]",100.0%,2.71%,2.74%,18.11,15.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CI/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CI_1:3_ATR[20]_m24/tp/Ticker/
CPRT,"Copart, Inc.",1650215,WMA[20]_price_crossover,Buy,$80.48,$87.27,$60.10,"1:3_ATR[20]",100.0%,2.63%,2.17%,5.98,32.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/CPRT/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_CPRT_1:3_ATR[20]_m24/tp/Ticker/
CWCO,"Consolidated Water Co. Ltd.",58337,MFI[9]_crosses_70_30_levels,Buy,$16.38,$23.17,$2.79,"1:2_ATR[20]",100.0%,3.26%,3.40%,20.82,16.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CWCO/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_CWCO_1:2_ATR[20]_m24/tp/Ticker/
CWCO,"Consolidated Water Co. Ltd.",58337,MFI[9]_crosses_70_30_levels,Buy,$16.38,$23.17,$0.01,"1:3_ATR[20]",100.0%,3.26%,3.40%,20.82,16.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CWCO/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_CWCO_1:3_ATR[20]_m24/tp/Ticker/
CWT,"California Water Service Group",194469,CCI[20]_crosses_back_100_(-100)_levels,Buy,$52.56,$59.35,$32.18,"1:3_ATR[20]",100.0%,2.28%,2.11%,16.97,15.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CWT/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_CWT_1:3_ATR[20]_m24/tp/Ticker/
DAKT,"Daktronics, Inc.",95884,RSI[9]_crosses_back_70_30_levels,Buy,$6.96,$13.75,$0.01,"1:2_ATR[20]",100.0%,2.85%,2.77%,16.75,15.00,11.7,https://arizet.com/quantumstocks/#v/pl/tk/DAKT/sn/RSI[9]_crosses_back_70_30_levels/sg/Buy/bk/RSI[9]_crosses_back_70_30_levels_Buy_DAKT_1:2_ATR[20]_m24/tp/Ticker/
DAKT,"Daktronics, Inc.",95884,RSI[9]_crosses_back_70_30_levels,Buy,$6.96,$13.75,$0.01,"1:3_ATR[20]",100.0%,2.85%,2.77%,16.75,15.00,11.7,https://arizet.com/quantumstocks/#v/pl/tk/DAKT/sn/RSI[9]_crosses_back_70_30_levels/sg/Buy/bk/RSI[9]_crosses_back_70_30_levels_Buy_DAKT_1:3_ATR[20]_m24/tp/Ticker/
DMLP,"Dorchester Minerals, L.P.",50167,STOCHF[14_3]_K_crosses_D_line,Buy,$17.33,$24.12,$0.01,"1:3_ATR[20]",100.0%,3.13%,2.79%,12.52,15.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/DMLP/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_DMLP_1:3_ATR[20]_m24/tp/Ticker/
DVD,"Dover Motorsports, Inc.",38909,RSI[5]_crosses_70_30_levels,Buy,$1.89,$8.68,$0.01,"1:2_ATR[20]",100.0%,3.22%,2.73%,11.22,19.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/DVD/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_DVD_1:2_ATR[20]_m24/tp/Ticker/
DVD,"Dover Motorsports, Inc.",38909,RSI[5]_crosses_70_30_levels,Buy,$1.89,$8.68,$0.01,"1:3_ATR[20]",100.0%,3.22%,2.73%,11.22,19.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/DVD/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_DVD_1:3_ATR[20]_m24/tp/Ticker/
EMR,"Emerson Electric Co.",2751699,EMA[50]_price_crossover,Buy,$63.62,$70.41,$43.24,"1:3_ATR[20]",100.0%,2.13%,2.27%,30.99,17.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/EMR/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_EMR_1:3_ATR[20]_m24/tp/Ticker/
XLRN,"Acceleron Pharma Inc.",310389,ACCBANDS[50]_counter_trend,Buy,$38.67,$45.46,$25.08,"1:2_ATR[20]",100.0%,5.23%,4.82%,19.41,15.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/XLRN/sn/ACCBANDS[50]_counter_trend/sg/Buy/bk/ACCBANDS[50]_counter_trend_Buy_XLRN_1:2_ATR[20]_m24/tp/Ticker/
ETSY,"Etsy, Inc.",2173979,EMA[50]_price_crossover,Buy,$57.20,$64.00,$36.83,"1:3_ATR[20]",100.0%,3.80%,3.94%,9.61,17.00,11.5,https://arizet.com/quantumstocks/#v/pl/tk/ETSY/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_ETSY_1:3_ATR[20]_m24/tp/Ticker/
