
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
POOL,"Pool Corporation",508807,CMO[14]_crosses_0_level,Buy,$196.00,n/a,n/a,"1:3_ATR[20]",100.0%,2.59%,2.41%,12.26,21.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/POOL/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_POOL_1:3_ATR[20]_m24/tp/Ticker/
AMPH,"Amphastar Pharmaceuticals, Inc.",662511,CCI[30]_crosses_100_(-100)_levels,Buy,$20.73,n/a,n/a,"1:3_ATR[20]",100.0%,3.24%,3.20%,20.58,15.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/AMPH/sn/CCI[30]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_100_(-100)_levels_Buy_AMPH_1:3_ATR[20]_m24/tp/Ticker/
AWK,"American Water Works Company, Inc.",1878220,CMO[9]_crosses_0_level,Buy,$122.83,n/a,n/a,"1:3_ATR[20]",97.1%,1.92%,1.53%,7.87,34.00,11.1,https://arizet.com/quantumstocks/#v/pl/tk/AWK/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_AWK_1:3_ATR[20]_m24/tp/Ticker/
CUTR,"Cutera, Inc.",314425,WMA[50]_price_crossover,Buy,$30.88,n/a,n/a,"1:3_ATR[20]",100.0%,4.53%,4.52%,45.48,17.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/CUTR/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CUTR_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,CMO[14]_crosses_0_level,Buy,$44.92,n/a,n/a,"1:3_ATR[20]",100.0%,3.14%,2.78%,14.09,19.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,CMO[14]_crosses_0_level,Buy,$44.92,n/a,n/a,"2:3_ATR[20]",100.0%,5.83%,5.50%,19.56,19.00,12.8,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CWST_2:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,CMO[21]_crosses_0_level,Buy,$44.92,n/a,n/a,"1:3_ATR[20]",100.0%,3.97%,3.08%,4.56,15.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,EMA[20]_price_crossover,Buy,$44.92,n/a,n/a,"1:3_ATR[20]",100.0%,3.01%,2.82%,20.21,30.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"2:2_ATR[20]",100.0%,6.01%,5.37%,6.78,15.00,18.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_2:2_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"3:3_ATR[20]",100.0%,7.47%,7.81%,7.17,15.00,19.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_3:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"3:2_ATR[20]",100.0%,7.47%,7.81%,7.17,15.00,19.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_3:2_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"1:2_ATR[20]",100.0%,4.12%,3.36%,4.79,15.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_1:2_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"1:3_ATR[20]",100.0%,4.12%,3.36%,4.79,15.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[100]_price_crossover,Buy,$44.92,n/a,n/a,"2:3_ATR[20]",100.0%,6.01%,5.37%,6.78,15.00,18.5,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_CWST_2:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[50]_price_crossover,Buy,$44.92,n/a,n/a,"1:3_ATR[20]",100.0%,3.88%,2.82%,4.43,15.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",860128,WMA[50]_price_crossover,Buy,$44.92,n/a,n/a,"2:3_ATR[20]",100.0%,5.95%,5.37%,7.09,15.00,15.3,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_CWST_2:3_ATR[20]_m24/tp/Ticker/
DEO,"Diageo plc",509209,CCI[40]_crosses_100_(-100)_levels,Buy,$161.41,n/a,n/a,"1:3_ATR[20]",100.0%,1.16%,1.24%,16.99,16.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/DEO/sn/CCI[40]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[40]_crosses_100_(-100)_levels_Buy_DEO_1:3_ATR[20]_m24/tp/Ticker/
DHI,"D.R. Horton, Inc.",5165009,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$51.58,n/a,n/a,"1:3_ATR[20]",97.8%,3.44%,1.78%,5.96,45.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/DHI/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DHI_1:3_ATR[20]_m24/tp/Ticker/
EW,"Edwards Lifesciences Corporation",1585651,WMA[50]_price_crossover,Buy,$219.66,n/a,n/a,"1:2_ATR[20]",100.0%,2.41%,2.24%,16.06,17.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/EW/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_EW_1:2_ATR[20]_m24/tp/Ticker/
EW,"Edwards Lifesciences Corporation",1585651,WMA[50]_price_crossover,Buy,$219.66,n/a,n/a,"1:3_ATR[20]",100.0%,2.41%,2.24%,16.06,17.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/EW/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_EW_1:3_ATR[20]_m24/tp/Ticker/
