
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
AWR,"American States Water Company",237426,MFI[7]_crosses_back_70_30_levels,Buy,$89.75,$90.62,$88.00,"1:2_ATR[20]",100.0%,2.28%,2.03%,8.55,18.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/AWR/sn/MFI[7]_crosses_back_70_30_levels/sg/Buy/bk/MFI[7]_crosses_back_70_30_levels_Buy_AWR_1:2_ATR[20]_m24/tp/Ticker/
AWR,"American States Water Company",237426,MFI[7]_crosses_back_70_30_levels,Buy,$89.75,$90.62,$87.13,"1:3_ATR[20]",100.0%,2.28%,2.03%,8.55,18.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/AWR/sn/MFI[7]_crosses_back_70_30_levels/sg/Buy/bk/MFI[7]_crosses_back_70_30_levels_Buy_AWR_1:3_ATR[20]_m24/tp/Ticker/
BZUN,"Baozun Inc.",2016406,RSI[9]_crosses_70_30_levels,Buy,$42.07,$42.94,$39.45,"1:3_ATR[20]",100.0%,6.77%,6.31%,20.44,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/BZUN/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_BZUN_1:3_ATR[20]_m24/tp/Ticker/
CAG,"Conagra Brands Inc.",4168028,TRIMA[20]_price_crossover,Buy,$29.56,$30.43,$26.94,"1:3_ATR[20]",100.0%,2.19%,1.96%,16.15,36.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/CAG/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_CAG_1:3_ATR[20]_m24/tp/Ticker/
CIX,"CompX International Inc.",12233,STOCHRSI[9_5_3]_K_crosses_80_20_levels,Buy,$14.20,$15.07,$11.58,"1:3_ATR[20]",98.0%,2.82%,2.87%,13.29,49.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/CIX/sn/STOCHRSI[9_5_3]_K_crosses_80_20_levels/sg/Buy/bk/STOCHRSI[9_5_3]_K_crosses_80_20_levels_Buy_CIX_1:3_ATR[20]_m24/tp/Ticker/
CP,"Canadian Pacific Railway Limited",354229,MFI[5]_crosses_80_20_levels,Buy,$226.96,$227.83,$224.34,"1:3_ATR[20]",100.0%,1.91%,1.80%,12.58,18.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/CP/sn/MFI[5]_crosses_80_20_levels/sg/Buy/bk/MFI[5]_crosses_80_20_levels_Buy_CP_1:3_ATR[20]_m24/tp/Ticker/
CP,"Canadian Pacific Railway Limited",354229,STOCHF[21_3]_K_crosses_D_line,Buy,$226.96,n/a,n/a,"exit_after_20_days",100.0%,5.95%,4.92%,4.82,16.00,29.4,https://arizet.com/quantumstocks/#v/pl/tk/CP/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_CP_exit_after_20_days_m24/tp/Ticker/
CWT,"California Water Service Group",301803,CCI[20]_crosses_back_100_(-100)_levels,Buy,$53.34,$54.21,$50.72,"1:3_ATR[20]",100.0%,2.28%,2.11%,16.97,15.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CWT/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_CWT_1:3_ATR[20]_m24/tp/Ticker/
DECK,"Deckers Outdoor Corporation",682215,STOCHF[21_3]_K_crosses_D_line,Buy,$133.02,$133.89,$130.40,"1:3_ATR[20]",100.0%,3.14%,3.11%,19.70,15.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/DECK/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_DECK_1:3_ATR[20]_m24/tp/Ticker/
EGLE,"Eagle Bulk Shipping Inc.",237684,RSI[5]_crosses_70_30_levels,Buy,$4.38,$5.25,$1.76,"1:3_ATR[20]",97.2%,4.27%,4.21%,8.60,36.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/EGLE/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_EGLE_1:3_ATR[20]_m24/tp/Ticker/
EPM,"Evolution Petroleum Corporation, Inc.",282684,BBANDS[50_1_1]_counter_trend,Buy,$5.63,$6.50,$3.01,"1:3_ATR[20]",100.0%,4.00%,4.07%,29.39,26.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/EPM/sn/BBANDS[50_1_1]_counter_trend/sg/Buy/bk/BBANDS[50_1_1]_counter_trend_Buy_EPM_1:3_ATR[20]_m24/tp/Ticker/
EXAS,"Exact Sciences Corporation",3664618,RSI[5]_crosses_80_20_levels,Buy,$99.52,n/a,n/a,"exit_after_20_days",100.0%,16.89%,10.38%,4.15,15.00,29.1,https://arizet.com/quantumstocks/#v/pl/tk/EXAS/sn/RSI[5]_crosses_80_20_levels/sg/Buy/bk/RSI[5]_crosses_80_20_levels_Buy_EXAS_exit_after_20_days_m24/tp/Ticker/
FRME,"First Merchants Corporation",118840,MFI[7]_crosses_80_20_levels,Buy,$37.67,$38.54,$35.05,"1:3_ATR[20]",100.0%,2.33%,2.51%,16.66,15.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/FRME/sn/MFI[7]_crosses_80_20_levels/sg/Buy/bk/MFI[7]_crosses_80_20_levels_Buy_FRME_1:3_ATR[20]_m24/tp/Ticker/
GIS,"General Mills, Inc.",3293129,SMA[20]_price_crossover,Buy,$54.18,$55.05,$51.56,"1:3_ATR[20]",97.1%,1.68%,1.92%,6.13,35.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/GIS/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_GIS_1:3_ATR[20]_m24/tp/Ticker/
ABT,"Abbott Laboratories",3503670,CCI[20]_crosses_100_(-100)_levels,Buy,$82.44,$83.31,$80.69,"1:2_ATR[20]",100.0%,1.94%,1.98%,18.44,19.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ABT/sn/CCI[20]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_100_(-100)_levels_Buy_ABT_1:2_ATR[20]_m24/tp/Ticker/
GM,"General Motors Company",6956312,MFI[14]_crosses_70_30_levels,Buy,$36.77,$37.64,$34.15,"1:3_ATR[20]",100.0%,2.34%,2.45%,12.41,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/GM/sn/MFI[14]_crosses_70_30_levels/sg/Buy/bk/MFI[14]_crosses_70_30_levels_Buy_GM_1:3_ATR[20]_m24/tp/Ticker/
GRUB,"Grubhub Inc.",1945644,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$56.48,$57.35,$54.73,"1:2_ATR[20]",100.0%,5.45%,5.15%,27.34,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/GRUB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_GRUB_1:2_ATR[20]_m24/tp/Ticker/
GRUB,"Grubhub Inc.",1945644,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$56.48,$57.35,$53.86,"1:3_ATR[20]",100.0%,5.45%,5.15%,27.34,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/GRUB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_GRUB_1:3_ATR[20]_m24/tp/Ticker/
INFY,"Infosys Limited",14094937,SR[10]_counter_trend,Buy,$11.04,$11.91,$8.42,"1:3_ATR[20]",100.0%,1.80%,1.69%,20.28,19.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/INFY/sn/SR[10]_counter_trend/sg/Buy/bk/SR[10]_counter_trend_Buy_INFY_1:3_ATR[20]_m24/tp/Ticker/
ITCI,"Intra-Cellular Therapies Inc.",1292021,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$8.04,$8.91,$5.42,"1:3_ATR[20]",100.0%,6.56%,7.19%,13.73,15.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/ITCI/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_ITCI_1:3_ATR[20]_m24/tp/Ticker/
LOGC,"LogicBio Therapeutics, Inc.",23858,MFI[5]_crosses_back_80_20_levels,Buy,$9.96,$10.83,$7.34,"1:3_ATR[20]",100.0%,11.56%,9.87%,7.37,15.00,13.0,https://arizet.com/quantumstocks/#v/pl/tk/LOGC/sn/MFI[5]_crosses_back_80_20_levels/sg/Buy/bk/MFI[5]_crosses_back_80_20_levels_Buy_LOGC_1:3_ATR[20]_m24/tp/Ticker/
MPX,"Marine Products Corporation",17373,CCI[40]_crosses_100_(-100)_levels,Buy,$14.36,$15.23,$11.74,"1:3_ATR[20]",100.0%,4.22%,3.99%,12.05,15.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/MPX/sn/CCI[40]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[40]_crosses_100_(-100)_levels_Buy_MPX_1:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",94257,ACCBANDS[10]_breakout,Buy,$50.17,$52.79,$48.42,"3:2_ATR[20]",100.0%,0.11%,0.11%,23.34,25.00,13.5,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/ACCBANDS[10]_breakout/sg/Buy/bk/ACCBANDS[10]_breakout_Buy_PULS_3:2_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",94257,ACCBANDS[10]_breakout,Buy,$50.17,$52.79,$47.55,"3:3_ATR[20]",100.0%,0.11%,0.11%,23.34,25.00,13.5,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/ACCBANDS[10]_breakout/sg/Buy/bk/ACCBANDS[10]_breakout_Buy_PULS_3:3_ATR[20]_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",94257,SR[50]_breakout,Buy,$50.17,n/a,n/a,"exit_after_15_days",100.0%,0.15%,0.14%,14.86,18.00,21.4,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[50]_breakout/sg/Buy/bk/SR[50]_breakout_Buy_PULS_exit_after_15_days_m24/tp/Ticker/
PULS,"Pulse Electronics Corp.",94257,SR[50]_breakout,Buy,$50.17,n/a,n/a,"exit_after_20_days",100.0%,0.21%,0.20%,20.91,18.00,28.4,https://arizet.com/quantumstocks/#v/pl/tk/PULS/sn/SR[50]_breakout/sg/Buy/bk/SR[50]_breakout_Buy_PULS_exit_after_20_days_m24/tp/Ticker/
RST,"Rosetta Stone",202175,STOCHF[14_3]_K_crosses_D_line,Buy,$17.69,$18.56,$15.94,"1:2_ATR[20]",100.0%,3.63%,3.28%,21.69,16.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/RST/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_RST_1:2_ATR[20]_m24/tp/Ticker/
RST,"Rosetta Stone",202175,STOCHF[14_3]_K_crosses_D_line,Buy,$17.69,$18.56,$15.07,"1:3_ATR[20]",100.0%,3.63%,3.28%,21.69,16.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/RST/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_RST_1:3_ATR[20]_m24/tp/Ticker/
SNGX,"Soligenix Inc.",47345,WMA[20]_price_crossover,Buy,$0.94,$1.81,$0.01,"1:3_ATR[20]",100.0%,7.43%,7.43%,41.07,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/SNGX/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_SNGX_1:3_ATR[20]_m24/tp/Ticker/
SO,"Southern Company (The)",5053782,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$61.98,$62.85,$59.36,"1:3_ATR[20]",97.8%,1.32%,1.31%,28.51,46.00,11.0,https://arizet.com/quantumstocks/#v/pl/tk/SO/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_SO_1:3_ATR[20]_m24/tp/Ticker/
SPEX,"Spherix Incorporated",93690,BBANDS[20_2_2]_counter_trend,Buy,$1.91,n/a,n/a,"opsig",100.0%,34.39%,10.54%,2.03,15.00,40.7,https://arizet.com/quantumstocks/#v/pl/tk/SPEX/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_Sell_SPEX_opsig_m24/tp/Ticker/
SPEX,"Spherix Incorporated",93690,BBANDS[20_2_2]_counter_trend,Buy,$1.91,$2.78,$0.01,"1:3_ATR[20]",100.0%,8.18%,8.37%,15.15,15.00,10.5,https://arizet.com/quantumstocks/#v/pl/tk/SPEX/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_SPEX_1:3_ATR[20]_m24/tp/Ticker/
SPEX,"Spherix Incorporated",93690,RSI[7]_crosses_70_30_levels,Buy,$1.91,n/a,n/a,"opsig",100.0%,35.93%,12.88%,1.91,15.00,40.9,https://arizet.com/quantumstocks/#v/pl/tk/SPEX/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_Sell_SPEX_opsig_m24/tp/Ticker/
TEO,"Telecom Argentina Stet - France Telecom S.A.",222111,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$9.35,$10.22,$6.73,"1:3_ATR[20]",100.0%,5.33%,5.34%,38.57,17.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/TEO/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_TEO_1:3_ATR[20]_m24/tp/Ticker/
UVE,"UNIVERSAL INSURANCE HOLDINGS INC",454200,ACCBANDS[50]_breakout,Buy,$29.84,$30.71,$27.22,"1:3_ATR[20]",100.0%,2.67%,2.56%,23.06,17.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/UVE/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_UVE_1:3_ATR[20]_m24/tp/Ticker/
UVE,"UNIVERSAL INSURANCE HOLDINGS INC",454200,ACCBANDS[50]_breakout,Buy,$29.84,n/a,n/a,"exit_after_10_days",100.0%,4.37%,3.09%,4.05,17.00,14.6,https://arizet.com/quantumstocks/#v/pl/tk/UVE/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_UVE_exit_after_10_days_m24/tp/Ticker/
VIRC,"Virco Manufacturing Corporation",26579,ACCBANDS[20]_counter_trend,Buy,$3.65,$4.52,$1.03,"1:3_ATR[20]",100.0%,3.74%,3.63%,19.32,15.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/VIRC/sn/ACCBANDS[20]_counter_trend/sg/Buy/bk/ACCBANDS[20]_counter_trend_Buy_VIRC_1:3_ATR[20]_m24/tp/Ticker/
WNS,"WNS (Holdings) Limited",143332,SR[10]_counter_trend,Buy,$58.86,$59.73,$56.24,"1:3_ATR[20]",100.0%,2.32%,2.20%,18.16,18.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/WNS/sn/SR[10]_counter_trend/sg/Buy/bk/SR[10]_counter_trend_Buy_WNS_1:3_ATR[20]_m24/tp/Ticker/
HMNF,"HMN Financial, Inc.",13200,RSI[7]_crosses_70_30_levels,Sell,$22.68,$21.81,$25.30,"1:3_ATR[20]",100.0%,1.49%,1.51%,28.82,15.00,1.7,https://arizet.com/quantumstocks/#v/pl/tk/HMNF/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Sell_HMNF_1:3_ATR[20]_m24/tp/Ticker/
FRBK,"Republic First Bancorp, Inc.",519198,EMA[50]_price_crossover,Sell,$4.26,$3.39,$6.89,"1:3_ATR[20]",100.0%,3.04%,2.93%,23.28,16.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/FRBK/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Sell_FRBK_1:3_ATR[20]_m24/tp/Ticker/
CEL,"Cellcom Israel, Ltd.",175706,ZIGZAGHL[10_10_0_5]_mean_reversion,Sell,$2.51,n/a,n/a,"exit_after_15_days",100.0%,8.22%,7.78%,8.48,17.00,22.1,https://arizet.com/quantumstocks/#v/pl/tk/CEL/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_CEL_exit_after_15_days_m24/tp/Ticker/
FVE,"Five Star Quality Care, Inc.",90615,ZIGZAGHL[5_15_0_7]_trend_follow,Sell,$0.44,$0.01,$3.06,"1:3_ATR[20]",100.0%,8.71%,9.15%,10.25,17.00,11.0,https://arizet.com/quantumstocks/#v/pl/tk/FVE/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Sell_FVE_1:3_ATR[20]_m24/tp/Ticker/
AWI,"Armstrong World Industries, Inc.",296692,CMO[21]_crosses_0_level,Sell,$94.73,$93.86,$97.35,"1:3_ATR[20]",100.0%,2.28%,2.22%,26.52,19.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/AWI/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Sell_AWI_1:3_ATR[20]_m24/tp/Ticker/
CLR,"Continental Resources, Inc.",3556029,SMA[50]_price_crossover,Sell,$31.81,$30.94,$34.43,"1:3_ATR[20]",100.0%,3.58%,3.56%,34.74,19.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/CLR/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Sell_CLR_1:3_ATR[20]_m24/tp/Ticker/
CLR,"Continental Resources, Inc.",3556029,SMA[50]_price_crossover,Sell,$31.81,$30.06,$34.43,"2:3_ATR[20]",100.0%,6.55%,7.00%,15.48,19.00,14.9,https://arizet.com/quantumstocks/#v/pl/tk/CLR/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Sell_CLR_2:3_ATR[20]_m24/tp/Ticker/
BOCH,"Bank of Commerce Holdings (CA)",153440,CCI[30]_crosses_back_100_(-100)_levels,Sell,$10.73,$9.86,$13.35,"1:3_ATR[20]",100.0%,2.21%,1.92%,15.14,22.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/BOCH/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_BOCH_1:3_ATR[20]_m24/tp/Ticker/
BSRR,"Sierra Bancorp",95147,STOCHF[21_3]_K_crosses_D_line,Sell,$26.44,n/a,n/a,"opsig",100.0%,5.28%,4.39%,5.35,17.00,42.4,https://arizet.com/quantumstocks/#v/pl/tk/BSRR/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Buy_Sell_BSRR_opsig_m24/tp/Ticker/
GT,"The Goodyear Tire & Rubber Company",2821102,CCI[30]_crosses_back_100_(-100)_levels,Sell,$13.59,$12.72,$16.21,"1:3_ATR[20]",100.0%,3.31%,3.06%,7.81,15.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/GT/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_GT_1:3_ATR[20]_m24/tp/Ticker/
HEXO,"HEXO Corp.",5044808,EMA[5]_price_crossover,Sell,$4.16,$3.29,$6.78,"1:3_ATR[20]",100.0%,5.35%,5.39%,18.88,20.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/HEXO/sn/EMA[5]_price_crossover/sg/Sell/bk/EMA[5]_price_crossover_Sell_HEXO_1:3_ATR[20]_m24/tp/Ticker/
AA,"Alcoa Corp.",3698865,EMA[50]_price_crossover,Sell,$20.62,$19.75,$23.24,"1:3_ATR[20]",100.0%,3.57%,3.53%,49.70,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/AA/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Sell_AA_1:3_ATR[20]_m24/tp/Ticker/
INAP,"Internap Corporation",181877,MFI[7]_crosses_back_80_20_levels,Sell,$2.34,$1.47,$4.96,"1:3_ATR[20]",100.0%,6.69%,6.11%,17.50,17.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/INAP/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Sell_INAP_1:3_ATR[20]_m24/tp/Ticker/
AGRO,"Adecoagro S.A.",220170,RSI[7]_crosses_back_70_30_levels,Sell,$6.00,$5.13,$8.62,"1:3_ATR[20]",100.0%,3.11%,3.00%,9.92,15.00,11.7,https://arizet.com/quantumstocks/#v/pl/tk/AGRO/sn/RSI[7]_crosses_back_70_30_levels/sg/Sell/bk/RSI[7]_crosses_back_70_30_levels_Sell_AGRO_1:3_ATR[20]_m24/tp/Ticker/
CYOU,"Changyou.com Limited",414688,BBANDS[20_1_1]_counter_trend,Sell,$9.52,$8.65,$12.14,"1:3_ATR[20]",100.0%,4.15%,4.24%,13.66,20.00,11.8,https://arizet.com/quantumstocks/#v/pl/tk/CYOU/sn/BBANDS[20_1_1]_counter_trend/sg/Sell/bk/BBANDS[20_1_1]_counter_trend_Sell_CYOU_1:3_ATR[20]_m24/tp/Ticker/
IVC,"Invacare Corporation",717876,STOCHF[21_3]_K_crosses_D_line,Sell,$7.66,$6.79,$10.28,"1:3_ATR[20]",100.0%,4.56%,3.33%,10.72,24.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/IVC/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_IVC_1:3_ATR[20]_m24/tp/Ticker/
LC,"LendingClub Corporation",740986,WMA[50]_price_crossover,Sell,$14.00,n/a,n/a,"exit_after_20_days",100.0%,8.76%,7.10%,5.44,21.00,28.7,https://arizet.com/quantumstocks/#v/pl/tk/LC/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Sell_LC_exit_after_20_days_m24/tp/Ticker/
LECO,"Lincoln Electric Holdings, Inc.",228929,MACD[12_26_9]_crosses_signal_line,Sell,$85.49,$84.62,$88.11,"1:3_ATR[20]",100.0%,2.55%,2.09%,6.30,15.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/LECO/sn/MACD[12_26_9]_crosses_signal_line/sg/Sell/bk/MACD[12_26_9]_crosses_signal_line_Sell_LECO_1:3_ATR[20]_m24/tp/Ticker/
AA,"Alcoa Corp.",3698865,EMA[50]_price_crossover,Sell,$20.62,$19.75,$22.37,"1:2_ATR[20]",100.0%,3.57%,3.53%,49.70,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/AA/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Sell_AA_1:2_ATR[20]_m24/tp/Ticker/
