
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
MKC,"McCormick & Company, Incorporated",567596,STOCH[5_1_3]_K_crosses_D_line,Buy,$160.43,$162.23,$156.83,"1:2_ATR[20]",100.0%,2.35%,1.95%,5.69,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/MKC/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_MKC_1:2_ATR[20]_m24/tp/Ticker/
AB,"AllianceBernstein Holding L.P.",231351,BBANDS[20_2_2]_counter_trend,Buy,$27.78,$29.58,$22.38,"1:3_ATR[20]",100.0%,2.38%,2.28%,19.43,17.00,4.9,https://arizet.com/quantumstocks/#v/pl/tk/AB/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_AB_1:3_ATR[20]_m24/tp/Ticker/
YUM,"Yum! Brands, Inc.",1129863,RSI[5]_crosses_back_70_30_levels,Buy,$111.48,$113.28,$107.88,"1:2_ATR[20]",100.0%,2.07%,1.69%,7.40,18.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/YUM/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_YUM_1:2_ATR[20]_m24/tp/Ticker/
AGYS,"Agilysys, Inc.",122086,CDLHAMMER_reversal,Buy,$25.97,$27.77,$20.57,"1:3_ATR[20]",100.0%,2.78%,2.61%,24.06,19.00,11.0,https://arizet.com/quantumstocks/#v/pl/tk/AGYS/sn/CDLHAMMER_reversal/sg/Buy/bk/CDLHAMMER_reversal_Buy_AGYS_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",619294,APO[5_12]_crosses_0_level,Buy,$3.42,$5.22,$0.01,"1:3_ATR[20]",100.0%,4.96%,4.50%,13.17,21.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/APO[5_12]_crosses_0_level/sg/Buy/bk/APO[5_12]_crosses_0_level_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",619294,AROONOSC[10]_crosses_0_level,Buy,$3.42,$5.22,$0.01,"1:3_ATR[20]",100.0%,4.92%,4.46%,17.82,24.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/AROONOSC[10]_crosses_0_level/sg/Buy/bk/AROONOSC[10]_crosses_0_level_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
XEL,"Xcel Energy Inc.",2199545,SMA[50]_price_crossover,Buy,$63.49,n/a,n/a,"exit_after_20_days",100.0%,4.81%,5.26%,7.36,15.00,28.8,https://arizet.com/quantumstocks/#v/pl/tk/XEL/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_XEL_exit_after_20_days_m24/tp/Ticker/
XEL,"Xcel Energy Inc.",2199545,SMA[50]_price_crossover,Buy,$63.49,$65.29,$58.09,"1:3_ATR[20]",100.0%,1.79%,1.64%,13.39,15.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/XEL/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_XEL_1:3_ATR[20]_m24/tp/Ticker/
XEL,"Xcel Energy Inc.",2199545,SMA[50]_price_crossover,Buy,$63.49,$65.29,$59.89,"1:2_ATR[20]",100.0%,1.79%,1.64%,13.39,15.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/XEL/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_XEL_1:2_ATR[20]_m24/tp/Ticker/
XEL,"Xcel Energy Inc.",2199545,CMO[21]_crosses_0_level,Buy,$63.49,$65.29,$58.09,"1:3_ATR[20]",100.0%,1.83%,1.74%,11.04,15.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/XEL/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_XEL_1:3_ATR[20]_m24/tp/Ticker/
WWE,"World Wrestling Entertainment, Inc.",456766,AROONOSC[10]_crosses_0_level,Buy,$70.16,$71.96,$64.76,"1:3_ATR[20]",100.0%,4.02%,3.07%,6.00,18.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/WWE/sn/AROONOSC[10]_crosses_0_level/sg/Buy/bk/AROONOSC[10]_crosses_0_level_Buy_WWE_1:3_ATR[20]_m24/tp/Ticker/
WEC,"WEC Energy Group, Inc.",1298387,MFI[9]_crosses_70_30_levels,Buy,$92.76,$94.56,$87.36,"1:3_ATR[20]",100.0%,1.56%,1.49%,25.80,15.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/WEC/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_WEC_1:3_ATR[20]_m24/tp/Ticker/
CHH,"Choice Hotels International, Inc.",237424,MACD[12_26_9]_crosses_signal_line,Buy,$88.33,$90.13,$84.73,"1:2_ATR[20]",100.0%,2.67%,1.88%,4.83,17.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/CHH/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_CHH_1:2_ATR[20]_m24/tp/Ticker/
CHH,"Choice Hotels International, Inc.",237424,MACD[12_26_9]_crosses_signal_line,Buy,$88.33,$90.13,$82.93,"1:3_ATR[20]",100.0%,2.67%,1.88%,4.83,17.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/CHH/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_CHH_1:3_ATR[20]_m24/tp/Ticker/
CMS,"CMS Energy Corporation",1233498,CMO[14]_crosses_0_level,Buy,$63.54,$65.34,$58.14,"1:3_ATR[20]",100.0%,1.53%,1.46%,35.89,25.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
COO,"The Cooper Companies, Inc.",322550,APO[5_12]_crosses_0_level,Buy,$291.53,$293.33,$286.13,"1:3_ATR[20]",100.0%,2.03%,2.07%,18.19,22.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/COO/sn/APO[5_12]_crosses_0_level/sg/Buy/bk/APO[5_12]_crosses_0_level_Buy_COO_1:3_ATR[20]_m24/tp/Ticker/
WDFC,"WD-40 Company",97023,STOCH[5_1_3]_K_crosses_D_line,Buy,$180.70,$182.50,$175.30,"1:3_ATR[20]",100.0%,2.40%,2.04%,10.10,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/WDFC/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_WDFC_1:3_ATR[20]_m24/tp/Ticker/
CPK,"Chesapeake Utilities Corporation",39275,SR[20]_counter_trend,Buy,$92.01,$93.81,$86.61,"1:3_ATR[20]",100.0%,2.36%,2.34%,19.64,15.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/CPK/sn/SR[20]_counter_trend/sg/Buy/bk/SR[20]_counter_trend_Buy_CPK_1:3_ATR[20]_m24/tp/Ticker/
WDFC,"WD-40 Company",97023,STOCHF[5_3]_K_crosses_D_line,Buy,$180.70,$182.50,$175.30,"1:3_ATR[20]",100.0%,2.40%,2.04%,10.10,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/WDFC/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_WDFC_1:3_ATR[20]_m24/tp/Ticker/
DEA,"Easterly Government Properties, Inc.",504997,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$21.74,$23.54,$18.14,"1:2_ATR[20]",100.0%,1.57%,1.58%,75.59,16.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/DEA/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DEA_1:2_ATR[20]_m24/tp/Ticker/
DEA,"Easterly Government Properties, Inc.",504997,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$21.74,$23.54,$16.34,"1:3_ATR[20]",100.0%,1.57%,1.58%,75.59,16.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/DEA/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DEA_1:3_ATR[20]_m24/tp/Ticker/
DHI,"D.R. Horton, Inc.",3638700,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$53.67,$55.47,$48.27,"1:3_ATR[20]",97.7%,4.99%,1.97%,6.20,43.00,14.6,https://arizet.com/quantumstocks/#v/pl/tk/DHI/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DHI_1:3_ATR[20]_m24/tp/Ticker/
FE,"FirstEnergy Corporation",3044624,EMA[20]_price_crossover,Buy,$47.80,$49.60,$42.40,"1:3_ATR[20]",100.0%,1.89%,1.65%,11.31,30.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/FE/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_FE_1:3_ATR[20]_m24/tp/Ticker/
FOR,"Forestar Group Inc",78918,EMA[20]_price_crossover,Buy,$18.71,$20.51,$13.31,"1:3_ATR[20]",100.0%,3.11%,3.02%,19.82,24.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/FOR/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_FOR_1:3_ATR[20]_m24/tp/Ticker/
FOR,"Forestar Group Inc",78918,SMA[20]_price_crossover,Buy,$18.71,$20.51,$13.31,"1:3_ATR[20]",100.0%,3.24%,3.11%,18.84,22.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/FOR/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_FOR_1:3_ATR[20]_m24/tp/Ticker/
FWRD,"Forward Air Corporation",68789,SMA[20]_price_crossover,Buy,$62.89,$64.69,$57.49,"1:3_ATR[20]",100.0%,2.57%,2.53%,38.71,23.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/FWRD/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_FWRD_1:3_ATR[20]_m24/tp/Ticker/
FWRD,"Forward Air Corporation",68789,TRIMA[20]_price_crossover,Buy,$62.89,$64.69,$57.49,"1:3_ATR[20]",100.0%,2.55%,2.50%,40.40,26.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/FWRD/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_FWRD_1:3_ATR[20]_m24/tp/Ticker/
WAB,"Westinghouse Air Brake Technologies Corporation",1480596,MFI[14]_crosses_back_70_30_levels,Buy,$68.17,n/a,n/a,"opsig",100.0%,7.26%,6.98%,5.05,15.00,42.6,https://arizet.com/quantumstocks/#v/pl/tk/WAB/sn/MFI[14]_crosses_back_70_30_levels/sg/Buy/bk/MFI[14]_crosses_back_70_30_levels_Buy_Sell_WAB_opsig_m24/tp/Ticker/
HLIT,"Harmonic Inc.",1030455,SMA[50]_price_crossover,Buy,$6.63,$8.43,$3.04,"1:2_ATR[20]",100.0%,7.31%,4.76%,4.10,18.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/HLIT/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_HLIT_1:2_ATR[20]_m24/tp/Ticker/
HLIT,"Harmonic Inc.",1030455,SMA[50]_price_crossover,Buy,$6.63,$8.43,$1.24,"1:3_ATR[20]",100.0%,7.31%,4.76%,4.10,18.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/HLIT/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_HLIT_1:3_ATR[20]_m24/tp/Ticker/
UFPT,"UFP Technologies, Inc.",12613,BBANDS[50_1_1]_counter_trend,Buy,$39.09,$40.89,$33.69,"1:3_ATR[20]",100.0%,4.18%,3.64%,17.08,15.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/UFPT/sn/BBANDS[50_1_1]_counter_trend/sg/Buy/bk/BBANDS[50_1_1]_counter_trend_Buy_UFPT_1:3_ATR[20]_m24/tp/Ticker/
KMB,"Kimberly-Clark Corporation",1513920,RSI[7]_crosses_back_70_30_levels,Buy,$134.70,$136.50,$131.10,"1:2_ATR[20]",100.0%,2.90%,2.19%,5.83,15.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/KMB/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_KMB_1:2_ATR[20]_m24/tp/Ticker/
KMB,"Kimberly-Clark Corporation",1513920,RSI[7]_crosses_back_70_30_levels,Buy,$134.70,$136.50,$129.30,"1:3_ATR[20]",100.0%,2.90%,2.19%,5.83,15.00,9.7,https://arizet.com/quantumstocks/#v/pl/tk/KMB/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_KMB_1:3_ATR[20]_m24/tp/Ticker/
KRG,"Kite Realty Group Trust",197761,MACD[12_26_9]_crosses_signal_line,Buy,$16.53,$18.33,$12.93,"1:2_ATR[20]",100.0%,2.36%,2.26%,25.35,18.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/KRG/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_KRG_1:2_ATR[20]_m24/tp/Ticker/
KRG,"Kite Realty Group Trust",197761,MACD[12_26_9]_crosses_signal_line,Buy,$16.53,$18.33,$11.13,"1:3_ATR[20]",100.0%,2.36%,2.26%,25.35,18.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/KRG/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_KRG_1:3_ATR[20]_m24/tp/Ticker/
MKC,"McCormick & Company, Incorporated",567596,STOCHF[5_3]_K_crosses_D_line,Buy,$160.43,$162.23,$156.83,"1:2_ATR[20]",100.0%,2.35%,1.95%,5.69,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/MKC/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_MKC_1:2_ATR[20]_m24/tp/Ticker/
MKC,"McCormick & Company, Incorporated",567596,STOCHF[5_3]_K_crosses_D_line,Buy,$160.43,$162.23,$155.03,"1:3_ATR[20]",100.0%,2.35%,1.95%,5.69,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/MKC/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_MKC_1:3_ATR[20]_m24/tp/Ticker/
THR,"Thermon Group Holdings, Inc.",82707,CMO[21]_crosses_0_level,Buy,$22.67,$24.47,$17.27,"1:3_ATR[20]",100.0%,2.48%,2.42%,25.80,19.00,5.9,https://arizet.com/quantumstocks/#v/pl/tk/THR/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_THR_1:3_ATR[20]_m24/tp/Ticker/
MKC,"McCormick & Company, Incorporated",567596,STOCH[5_1_3]_K_crosses_D_line,Buy,$160.43,$162.23,$155.03,"1:3_ATR[20]",100.0%,2.35%,1.95%,5.69,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/MKC/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_MKC_1:3_ATR[20]_m24/tp/Ticker/
MNOV,"MediciNova, Inc.",82076,MFI[9]_crosses_70_30_levels,Buy,$6.96,$8.76,$1.56,"1:3_ATR[20]",100.0%,5.16%,5.13%,15.29,16.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/MNOV/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_MNOV_1:3_ATR[20]_m24/tp/Ticker/
MTZ,"MasTec, Inc.",980239,ZIGZAGHL[10_10_0_5]_trend_follow,Buy,$66.95,$68.75,$61.55,"1:3_ATR[20]",97.4%,2.35%,2.57%,8.73,39.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/MTZ/sn/ZIGZAGHL[10_10_0_5]_trend_follow/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_trend_follow_Buy_MTZ_1:3_ATR[20]_m24/tp/Ticker/
