
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
IDXX,"IDEXX Laboratories, Inc.",262029,EMA[50]_price_crossover,Buy,$276.80,$277.01,$276.38,"1:2_ATR[20]",100.0%,2.28%,2.17%,21.88,18.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/IDXX/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_IDXX_1:2_ATR[20]_m24/tp/Ticker/
ACN,"Accenture PLC",2381182,MFI[9]_crosses_back_70_30_levels,Buy,$184.97,$185.18,$184.34,"1:3_ATR[20]",100.0%,2.05%,1.82%,6.48,17.00,11.2,https://arizet.com/quantumstocks/#v/pl/tk/ACN/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_ACN_1:3_ATR[20]_m24/tp/Ticker/
ADI,"Analog Devices, Inc.",2611476,CCI[30]_crosses_back_100_(-100)_levels,Buy,$111.22,$111.43,$110.59,"1:3_ATR[20]",100.0%,2.46%,2.59%,17.81,19.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/ADI/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_ADI_1:3_ATR[20]_m24/tp/Ticker/
ADI,"Analog Devices, Inc.",2611476,SMA[100]_price_crossover,Buy,$111.22,$111.43,$110.59,"1:3_ATR[20]",100.0%,2.61%,2.75%,21.75,18.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/ADI/sn/SMA[100]_price_crossover/sg/Buy/bk/SMA[100]_price_crossover_Buy_ADI_1:3_ATR[20]_m24/tp/Ticker/
ADX,"Adams Diversified Equity Fund, Inc.",140614,MACD[10_20_5]_crosses_signal_line,Buy,$15.85,$16.06,$15.43,"1:2_ATR[20]",100.0%,1.22%,1.05%,11.59,27.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/ADX/sn/MACD[10_20_5]_crosses_signal_line/sg/Buy/bk/MACD[10_20_5]_crosses_signal_line_Buy_ADX_1:2_ATR[20]_m24/tp/Ticker/
ADX,"Adams Diversified Equity Fund, Inc.",140614,MACD[10_20_5]_crosses_signal_line,Buy,$15.85,$16.06,$15.22,"1:3_ATR[20]",100.0%,1.22%,1.05%,11.59,27.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/ADX/sn/MACD[10_20_5]_crosses_signal_line/sg/Buy/bk/MACD[10_20_5]_crosses_signal_line_Buy_ADX_1:3_ATR[20]_m24/tp/Ticker/
AEE,"Ameren Corporation",1259132,SMA[50]_price_crossover,Buy,$77.05,$77.26,$76.42,"1:3_ATR[20]",100.0%,1.81%,1.64%,7.60,17.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/AEE/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_AEE_1:3_ATR[20]_m24/tp/Ticker/
AEO,"American Eagle Outfitters, Inc.",5339495,CCI[30]_crosses_back_100_(-100)_levels,Buy,$15.04,$15.25,$14.41,"1:3_ATR[20]",100.0%,3.94%,3.89%,25.28,19.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/AEO/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_AEO_1:3_ATR[20]_m24/tp/Ticker/
AER,"Aercap Holdings N.V.",510851,CMO[21]_crosses_0_level,Buy,$54.25,$54.46,$53.83,"1:2_ATR[20]",100.0%,2.29%,2.43%,11.87,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/AER/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_AER_1:2_ATR[20]_m24/tp/Ticker/
AER,"Aercap Holdings N.V.",510851,CMO[21]_crosses_0_level,Buy,$54.25,$54.46,$53.62,"1:3_ATR[20]",100.0%,2.29%,2.43%,11.87,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/AER/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_AER_1:3_ATR[20]_m24/tp/Ticker/
VIAV,"Viavi Solutions Inc.",2049079,WMA[100]_price_crossover,Buy,$14.38,$14.59,$13.75,"1:3_ATR[20]",100.0%,2.62%,2.79%,15.38,15.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/VIAV/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_VIAV_1:3_ATR[20]_m24/tp/Ticker/
UTX,"United Technologies Corporation",3051918,TRIMA[20]_price_crossover,Buy,$136.15,$136.36,$135.52,"1:3_ATR[20]",100.0%,1.89%,1.82%,18.47,20.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/UTX/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_UTX_1:3_ATR[20]_m24/tp/Ticker/
