
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
AEE,"Ameren Corporation",1084371,EMA[50]_price_crossover,Buy,$77.58,$80.16,$72.41,"1:2_ATR[20]",100.0%,1.68%,1.67%,28.15,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/AEE/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_AEE_1:2_ATR[20]_m24/tp/Ticker/
YELP,"Yelp Inc.",691154,TRIMA[50]_price_crossover,Buy,$34.85,$37.43,$27.10,"1:3_ATR[20]",100.0%,3.08%,2.92%,18.83,15.00,4.8,https://arizet.com/quantumstocks/#v/pl/tk/YELP/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_YELP_1:3_ATR[20]_m24/tp/Ticker/
AEE,"Ameren Corporation",1084371,SMA[50]_price_crossover,Buy,$77.58,$80.16,$69.83,"1:3_ATR[20]",100.0%,1.58%,1.64%,19.86,16.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/AEE/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_AEE_1:3_ATR[20]_m24/tp/Ticker/
YELP,"Yelp Inc.",691154,TRIMA[50]_price_crossover,Buy,$34.85,$37.43,$29.68,"1:2_ATR[20]",100.0%,3.08%,2.92%,18.83,15.00,4.8,https://arizet.com/quantumstocks/#v/pl/tk/YELP/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_YELP_1:2_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",1256398,WMA[50]_price_crossover,Buy,$45.20,$47.78,$37.45,"1:3_ATR[20]",100.0%,1.73%,1.74%,20.19,21.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_WTR_1:3_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",1256398,STOCHF[14_3]_K_crosses_D_line,Buy,$45.20,$47.78,$37.45,"1:3_ATR[20]",100.0%,1.89%,1.80%,20.12,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_WTR_1:3_ATR[20]_m24/tp/Ticker/
ATO,"Atmos Energy Corporation",536331,SMA[10]_price_crossover,Buy,$112.33,$114.91,$104.58,"1:3_ATR[20]",98.0%,1.60%,1.49%,12.53,51.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/ATO/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_ATO_1:3_ATR[20]_m24/tp/Ticker/
ATO,"Atmos Energy Corporation",536331,TRIMA[20]_price_crossover,Buy,$112.33,$114.91,$104.58,"1:3_ATR[20]",97.2%,1.48%,1.49%,7.58,36.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/ATO/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_ATO_1:3_ATR[20]_m24/tp/Ticker/
ATVI,"Activision Blizzard, Inc",8484082,ADOSC[5_15]_crosses_0_level,Buy,$55.87,$58.45,$48.12,"1:3_ATR[20]",100.0%,3.03%,2.94%,16.05,21.00,9.0,https://arizet.com/quantumstocks/#v/pl/tk/ATVI/sn/ADOSC[5_15]_crosses_0_level/sg/Buy/bk/ADOSC[5_15]_crosses_0_level_Buy_ATVI_1:3_ATR[20]_m24/tp/Ticker/
AVP,"Avon Products, Inc.",3732985,EMA[50]_price_crossover,Buy,$4.26,$6.84,$0.01,"1:3_ATR[20]",100.0%,5.23%,5.53%,18.12,21.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/AVP/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_AVP_1:3_ATR[20]_m24/tp/Ticker/
A,"Agilent Technologies, Inc.",885395,MFI[14]_crosses_70_30_levels,Buy,$76.12,$78.70,$68.37,"1:3_ATR[20]",100.0%,2.45%,2.24%,18.63,15.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/A/sn/MFI[14]_crosses_70_30_levels/sg/Buy/bk/MFI[14]_crosses_70_30_levels_Buy_A_1:3_ATR[20]_m24/tp/Ticker/
WTR,"Aqua America, Inc.",1256398,STOCHF[14_3]_K_crosses_D_line,Buy,$45.20,$47.78,$40.03,"1:2_ATR[20]",100.0%,1.89%,1.80%,20.12,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/WTR/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_WTR_1:2_ATR[20]_m24/tp/Ticker/
