
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
ETM,"Entercom Communications Corporation",1450765,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$3.09,n/a,n/a,"exit_after_15_days",100.0%,11.03%,10.95%,7.93,20.00,21.8,https://arizet.com/quantumstocks/#v/pl/tk/ETM/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_ETM_exit_after_15_days_m24/tp/Ticker/
ABT,"Abbott Laboratories",2663531,CCI[20]_crosses_100_(-100)_levels,Buy,$81.04,$82.10,$78.93,"1:2_ATR[20]",100.0%,1.94%,1.98%,19.94,21.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ABT/sn/CCI[20]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_100_(-100)_levels_Buy_ABT_1:2_ATR[20]_m24/tp/Ticker/
AEO,"American Eagle Outfitters, Inc.",6280722,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$14.60,$15.66,$11.43,"1:3_ATR[20]",100.0%,4.33%,4.38%,27.38,15.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/AEO/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_AEO_1:3_ATR[20]_m24/tp/Ticker/
AMPH,"Amphastar Pharmaceuticals, Inc.",150146,CCI[30]_crosses_back_100_(-100)_levels,Buy,$19.92,$20.98,$16.75,"1:3_ATR[20]",100.0%,3.04%,3.05%,26.41,15.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/AMPH/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_AMPH_1:3_ATR[20]_m24/tp/Ticker/
ANET,"Arista Networks, Inc.",355339,CCI[20]_crosses_back_100_(-100)_levels,Buy,$230.94,$232.00,$228.83,"1:2_ATR[20]",100.0%,3.99%,3.83%,27.18,20.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/ANET/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_ANET_1:2_ATR[20]_m24/tp/Ticker/
ANET,"Arista Networks, Inc.",355339,CCI[20]_crosses_back_100_(-100)_levels,Buy,$230.94,$232.00,$227.77,"1:3_ATR[20]",100.0%,3.99%,3.83%,27.18,20.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/ANET/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_ANET_1:3_ATR[20]_m24/tp/Ticker/
BURL,"Burlington Stores, Inc.",661030,CCI[10]_crosses_back_100_(-100)_levels,Buy,$193.42,$194.48,$190.25,"1:3_ATR[20]",100.0%,3.14%,2.79%,10.01,25.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/BURL/sn/CCI[10]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[10]_crosses_back_100_(-100)_levels_Buy_BURL_1:3_ATR[20]_m24/tp/Ticker/
CCI,"Crown Castle International Corporation",1654759,CCI[40]_crosses_100_(-100)_levels,Buy,$137.44,$138.50,$134.27,"1:3_ATR[20]",100.0%,2.04%,2.19%,21.41,16.00,4.9,https://arizet.com/quantumstocks/#v/pl/tk/CCI/sn/CCI[40]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[40]_crosses_100_(-100)_levels_Buy_CCI_1:3_ATR[20]_m24/tp/Ticker/
CHUY,"Chuy's Holdings, Inc.",74020,RSI[9]_crosses_70_30_levels,Buy,$23.72,$24.78,$20.55,"1:3_ATR[20]",100.0%,4.22%,3.72%,18.19,15.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/CHUY/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_CHUY_1:3_ATR[20]_m24/tp/Ticker/
CI,"Cigna Corporation",2211555,STOCH[14_2_5]_K_crosses_D_line,Buy,$149.20,$150.26,$147.09,"1:2_ATR[20]",100.0%,2.71%,2.74%,18.11,15.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CI/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CI_1:2_ATR[20]_m24/tp/Ticker/
CI,"Cigna Corporation",2211555,STOCH[14_2_5]_K_crosses_D_line,Buy,$149.20,$150.26,$146.03,"1:3_ATR[20]",100.0%,2.71%,2.74%,18.11,15.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CI/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CI_1:3_ATR[20]_m24/tp/Ticker/
CUK,"Carnival Corporation",476329,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$39.06,$40.12,$36.95,"1:2_ATR[20]",100.0%,2.21%,2.15%,20.40,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/CUK/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_CUK_1:2_ATR[20]_m24/tp/Ticker/
CUK,"Carnival Corporation",476329,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$39.06,$40.12,$35.89,"1:3_ATR[20]",100.0%,2.21%,2.15%,20.40,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/CUK/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_CUK_1:3_ATR[20]_m24/tp/Ticker/
CWT,"California Water Service Group",213526,CCI[20]_crosses_back_100_(-100)_levels,Buy,$52.72,$53.78,$49.55,"1:3_ATR[20]",100.0%,2.28%,2.11%,16.97,15.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/CWT/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_CWT_1:3_ATR[20]_m24/tp/Ticker/
