
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
KMI,"Kinder Morgan, Inc.",8588350,BBANDS[50_1_1]_breakout,Buy,$20.69,$21.53,$18.17,"1:3_ATR[20]",100.0%,1.86%,1.75%,17.23,22.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/KMI/sn/BBANDS[50_1_1]_breakout/sg/Buy/bk/BBANDS[50_1_1]_breakout_Buy_KMI_1:3_ATR[20]_m24/tp/Ticker/
TXRH,"Texas Roadhouse, Inc.",1074586,BBANDS[10_2_2]_counter_trend,Buy,$51.93,$52.77,$50.25,"1:2_ATR[20]",100.0%,2.81%,2.80%,31.00,15.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/TXRH/sn/BBANDS[10_2_2]_counter_trend/sg/Buy/bk/BBANDS[10_2_2]_counter_trend_Buy_TXRH_1:2_ATR[20]_m24/tp/Ticker/
BCC,"Boise Cascade, L.L.C.",196428,ACCBANDS[50]_breakout,Buy,$31.36,$32.20,$28.84,"1:3_ATR[20]",100.0%,3.26%,3.01%,10.35,19.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/BCC/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_BCC_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",566604,WMA[50]_price_crossover,Buy,$43.53,$44.37,$41.01,"1:3_ATR[20]",100.0%,2.64%,2.54%,26.40,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
CRVL,"CorVel Corp.",94859,CCI[30]_crosses_back_100_(-100)_levels,Buy,$82.25,$83.09,$79.73,"1:3_ATR[20]",100.0%,3.34%,3.31%,36.08,15.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/CRVL/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_CRVL_1:3_ATR[20]_m24/tp/Ticker/
DENN,"Denny's Corporation",441848,MFI[7]_crosses_back_80_20_levels,Buy,$23.04,$23.88,$21.36,"1:2_ATR[20]",100.0%,2.56%,2.50%,25.31,15.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/DENN/sn/MFI[7]_crosses_back_80_20_levels/sg/Buy/bk/MFI[7]_crosses_back_80_20_levels_Buy_DENN_1:2_ATR[20]_m24/tp/Ticker/
DENN,"Denny's Corporation",441848,MFI[7]_crosses_back_80_20_levels,Buy,$23.04,$23.88,$20.52,"1:3_ATR[20]",100.0%,2.56%,2.50%,25.31,15.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/DENN/sn/MFI[7]_crosses_back_80_20_levels/sg/Buy/bk/MFI[7]_crosses_back_80_20_levels_Buy_DENN_1:3_ATR[20]_m24/tp/Ticker/
DHI,"D.R. Horton, Inc.",4121574,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$50.87,$51.71,$48.35,"1:3_ATR[20]",97.8%,3.44%,1.78%,5.96,45.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/DHI/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_DHI_1:3_ATR[20]_m24/tp/Ticker/
DIS,"The Walt Disney Company",12211979,RSI[5]_crosses_70_30_levels,Buy,$133.30,$134.14,$130.78,"1:3_ATR[20]",100.0%,1.73%,1.78%,22.46,23.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/DIS/sn/RSI[5]_crosses_70_30_levels/sg/Buy/bk/RSI[5]_crosses_70_30_levels_Buy_DIS_1:3_ATR[20]_m24/tp/Ticker/
EPM,"Evolution Petroleum Corporation, Inc.",234054,BBANDS[50_1_1]_counter_trend,Buy,$5.65,$6.49,$3.13,"1:3_ATR[20]",100.0%,3.94%,4.03%,29.44,25.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/EPM/sn/BBANDS[50_1_1]_counter_trend/sg/Buy/bk/BBANDS[50_1_1]_counter_trend_Buy_EPM_1:3_ATR[20]_m24/tp/Ticker/
EXAS,"Exact Sciences Corporation",1643493,RSI[9]_crosses_70_30_levels,Buy,$103.40,n/a,n/a,"exit_after_20_days",100.0%,14.98%,10.20%,4.98,15.00,28.9,https://arizet.com/quantumstocks/#v/pl/tk/EXAS/sn/RSI[9]_crosses_70_30_levels/sg/Buy/bk/RSI[9]_crosses_70_30_levels_Buy_EXAS_exit_after_20_days_m24/tp/Ticker/
JJSF,"J & J Snack Foods Corp.",88445,MFI[9]_crosses_back_70_30_levels,Buy,$192.35,$193.19,$189.83,"1:3_ATR[20]",100.0%,2.26%,2.25%,19.54,18.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/JJSF/sn/MFI[9]_crosses_back_70_30_levels/sg/Buy/bk/MFI[9]_crosses_back_70_30_levels_Buy_JJSF_1:3_ATR[20]_m24/tp/Ticker/
