
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
FRPT,"Freshpet, Inc.",309470,STOCHRSI[9_5_3]_D_crosses_50_level,Buy,$50.05,$51.40,$46.01,"1:3_ATR[20]",100.0%,4.04%,3.63%,11.43,24.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/FRPT/sn/STOCHRSI[9_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[9_5_3]_D_crosses_50_level_Buy_FRPT_1:3_ATR[20]_m24/tp/Ticker/
XRAY,"DENTSPLY SIRONA Inc.",1259237,ACCBANDS[50]_breakout,Buy,$54.95,$56.30,$50.91,"1:3_ATR[20]",100.0%,2.67%,1.89%,4.67,15.00,11.5,https://arizet.com/quantumstocks/#v/pl/tk/XRAY/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_XRAY_1:3_ATR[20]_m24/tp/Ticker/
AJG,"Arthur J. Gallagher & Co.",697710,WMA[100]_price_crossover,Buy,$89.23,$90.58,$85.19,"1:3_ATR[20]",100.0%,1.63%,1.66%,22.97,16.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/AJG/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_AJG_1:3_ATR[20]_m24/tp/Ticker/
AJG,"Arthur J. Gallagher & Co.",697710,WMA[100]_price_crossover,Buy,$89.23,$91.92,$85.19,"2:3_ATR[20]",100.0%,2.94%,2.89%,12.46,15.00,14.8,https://arizet.com/quantumstocks/#v/pl/tk/AJG/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_AJG_2:3_ATR[20]_m24/tp/Ticker/
AJG,"Arthur J. Gallagher & Co.",697710,WMA[100]_price_crossover,Buy,$89.23,n/a,n/a,"exit_after_20_days",100.0%,5.25%,4.94%,6.64,15.00,29.5,https://arizet.com/quantumstocks/#v/pl/tk/AJG/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_AJG_exit_after_20_days_m24/tp/Ticker/
ARWR,"Arrowhead Pharmaceuticals, Inc.",2430750,BBANDS[50_2_2]_breakout,Buy,$36.60,$37.95,$33.91,"1:2_ATR[20]",100.0%,5.42%,5.23%,22.95,15.00,5.2,https://arizet.com/quantumstocks/#v/pl/tk/ARWR/sn/BBANDS[50_2_2]_breakout/sg/Buy/bk/BBANDS[50_2_2]_breakout_Buy_ARWR_1:2_ATR[20]_m24/tp/Ticker/
ARWR,"Arrowhead Pharmaceuticals, Inc.",2430750,BBANDS[50_2_2]_breakout,Buy,$36.60,$37.95,$32.56,"1:3_ATR[20]",100.0%,5.42%,5.23%,22.95,15.00,5.2,https://arizet.com/quantumstocks/#v/pl/tk/ARWR/sn/BBANDS[50_2_2]_breakout/sg/Buy/bk/BBANDS[50_2_2]_breakout_Buy_ARWR_1:3_ATR[20]_m24/tp/Ticker/
ATO,"Atmos Energy Corporation",546023,SMA[10]_price_crossover,Buy,$111.84,$113.19,$107.80,"1:3_ATR[20]",98.0%,1.61%,1.50%,12.32,50.00,9.6,https://arizet.com/quantumstocks/#v/pl/tk/ATO/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_ATO_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",671956,STOCHRSI[9_5_3]_D_crosses_50_level,Buy,$3.46,$4.81,$0.01,"1:3_ATR[20]",100.0%,4.96%,4.58%,13.04,26.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/STOCHRSI[9_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[9_5_3]_D_crosses_50_level_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
BCC,"Boise Cascade, L.L.C.",562541,ACCBANDS[50]_breakout,Buy,$34.21,$35.56,$30.17,"1:3_ATR[20]",100.0%,2.96%,3.01%,40.31,19.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/BCC/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_BCC_1:3_ATR[20]_m24/tp/Ticker/
BDX,"Becton, Dickinson and Company",958513,TRIMA[50]_price_crossover,Buy,$256.80,$258.15,$252.76,"1:3_ATR[20]",100.0%,2.56%,2.04%,4.57,19.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/BDX/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_BDX_1:3_ATR[20]_m24/tp/Ticker/
BHLB,"Berkshire Hills Bancorp, Inc.",221407,CMO[21]_crosses_0_level,Buy,$30.26,$31.61,$27.57,"1:2_ATR[20]",97.1%,1.94%,2.12%,10.05,34.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/BHLB/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_BHLB_1:2_ATR[20]_m24/tp/Ticker/
BHLB,"Berkshire Hills Bancorp, Inc.",221407,CMO[21]_crosses_0_level,Buy,$30.26,$31.61,$26.22,"1:3_ATR[20]",100.0%,2.14%,2.13%,52.40,34.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/BHLB/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_BHLB_1:3_ATR[20]_m24/tp/Ticker/
BHLB,"Berkshire Hills Bancorp, Inc.",221407,EMA[50]_price_crossover,Buy,$30.26,$31.61,$27.57,"1:2_ATR[20]",100.0%,2.16%,2.14%,47.92,27.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/BHLB/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_BHLB_1:2_ATR[20]_m24/tp/Ticker/
BHLB,"Berkshire Hills Bancorp, Inc.",221407,EMA[50]_price_crossover,Buy,$30.26,$31.61,$26.22,"1:3_ATR[20]",100.0%,2.16%,2.14%,47.92,27.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/BHLB/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_BHLB_1:3_ATR[20]_m24/tp/Ticker/
BHLB,"Berkshire Hills Bancorp, Inc.",221407,SMA[50]_price_crossover,Buy,$30.26,$31.61,$26.22,"1:3_ATR[20]",100.0%,2.10%,2.13%,53.73,31.00,10.4,https://arizet.com/quantumstocks/#v/pl/tk/BHLB/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_BHLB_1:3_ATR[20]_m24/tp/Ticker/
