
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
JBT,"John Bean Technologies Corporation",195874,CMO[14]_crosses_0_level,Buy,$108.24,$108.31,$108.03,"1:3_ATR[20]",100.0%,2.70%,2.65%,16.53,20.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/JBT/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_JBT_1:3_ATR[20]_m24/tp/Ticker/
ADI,"Analog Devices, Inc.",1960384,CCI[30]_crosses_back_100_(-100)_levels,Buy,$109.37,$109.44,$109.16,"1:3_ATR[20]",100.0%,2.46%,2.59%,17.93,19.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/ADI/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_ADI_1:3_ATR[20]_m24/tp/Ticker/
WAB,"Westinghouse Air Brake Technologies Corporation",1839900,TRIMA[50]_price_crossover,Buy,$74.69,$74.76,$74.48,"1:3_ATR[20]",100.0%,2.78%,2.80%,17.47,17.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/WAB/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_WAB_1:3_ATR[20]_m24/tp/Ticker/
WAB,"Westinghouse Air Brake Technologies Corporation",1839900,TRIMA[50]_price_crossover,Buy,$74.69,$74.76,$74.55,"1:2_ATR[20]",100.0%,2.78%,2.80%,17.47,17.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/WAB/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_WAB_1:2_ATR[20]_m24/tp/Ticker/
VEEV,"Veeva Systems Inc.",833940,CDLHARAMI_reversal,Buy,$144.37,$144.44,$144.16,"1:3_ATR[20]",100.0%,3.26%,3.08%,18.78,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/VEEV/sn/CDLHARAMI_reversal/sg/Buy/bk/CDLHARAMI_reversal_Buy_VEEV_1:3_ATR[20]_m24/tp/Ticker/
UEPS,"Net 1 UEPS Technologies, Inc.",702947,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$2.95,n/a,n/a,"exit_after_15_days",100.0%,21.47%,21.61%,8.20,19.00,21.9,https://arizet.com/quantumstocks/#v/pl/tk/UEPS/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_UEPS_exit_after_15_days_m24/tp/Ticker/
TNDM,"Tandem Diabetes Care, Inc.",1127176,CCI[10]_crosses_back_100_(-100)_levels,Buy,$62.35,$62.42,$62.14,"1:3_ATR[20]",100.0%,7.10%,6.46%,20.80,28.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/TNDM/sn/CCI[10]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[10]_crosses_back_100_(-100)_levels_Buy_TNDM_1:3_ATR[20]_m24/tp/Ticker/
SWI,"SolarWinds Corp.",705389,SR[5]_counter_trend,Buy,$18.97,$19.04,$18.76,"1:3_ATR[20]",100.0%,4.35%,3.83%,10.21,15.00,11.9,https://arizet.com/quantumstocks/#v/pl/tk/SWI/sn/SR[5]_counter_trend/sg/Buy/bk/SR[5]_counter_trend_Buy_SWI_1:3_ATR[20]_m24/tp/Ticker/
SKY,"Skyline Corporation",1270242,WMA[50]_price_crossover,Buy,$31.79,$31.86,$31.58,"1:3_ATR[20]",100.0%,4.23%,3.94%,18.05,21.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/SKY/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_SKY_1:3_ATR[20]_m24/tp/Ticker/
SKY,"Skyline Corporation",1270242,TRIMA[50]_price_crossover,Buy,$31.79,$31.86,$31.58,"1:3_ATR[20]",100.0%,4.46%,3.92%,21.73,20.00,10.6,https://arizet.com/quantumstocks/#v/pl/tk/SKY/sn/TRIMA[50]_price_crossover/sg/Buy/bk/TRIMA[50]_price_crossover_Buy_SKY_1:3_ATR[20]_m24/tp/Ticker/
