
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
BEST,"BEST, Inc. Sponsored ADR",980814,SMA[5]_price_crossover,Buy,$5.26,$5.31,$5.10,"1:3_ATR[20]",100.0%,5.50%,5.29%,32.63,22.00,5.3,https://arizet.com/quantumstocks/#v/pl/tk/BEST/sn/SMA[5]_price_crossover/sg/Buy/bk/SMA[5]_price_crossover_Buy_BEST_1:3_ATR[20]_m24/tp/Ticker/
STE,"STERIS plc",468568,RSI[5]_crosses_back_70_30_levels,Buy,$137.85,$137.90,$137.69,"1:3_ATR[20]",100.0%,1.84%,1.74%,19.68,21.00,6.2,https://arizet.com/quantumstocks/#v/pl/tk/STE/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_STE_1:3_ATR[20]_m24/tp/Ticker/
SAGE,"Sage Therapeutics, Inc.",311344,CDLMARUBOZU_breakout,Buy,$142.27,$142.32,$142.11,"1:3_ATR[20]",100.0%,6.78%,4.45%,3.53,15.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/SAGE/sn/CDLMARUBOZU_breakout/sg/Buy/bk/CDLMARUBOZU_breakout_Buy_SAGE_1:3_ATR[20]_m24/tp/Ticker/
SAGE,"Sage Therapeutics, Inc.",311344,CDLMARUBOZU_breakout,Buy,$142.27,$142.32,$142.16,"1:2_ATR[20]",100.0%,6.78%,4.45%,3.53,15.00,9.5,https://arizet.com/quantumstocks/#v/pl/tk/SAGE/sn/CDLMARUBOZU_breakout/sg/Buy/bk/CDLMARUBOZU_breakout_Buy_SAGE_1:2_ATR[20]_m24/tp/Ticker/
RBC,"Regal Beloit Corporation",173145,EMA[100]_price_crossover,Buy,$75.05,$75.10,$74.89,"1:3_ATR[20]",100.0%,2.17%,2.09%,33.87,15.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/RBC/sn/EMA[100]_price_crossover/sg/Buy/bk/EMA[100]_price_crossover_Buy_RBC_1:3_ATR[20]_m24/tp/Ticker/
CE,"Celanese Corporation",1078845,CCI[30]_crosses_back_100_(-100)_levels,Buy,$121.76,$121.81,$121.60,"1:3_ATR[20]",100.0%,2.44%,2.39%,16.81,16.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/CE/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_CE_1:3_ATR[20]_m24/tp/Ticker/
NDAQ,"Nasdaq, Inc.",1364848,SMA[20]_price_crossover,Buy,$101.31,$101.36,$101.15,"1:3_ATR[20]",100.0%,2.09%,1.93%,7.78,19.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/NDAQ/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_NDAQ_1:3_ATR[20]_m24/tp/Ticker/
NDAQ,"Nasdaq, Inc.",1364848,SMA[20]_price_crossover,Buy,$101.31,$101.36,$101.20,"1:2_ATR[20]",100.0%,2.09%,1.93%,7.78,19.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/NDAQ/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_NDAQ_1:2_ATR[20]_m24/tp/Ticker/
DRI,"Darden Restaurants, Inc.",1190884,RSI[7]_crosses_back_70_30_levels,Buy,$110.40,n/a,n/a,"exit_after_20_days",100.0%,7.54%,5.32%,4.39,15.00,29.2,https://arizet.com/quantumstocks/#v/pl/tk/DRI/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_DRI_exit_after_20_days_m24/tp/Ticker/
NDAQ,"Nasdaq, Inc.",1364848,EMA[20]_price_crossover,Buy,$101.31,$101.36,$101.15,"1:3_ATR[20]",100.0%,2.03%,1.90%,10.24,26.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/NDAQ/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_NDAQ_1:3_ATR[20]_m24/tp/Ticker/
NDAQ,"Nasdaq, Inc.",1364848,CMO[9]_crosses_0_level,Buy,$101.31,$101.36,$101.15,"1:3_ATR[20]",100.0%,2.01%,1.91%,10.88,28.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/NDAQ/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_NDAQ_1:3_ATR[20]_m24/tp/Ticker/
EVER,"EverQuote, Inc.",150408,TRIMA[10]_price_crossover,Buy,$18.77,$18.82,$18.61,"1:3_ATR[20]",100.0%,6.38%,5.73%,14.01,20.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/EVER/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_EVER_1:3_ATR[20]_m24/tp/Ticker/
EVER,"EverQuote, Inc.",150408,TRIMA[10]_price_crossover,Buy,$18.77,$18.88,$18.61,"2:3_ATR[20]",100.0%,12.75%,11.47%,14.01,20.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/EVER/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_EVER_2:3_ATR[20]_m24/tp/Ticker/
FDEF,"First Defiance Financial Corp.",97904,ZIGZAGHL[5_15_0_7]_trend_follow,Buy,$31.52,$31.57,$31.36,"1:3_ATR[20]",100.0%,2.28%,2.24%,35.66,20.00,12.6,https://arizet.com/quantumstocks/#v/pl/tk/FDEF/sn/ZIGZAGHL[5_15_0_7]_trend_follow/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_trend_follow_Buy_FDEF_1:3_ATR[20]_m24/tp/Ticker/
FISV,"Fiserv, Inc.",3521496,MFI[7]_crosses_70_30_levels,Buy,$101.10,$101.15,$100.94,"1:3_ATR[20]",100.0%,2.15%,1.96%,10.56,16.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/FISV/sn/MFI[7]_crosses_70_30_levels/sg/Buy/bk/MFI[7]_crosses_70_30_levels_Buy_FISV_1:3_ATR[20]_m24/tp/Ticker/
FISV,"Fiserv, Inc.",3521496,SR[10]_counter_trend,Buy,$101.10,$101.15,$100.94,"1:3_ATR[20]",100.0%,2.03%,1.85%,18.43,19.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/FISV/sn/SR[10]_counter_trend/sg/Buy/bk/SR[10]_counter_trend_Buy_FISV_1:3_ATR[20]_m24/tp/Ticker/
FIS,"Fidelity National Information Services, Inc.",3748897,STOCHF[5_3]_K_crosses_D_line,Buy,$126.97,$127.02,$126.81,"1:3_ATR[20]",100.0%,1.70%,1.63%,24.27,20.00,5.0,https://arizet.com/quantumstocks/#v/pl/tk/FIS/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_FIS_1:3_ATR[20]_m24/tp/Ticker/
FIS,"Fidelity National Information Services, Inc.",3748897,STOCH[5_1_3]_K_crosses_D_line,Buy,$126.97,$127.02,$126.81,"1:3_ATR[20]",100.0%,1.70%,1.63%,24.27,20.00,5.0,https://arizet.com/quantumstocks/#v/pl/tk/FIS/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_FIS_1:3_ATR[20]_m24/tp/Ticker/
NDAQ,"Nasdaq, Inc.",1364848,CMO[9]_crosses_0_level,Buy,$101.31,$101.36,$101.20,"1:2_ATR[20]",100.0%,2.01%,1.91%,10.88,28.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/NDAQ/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_NDAQ_1:2_ATR[20]_m24/tp/Ticker/
GMED,"Globus Medical, Inc.",500776,CMO[21]_crosses_0_level,Buy,$50.22,$50.27,$50.06,"1:3_ATR[20]",100.0%,3.38%,2.55%,4.36,26.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/GMED/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_GMED_1:3_ATR[20]_m24/tp/Ticker/
GMED,"Globus Medical, Inc.",500776,CMO[21]_crosses_0_level,Buy,$50.22,$50.33,$50.06,"2:3_ATR[20]",100.0%,5.44%,5.09%,6.63,24.00,13.8,https://arizet.com/quantumstocks/#v/pl/tk/GMED/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_GMED_2:3_ATR[20]_m24/tp/Ticker/
MSFT,"Microsoft Corporation",28995786,MFI[9]_crosses_70_30_levels,Buy,$137.24,$137.29,$137.08,"1:3_ATR[20]",100.0%,2.09%,1.95%,15.78,18.00,4.7,https://arizet.com/quantumstocks/#v/pl/tk/MSFT/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_MSFT_1:3_ATR[20]_m24/tp/Ticker/
MPWR,"Monolithic Power Systems, Inc.",928013,WMA[100]_price_crossover,Buy,$150.69,$150.74,$150.53,"1:3_ATR[20]",100.0%,3.37%,3.31%,29.89,17.00,10.9,https://arizet.com/quantumstocks/#v/pl/tk/MPWR/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_MPWR_1:3_ATR[20]_m24/tp/Ticker/
KO,"Coca-Cola Company (The)",8526670,SMA[50]_price_crossover,Buy,$54.64,$54.69,$54.48,"1:3_ATR[20]",100.0%,1.32%,1.28%,21.06,17.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/KO/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_KO_1:3_ATR[20]_m24/tp/Ticker/
KO,"Coca-Cola Company (The)",8526670,SMA[50]_price_crossover,Buy,$54.64,$54.69,$54.53,"1:2_ATR[20]",100.0%,1.32%,1.28%,21.06,17.00,10.1,https://arizet.com/quantumstocks/#v/pl/tk/KO/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_KO_1:2_ATR[20]_m24/tp/Ticker/
KMB,"Kimberly-Clark Corporation",2991429,RSI[7]_crosses_back_70_30_levels,Buy,$134.29,$134.34,$134.13,"1:3_ATR[20]",100.0%,2.84%,2.15%,6.02,16.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/KMB/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_KMB_1:3_ATR[20]_m24/tp/Ticker/
KMB,"Kimberly-Clark Corporation",2991429,RSI[7]_crosses_back_70_30_levels,Buy,$134.29,$134.34,$134.18,"1:2_ATR[20]",100.0%,2.84%,2.15%,6.02,16.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/KMB/sn/RSI[7]_crosses_back_70_30_levels/sg/Buy/bk/RSI[7]_crosses_back_70_30_levels_Buy_KMB_1:2_ATR[20]_m24/tp/Ticker/
INXN,"InterXion Holding N.V.",532432,WMA[20]_price_crossover,Buy,$84.98,$85.03,$84.82,"1:3_ATR[20]",97.2%,2.17%,2.04%,6.17,36.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/INXN/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_INXN_1:3_ATR[20]_m24/tp/Ticker/
PLXS,"Plexus Corp.",218964,ZIGZAGHL[10_10_0_5]_mean_reversion,Sell,$65.83,n/a,n/a,"exit_after_15_days",100.0%,5.45%,4.64%,6.91,15.00,21.5,https://arizet.com/quantumstocks/#v/pl/tk/PLXS/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PLXS_exit_after_15_days_m24/tp/Ticker/
HTA,"Healthcare Trust of America, Inc.",1859547,ZIGZAGHL[5_15_0_7]_mean_reversion,Sell,$30.72,$30.67,$30.88,"1:3_ATR[20]",100.0%,1.58%,1.58%,89.86,18.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/HTA/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_HTA_1:3_ATR[20]_m24/tp/Ticker/
GWB,"Great Western Bancorp, Inc.",343861,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$35.51,n/a,n/a,"exit_after_20_days",100.0%,4.25%,3.80%,9.14,17.00,28.8,https://arizet.com/quantumstocks/#v/pl/tk/GWB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GWB_exit_after_20_days_m24/tp/Ticker/
GWB,"Great Western Bancorp, Inc.",343861,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$35.51,n/a,n/a,"exit_after_15_days",100.0%,4.81%,5.07%,10.32,17.00,21.0,https://arizet.com/quantumstocks/#v/pl/tk/GWB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GWB_exit_after_15_days_m24/tp/Ticker/
GWB,"Great Western Bancorp, Inc.",343861,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$35.51,$35.40,$35.67,"2:3_ATR[20]",100.0%,4.15%,4.08%,30.03,17.00,14.5,https://arizet.com/quantumstocks/#v/pl/tk/GWB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GWB_2:3_ATR[20]_m24/tp/Ticker/
LMAT,"LeMaitre Vascular, Inc.",169405,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$36.00,n/a,n/a,"exit_after_15_days",100.0%,8.91%,8.26%,6.32,22.00,21.0,https://arizet.com/quantumstocks/#v/pl/tk/LMAT/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_LMAT_exit_after_15_days_m24/tp/Ticker/
GWB,"Great Western Bancorp, Inc.",343861,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$35.51,$35.46,$35.67,"1:3_ATR[20]",100.0%,2.59%,2.10%,9.88,17.00,11.4,https://arizet.com/quantumstocks/#v/pl/tk/GWB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GWB_1:3_ATR[20]_m24/tp/Ticker/
GWB,"Great Western Bancorp, Inc.",343861,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$35.51,$35.35,$35.67,"3:3_ATR[20]",100.0%,5.44%,5.46%,18.03,17.00,20.2,https://arizet.com/quantumstocks/#v/pl/tk/GWB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GWB_3:3_ATR[20]_m24/tp/Ticker/
NBY,"NovaBay Pharmaceuticals, Inc.",260100,MACD[12_26_9]_crosses_signal_line,Sell,$0.57,$0.51,$0.67,"1:2_ATR[20]",100.0%,9.62%,8.23%,6.86,16.00,11.1,https://arizet.com/quantumstocks/#v/pl/tk/NBY/sn/MACD[12_26_9]_crosses_signal_line/sg/Sell/bk/MACD[12_26_9]_crosses_signal_line_Sell_NBY_1:2_ATR[20]_m24/tp/Ticker/
NBY,"NovaBay Pharmaceuticals, Inc.",260100,MACD[12_26_9]_crosses_signal_line,Sell,$0.57,$0.51,$0.72,"1:3_ATR[20]",100.0%,9.62%,8.23%,6.86,16.00,11.1,https://arizet.com/quantumstocks/#v/pl/tk/NBY/sn/MACD[12_26_9]_crosses_signal_line/sg/Sell/bk/MACD[12_26_9]_crosses_signal_line_Sell_NBY_1:3_ATR[20]_m24/tp/Ticker/
FULT,"Fulton Financial Corporation",1305427,CCI[30]_crosses_100_(-100)_levels,Sell,$16.83,$16.78,$16.99,"1:3_ATR[20]",100.0%,2.27%,2.23%,44.16,25.00,9.6,https://arizet.com/quantumstocks/#v/pl/tk/FULT/sn/CCI[30]_crosses_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_100_(-100)_levels_Sell_FULT_1:3_ATR[20]_m24/tp/Ticker/
EQM,"EQT Midstream Partners, LP",819757,EMA[50]_price_crossover,Sell,$32.80,$32.75,$32.96,"1:3_ATR[20]",100.0%,2.75%,2.30%,16.67,22.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/EQM/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Sell_EQM_1:3_ATR[20]_m24/tp/Ticker/
AER,"Aercap Holdings N.V.",499585,ZIGZAGHL[5_15_0_7]_mean_reversion,Sell,$57.72,$57.67,$57.88,"1:3_ATR[20]",100.0%,1.54%,1.32%,9.27,21.00,11.7,https://arizet.com/quantumstocks/#v/pl/tk/AER/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_AER_1:3_ATR[20]_m24/tp/Ticker/
EMKR,"EMCORE Corporation",30746,MFI[5]_crosses_back_80_20_levels,Sell,$2.83,$2.78,$2.99,"1:3_ATR[20]",100.0%,4.37%,4.33%,38.16,26.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/EMKR/sn/MFI[5]_crosses_back_80_20_levels/sg/Sell/bk/MFI[5]_crosses_back_80_20_levels_Sell_EMKR_1:3_ATR[20]_m24/tp/Ticker/
CVBF,"CVB Financial Corporation",398657,SR[20]_counter_trend,Sell,$21.35,n/a,n/a,"opsig",100.0%,6.05%,5.28%,7.72,17.00,39.4,https://arizet.com/quantumstocks/#v/pl/tk/CVBF/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_Sell_CVBF_opsig_m24/tp/Ticker/
CG,"The Carlyle Group L.P.",770521,ZIGZAGHL[5_15_0_7]_mean_reversion,Sell,$27.43,$27.38,$27.59,"1:3_ATR[20]",100.0%,2.70%,2.58%,33.14,18.00,9.0,https://arizet.com/quantumstocks/#v/pl/tk/CG/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_CG_1:3_ATR[20]_m24/tp/Ticker/
NGG,"National Grid Transco, PLC",809509,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$59.47,$59.31,$59.63,"3:3_ATR[20]",100.0%,3.59%,3.39%,30.14,15.00,12.5,https://arizet.com/quantumstocks/#v/pl/tk/NGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_NGG_3:3_ATR[20]_m24/tp/Ticker/
NGG,"National Grid Transco, PLC",809509,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$59.47,$59.42,$59.63,"1:3_ATR[20]",100.0%,1.20%,1.13%,30.14,15.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/NGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_NGG_1:3_ATR[20]_m24/tp/Ticker/
NGG,"National Grid Transco, PLC",809509,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$59.47,$59.36,$59.63,"2:3_ATR[20]",100.0%,2.39%,2.26%,30.14,15.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/NGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_NGG_2:3_ATR[20]_m24/tp/Ticker/
NGG,"National Grid Transco, PLC",809509,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$59.47,n/a,n/a,"exit_after_15_days",100.0%,5.04%,4.67%,9.26,15.00,21.3,https://arizet.com/quantumstocks/#v/pl/tk/NGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_NGG_exit_after_15_days_m24/tp/Ticker/
NGG,"National Grid Transco, PLC",809509,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$59.47,n/a,n/a,"exit_after_20_days",100.0%,6.56%,6.77%,12.30,15.00,28.4,https://arizet.com/quantumstocks/#v/pl/tk/NGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_NGG_exit_after_20_days_m24/tp/Ticker/
NNBR,"NN, Inc.",287946,SMA[50]_price_crossover,Sell,$6.75,$6.70,$6.91,"1:3_ATR[20]",100.0%,4.28%,3.82%,11.66,18.00,9.2,https://arizet.com/quantumstocks/#v/pl/tk/NNBR/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Sell_NNBR_1:3_ATR[20]_m24/tp/Ticker/
ONB,"Old National Bancorp",939939,RSI[5]_crosses_80_20_levels,Sell,$18.13,$18.08,$18.29,"1:3_ATR[20]",100.0%,2.38%,2.15%,10.02,17.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/ONB/sn/RSI[5]_crosses_80_20_levels/sg/Sell/bk/RSI[5]_crosses_80_20_levels_Sell_ONB_1:3_ATR[20]_m24/tp/Ticker/
OSBC,"Old Second Bancorp, Inc.",34551,BBANDS[20_2_2]_counter_trend,Sell,$12.59,$12.54,$12.75,"1:3_ATR[20]",100.0%,3.49%,2.56%,5.57,15.00,12.1,https://arizet.com/quantumstocks/#v/pl/tk/OSBC/sn/BBANDS[20_2_2]_counter_trend/sg/Sell/bk/BBANDS[20_2_2]_counter_trend_Sell_OSBC_1:3_ATR[20]_m24/tp/Ticker/
PII,"Polaris Industries Inc.",862399,ZIGZAGHL[10_10_0_5]_mean_reversion,Sell,$101.67,n/a,n/a,"exit_after_20_days",100.0%,8.69%,8.20%,7.01,21.00,29.1,https://arizet.com/quantumstocks/#v/pl/tk/PII/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PII_exit_after_20_days_m24/tp/Ticker/
PII,"Polaris Industries Inc.",862399,ZIGZAGHL[3_3_0_10]_mean_reversion,Sell,$101.67,n/a,n/a,"exit_after_20_days",100.0%,8.57%,8.20%,6.81,21.00,29.1,https://arizet.com/quantumstocks/#v/pl/tk/PII/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_PII_exit_after_20_days_m24/tp/Ticker/
PLAB,"Photronics, Inc.",479395,RSI[9]_crosses_back_70_30_levels,Sell,$11.48,$11.43,$11.64,"1:3_ATR[20]",100.0%,3.60%,3.43%,17.52,15.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/PLAB/sn/RSI[9]_crosses_back_70_30_levels/sg/Sell/bk/RSI[9]_crosses_back_70_30_levels_Sell_PLAB_1:3_ATR[20]_m24/tp/Ticker/
PLOW,"Douglas Dynamics, Inc.",47546,ZIGZAGHL[10_10_0_5]_mean_reversion,Sell,$46.07,$46.02,$46.23,"1:3_ATR[20]",100.0%,2.51%,2.29%,21.85,33.00,9.8,https://arizet.com/quantumstocks/#v/pl/tk/PLOW/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PLOW_1:3_ATR[20]_m24/tp/Ticker/
