
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
HT,"Hersha Hospitality Trust",1252913,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$13.51,n/a,n/a,"exit_after_20_days",100.0%,6.09%,6.87%,9.56,18.00,29.7,https://arizet.com/quantumstocks/#v/pl/tk/HT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_HT_exit_after_20_days_m24/tp/Ticker/
YUM,"Yum! Brands, Inc.",1857646,RSI[5]_crosses_back_70_30_levels,Buy,$112.30,$112.61,$111.38,"1:3_ATR[20]",100.0%,2.07%,1.69%,7.40,18.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/YUM/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_YUM_1:3_ATR[20]_m24/tp/Ticker/
BEST,"BEST, Inc. Sponsored ADR",1143142,SMA[5]_price_crossover,Buy,$5.22,$5.53,$4.30,"1:3_ATR[20]",100.0%,5.50%,5.29%,32.63,22.00,5.3,https://arizet.com/quantumstocks/#v/pl/tk/BEST/sn/SMA[5]_price_crossover/sg/Buy/bk/SMA[5]_price_crossover_Buy_BEST_1:3_ATR[20]_m24/tp/Ticker/
BXP,"Boston Properties, Inc.",504698,ADOSC[5_15]_crosses_0_level,Buy,$128.36,$128.67,$127.44,"1:3_ATR[20]",100.0%,1.76%,1.67%,21.83,16.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/BXP/sn/ADOSC[5_15]_crosses_0_level/sg/Buy/bk/ADOSC[5_15]_crosses_0_level_Buy_BXP_1:3_ATR[20]_m24/tp/Ticker/
BXP,"Boston Properties, Inc.",504698,SMA[50]_price_crossover,Buy,$128.36,$128.67,$127.44,"1:3_ATR[20]",100.0%,1.83%,1.72%,18.58,21.00,10.6,https://arizet.com/quantumstocks/#v/pl/tk/BXP/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_BXP_1:3_ATR[20]_m24/tp/Ticker/
CMS,"CMS Energy Corporation",1295796,CMO[9]_crosses_0_level,Buy,$64.01,$64.32,$63.09,"1:3_ATR[20]",100.0%,1.53%,1.46%,32.68,29.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
CRM,"salesforce.com, inc.",5979656,STOCHF[5_3]_K_crosses_D_line,Buy,$144.09,$144.40,$143.17,"1:3_ATR[20]",100.0%,2.49%,2.58%,11.73,16.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/CRM/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_CRM_1:3_ATR[20]_m24/tp/Ticker/
CRM,"salesforce.com, inc.",5979656,STOCH[5_1_3]_K_crosses_D_line,Buy,$144.09,$144.40,$143.17,"1:3_ATR[20]",100.0%,2.49%,2.58%,11.73,16.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/CRM/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_CRM_1:3_ATR[20]_m24/tp/Ticker/
CSII,"Cardiovascular Systems, Inc.",310084,BBANDS[10_2_2]_breakout,Buy,$49.14,$49.45,$48.22,"1:3_ATR[20]",100.0%,3.22%,3.19%,28.40,18.00,6.3,https://arizet.com/quantumstocks/#v/pl/tk/CSII/sn/BBANDS[10_2_2]_breakout/sg/Buy/bk/BBANDS[10_2_2]_breakout_Buy_CSII_1:3_ATR[20]_m24/tp/Ticker/
CWST,"Casella Waste Systems, Inc.",185957,CMO[14]_crosses_0_level,Buy,$43.88,$44.19,$42.96,"1:3_ATR[20]",100.0%,3.10%,2.82%,17.96,19.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CWST/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CWST_1:3_ATR[20]_m24/tp/Ticker/
