
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
ETM,"Entercom Communications Corporation",827976,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$3.38,n/a,n/a,"exit_after_15_days",100.0%,11.03%,10.95%,7.93,20.00,21.8,https://arizet.com/quantumstocks/#v/pl/tk/ETM/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_ETM_exit_after_15_days_m24/tp/Ticker/
VSAT,"Viasat Inc.",266674,ZIGZAGHL[10_10_0_5]_mean_reversion,Buy,$70.88,$71.81,$69.48,"2:3_ATR[20]",100.0%,4.84%,4.78%,11.98,16.00,15.1,https://arizet.com/quantumstocks/#v/pl/tk/VSAT/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Buy/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_VSAT_2:3_ATR[20]_m24/tp/Ticker/
ABT,"Abbott Laboratories",5540901,CCI[20]_crosses_100_(-100)_levels,Buy,$79.53,$80.00,$78.60,"1:2_ATR[20]",100.0%,1.94%,1.98%,18.36,19.00,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ABT/sn/CCI[20]_crosses_100_(-100)_levels/sg/Buy/bk/CCI[20]_crosses_100_(-100)_levels_Buy_ABT_1:2_ATR[20]_m24/tp/Ticker/
AB,"AllianceBernstein Holding L.P.",198666,BBANDS[20_2_2]_counter_trend,Buy,$28.34,$28.81,$26.94,"1:3_ATR[20]",100.0%,2.39%,2.34%,18.42,16.00,4.9,https://arizet.com/quantumstocks/#v/pl/tk/AB/sn/BBANDS[20_2_2]_counter_trend/sg/Buy/bk/BBANDS[20_2_2]_counter_trend_Buy_AB_1:3_ATR[20]_m24/tp/Ticker/
AEO,"American Eagle Outfitters, Inc.",3585545,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$15.32,$15.79,$13.92,"1:3_ATR[20]",100.0%,4.33%,4.33%,29.64,16.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/AEO/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_AEO_1:3_ATR[20]_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",3381083,STOCHF[5_3]_K_crosses_D_line,Buy,$18.13,$18.60,$16.73,"1:3_ATR[20]",100.0%,1.27%,1.12%,11.98,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_ARCC_1:3_ATR[20]_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",3381083,STOCHF[5_3]_K_crosses_D_line,Buy,$18.13,n/a,n/a,"exit_after_20_days",100.0%,3.99%,3.68%,7.18,15.00,29.0,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/STOCHF[5_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[5_3]_K_crosses_D_line_Buy_ARCC_exit_after_20_days_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",3381083,STOCH[5_1_3]_K_crosses_D_line,Buy,$18.13,$18.60,$16.73,"1:3_ATR[20]",100.0%,1.27%,1.12%,11.98,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_ARCC_1:3_ATR[20]_m24/tp/Ticker/
ARCC,"Ares Capital Corporation",3381083,STOCH[5_1_3]_K_crosses_D_line,Buy,$18.13,n/a,n/a,"exit_after_20_days",100.0%,3.99%,3.68%,7.18,15.00,29.0,https://arizet.com/quantumstocks/#v/pl/tk/ARCC/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Buy/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_ARCC_exit_after_20_days_m24/tp/Ticker/
ASTC,"Astrotech Corporation",18587,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$1.56,$2.03,$0.16,"1:3_ATR[20]",97.5%,9.94%,10.37%,13.74,40.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/ASTC/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_ASTC_1:3_ATR[20]_m24/tp/Ticker/
ASTC,"Astrotech Corporation",18587,ZIGZAGHL[5_15_0_7]_mean_reversion,Buy,$1.56,$2.03,$0.16,"1:3_ATR[20]",97.1%,9.72%,10.21%,11.58,34.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/ASTC/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Buy/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_ASTC_1:3_ATR[20]_m24/tp/Ticker/
ATRS,"Antares Pharma, Inc.",774424,SMA[50]_price_crossover,Buy,$3.37,$3.84,$1.97,"1:3_ATR[20]",100.0%,4.85%,4.54%,26.09,22.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/ATRS/sn/SMA[50]_price_crossover/sg/Buy/bk/SMA[50]_price_crossover_Buy_ATRS_1:3_ATR[20]_m24/tp/Ticker/
AWR,"American States Water Company",193510,BBANDS[10_1_1]_counter_trend,Buy,$88.96,$89.89,$87.56,"2:3_ATR[20]",97.3%,3.89%,3.96%,10.46,37.00,15.7,https://arizet.com/quantumstocks/#v/pl/tk/AWR/sn/BBANDS[10_1_1]_counter_trend/sg/Buy/bk/BBANDS[10_1_1]_counter_trend_Buy_AWR_2:3_ATR[20]_m24/tp/Ticker/
AWR,"American States Water Company",193510,BBANDS[10_1_1]_counter_trend,Buy,$88.96,$89.43,$87.56,"1:3_ATR[20]",100.0%,2.24%,1.98%,8.68,39.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/AWR/sn/BBANDS[10_1_1]_counter_trend/sg/Buy/bk/BBANDS[10_1_1]_counter_trend_Buy_AWR_1:3_ATR[20]_m24/tp/Ticker/
