
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
MKTX,"MarketAxess Holdings Inc.",234392,SMA[20]_price_crossover,Buy,$349.46,$349.87,$348.23,"1:3_ATR[20]",100.0%,2.35%,2.38%,19.61,18.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/MKTX/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_MKTX_1:3_ATR[20]_m24/tp/Ticker/
ZTS,"Zoetis Inc.",2193932,RSI[5]_crosses_back_70_30_levels,Buy,$122.95,$123.36,$121.72,"1:3_ATR[20]",100.0%,3.11%,1.98%,4.11,18.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/ZTS/sn/RSI[5]_crosses_back_70_30_levels/sg/Buy/bk/RSI[5]_crosses_back_70_30_levels_Buy_ZTS_1:3_ATR[20]_m24/tp/Ticker/
BOOM,"DMC Global Inc.",380751,ZIGZAGHL[3_3_0_10]_mean_reversion,Buy,$39.00,$39.41,$37.77,"1:3_ATR[20]",100.0%,4.22%,3.80%,11.49,20.00,10.6,https://arizet.com/quantumstocks/#v/pl/tk/BOOM/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_BOOM_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",365390,CMO[9]_crosses_0_level,Buy,$43.65,$44.06,$42.42,"1:3_ATR[20]",97.1%,3.00%,2.73%,5.88,34.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",365390,SMA[20]_price_crossover,Buy,$43.65,$44.06,$42.42,"1:3_ATR[20]",100.0%,3.27%,2.56%,6.83,30.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/SMA[20]_price_crossover/sg/Buy/bk/SMA[20]_price_crossover_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",365390,WMA[20]_price_crossover,Buy,$43.65,$44.06,$42.42,"1:3_ATR[20]",97.4%,3.02%,2.67%,6.93,39.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
CHH,"Choice Hotels International, Inc.",199174,STOCH[14_2_5]_K_crosses_D_line,Buy,$86.47,$86.88,$85.24,"1:3_ATR[20]",100.0%,1.99%,1.89%,20.74,16.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/CHH/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Buy/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_CHH_1:3_ATR[20]_m24/tp/Ticker/
CLCT,"Collectors Universe, Inc.",66312,ACCBANDS[50]_breakout,Buy,$29.46,$29.87,$28.23,"1:3_ATR[20]",100.0%,3.84%,3.84%,9.37,15.00,12.1,https://arizet.com/quantumstocks/#v/pl/tk/CLCT/sn/ACCBANDS[50]_breakout/sg/Buy/bk/ACCBANDS[50]_breakout_Buy_CLCT_1:3_ATR[20]_m24/tp/Ticker/
CMS,"CMS Energy Corporation",2943863,CMO[14]_crosses_0_level,Buy,$64.45,$64.86,$63.22,"1:3_ATR[20]",100.0%,1.53%,1.46%,35.87,25.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
CMS,"CMS Energy Corporation",2943863,CMO[9]_crosses_0_level,Buy,$64.45,$64.86,$63.22,"1:3_ATR[20]",100.0%,1.53%,1.46%,32.81,29.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
CMS,"CMS Energy Corporation",2943863,EMA[20]_price_crossover,Buy,$64.45,$64.86,$63.22,"1:3_ATR[20]",100.0%,1.52%,1.46%,35.18,27.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/CMS/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_CMS_1:3_ATR[20]_m24/tp/Ticker/
ENV,"Envestnet, Inc",273952,WMA[100]_price_crossover,Buy,$60.65,$61.06,$59.42,"1:3_ATR[20]",100.0%,2.72%,2.74%,37.29,19.00,10.2,https://arizet.com/quantumstocks/#v/pl/tk/ENV/sn/WMA[100]_price_crossover/sg/Buy/bk/WMA[100]_price_crossover_Buy_ENV_1:3_ATR[20]_m24/tp/Ticker/
ETSY,"Etsy, Inc.",3381020,EMA[50]_price_crossover,Buy,$57.75,$58.16,$56.52,"1:3_ATR[20]",100.0%,3.98%,4.01%,10.97,17.00,9.9,https://arizet.com/quantumstocks/#v/pl/tk/ETSY/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_ETSY_1:3_ATR[20]_m24/tp/Ticker/
GPN,"Global Payments Inc.",1254729,ADOSC[3_10]_crosses_0_level,Buy,$161.24,$161.65,$160.01,"1:3_ATR[20]",100.0%,2.15%,2.03%,25.24,25.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/GPN/sn/ADOSC[3_10]_crosses_0_level/sg/Buy/bk/ADOSC[3_10]_crosses_0_level_Buy_GPN_1:3_ATR[20]_m24/tp/Ticker/
HALO,"Halozyme Therapeutics, Inc.",526516,RSI[7]_crosses_70_30_levels,Buy,$14.93,$15.34,$13.70,"1:3_ATR[20]",100.0%,3.78%,3.54%,21.27,16.00,9.6,https://arizet.com/quantumstocks/#v/pl/tk/HALO/sn/RSI[7]_crosses_70_30_levels/sg/Buy/bk/RSI[7]_crosses_70_30_levels_Buy_HALO_1:3_ATR[20]_m24/tp/Ticker/
IIPR,"Innovative Industrial Properties, Inc.",326563,STOCHF[21_3]_K_crosses_D_line,Buy,$72.50,$72.91,$71.68,"1:2_ATR[20]",100.0%,4.83%,4.64%,14.13,22.00,14.0,https://arizet.com/quantumstocks/#v/pl/tk/IIPR/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_IIPR_1:2_ATR[20]_m24/tp/Ticker/
IIPR,"Innovative Industrial Properties, Inc.",326563,STOCHF[21_3]_K_crosses_D_line,Buy,$72.50,$72.91,$71.27,"1:3_ATR[20]",100.0%,4.83%,4.64%,14.13,22.00,14.0,https://arizet.com/quantumstocks/#v/pl/tk/IIPR/sn/STOCHF[21_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[21_3]_K_crosses_D_line_Buy_IIPR_1:3_ATR[20]_m24/tp/Ticker/
MKC,"McCormick & Company, Incorporated",442011,SR[3]_counter_trend,Buy,$160.00,$160.41,$158.77,"1:3_ATR[20]",97.3%,1.81%,1.82%,6.31,37.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/MKC/sn/SR[3]_counter_trend/sg/Buy/bk/SR[3]_counter_trend_Buy_MKC_1:3_ATR[20]_m24/tp/Ticker/
