
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
DAL,"Delta Air Lines, Inc.",8392187,CCI[30]_crosses_back_100_(-100)_levels,Buy,$53.64,$53.91,$53.10,"1:2_ATR[20]",100.0%,2.54%,2.45%,22.61,15.00,11.0,https://arizet.com/quantumstocks/#v/pl/tk/DAL/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Buy/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_DAL_1:2_ATR[20]_m24/tp/Ticker/
WWD,"Woodward, Inc.",155305,MACD[12_26_9]_crosses_signal_line,Buy,$106.88,$107.15,$106.06,"1:3_ATR[20]",100.0%,2.40%,2.21%,16.27,16.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/WWD/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_WWD_1:3_ATR[20]_m24/tp/Ticker/
TWTR,"Twitter, Inc.",7510033,STOCHRSI[9_5_3]_D_crosses_50_level,Buy,$40.28,$40.55,$39.46,"1:3_ATR[20]",100.0%,4.09%,3.95%,12.74,19.00,9.1,https://arizet.com/quantumstocks/#v/pl/tk/TWTR/sn/STOCHRSI[9_5_3]_D_crosses_50_level/sg/Buy/bk/STOCHRSI[9_5_3]_D_crosses_50_level_Buy_TWTR_1:3_ATR[20]_m24/tp/Ticker/
TTEK,"Tetra Tech, Inc.",175874,MACD[12_26_9]_crosses_signal_line,Buy,$85.53,$85.80,$84.71,"1:3_ATR[20]",100.0%,2.36%,2.29%,14.06,19.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/TTEK/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_TTEK_1:3_ATR[20]_m24/tp/Ticker/
SRCE,"1st Source Corporation",33373,TRIMA[20]_price_crossover,Buy,$46.15,$46.42,$45.33,"1:3_ATR[20]",97.1%,2.15%,2.25%,7.29,34.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/SRCE/sn/TRIMA[20]_price_crossover/sg/Buy/bk/TRIMA[20]_price_crossover_Buy_SRCE_1:3_ATR[20]_m24/tp/Ticker/
PEG,"Public Service Enterprise Group Incorporated",1595567,APO[5_12]_crosses_0_level,Buy,$61.86,$62.13,$61.04,"1:3_ATR[20]",100.0%,1.66%,1.58%,32.45,20.00,6.0,https://arizet.com/quantumstocks/#v/pl/tk/PEG/sn/APO[5_12]_crosses_0_level/sg/Buy/bk/APO[5_12]_crosses_0_level_Buy_PEG_1:3_ATR[20]_m24/tp/Ticker/
ONB,"Old National Bancorp",883831,TRIMA[100]_price_crossover,Buy,$17.00,$17.27,$16.18,"1:3_ATR[20]",100.0%,2.23%,2.29%,53.16,17.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/ONB/sn/TRIMA[100]_price_crossover/sg/Buy/bk/TRIMA[100]_price_crossover_Buy_ONB_1:3_ATR[20]_m24/tp/Ticker/
ONB,"Old National Bancorp",883831,TRIMA[100]_price_crossover,Buy,$17.00,$17.27,$16.45,"1:2_ATR[20]",100.0%,2.23%,2.29%,53.16,17.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/ONB/sn/TRIMA[100]_price_crossover/sg/Buy/bk/TRIMA[100]_price_crossover_Buy_ONB_1:2_ATR[20]_m24/tp/Ticker/
ADI,"Analog Devices, Inc.",2614065,TRIMA[100]_price_crossover,Buy,$113.29,$113.56,$112.47,"1:3_ATR[20]",100.0%,2.61%,2.71%,30.88,15.00,5.4,https://arizet.com/quantumstocks/#v/pl/tk/ADI/sn/TRIMA[100]_price_crossover/sg/Buy/bk/TRIMA[100]_price_crossover_Buy_ADI_1:3_ATR[20]_m24/tp/Ticker/
OFIX,"ORTHOFIX MEDICAL INC.",69780,EMA[20]_price_crossover,Buy,$51.75,$52.02,$50.93,"1:3_ATR[20]",97.5%,2.52%,2.66%,8.63,40.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/OFIX/sn/EMA[20]_price_crossover/sg/Buy/bk/EMA[20]_price_crossover_Buy_OFIX_1:3_ATR[20]_m24/tp/Ticker/
