
Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
ACN,"Accenture PLC",2822162,MFI[9]_crosses_70_30_levels,Buy,$190.87,n/a,n/a,"1:2_ATR[20]",100.0%,2.13%,1.87%,6.85,17.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/ACN/sn/MFI[9]_crosses_70_30_levels/sg/Buy/bk/MFI[9]_crosses_70_30_levels_Buy_ACN_1:2_ATR[20]_m24/tp/Ticker/
Y,"Alleghany Corporation",72526,MACD[12_26_9]_crosses_signal_line,Buy,$795.71,n/a,n/a,"1:3_ATR[20]",100.0%,1.85%,1.72%,9.33,16.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/Y/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_Y_1:3_ATR[20]_m24/tp/Ticker/
ADX,"Adams Diversified Equity Fund, Inc.",202993,ADOSC[3_10]_crosses_0_level,Buy,$15.84,n/a,n/a,"1:2_ATR[20]",100.0%,1.35%,1.18%,9.64,22.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/ADX/sn/ADOSC[3_10]_crosses_0_level/sg/Buy/bk/ADOSC[3_10]_crosses_0_level_Buy_ADX_1:2_ATR[20]_m24/tp/Ticker/
ADX,"Adams Diversified Equity Fund, Inc.",202993,ADOSC[3_10]_crosses_0_level,Buy,$15.84,n/a,n/a,"1:3_ATR[20]",100.0%,1.35%,1.18%,9.64,22.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/ADX/sn/ADOSC[3_10]_crosses_0_level/sg/Buy/bk/ADOSC[3_10]_crosses_0_level_Buy_ADX_1:3_ATR[20]_m24/tp/Ticker/
XOM,"Exxon Mobil Corporation",8004534,CMO[14]_crosses_0_level,Buy,$71.35,n/a,n/a,"1:3_ATR[20]",100.0%,1.71%,1.73%,17.68,18.00,5.0,https://arizet.com/quantumstocks/#v/pl/tk/XOM/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_XOM_1:3_ATR[20]_m24/tp/Ticker/
AMPH,"Amphastar Pharmaceuticals, Inc.",332677,MFI[5]_crosses_back_80_20_levels,Buy,$20.40,n/a,n/a,"1:3_ATR[20]",100.0%,3.29%,3.12%,28.88,21.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/AMPH/sn/MFI[5]_crosses_back_80_20_levels/sg/Buy/bk/MFI[5]_crosses_back_80_20_levels_Buy_AMPH_1:3_ATR[20]_m24/tp/Ticker/
AMPH,"Amphastar Pharmaceuticals, Inc.",332677,STOCHF[14_3]_K_crosses_D_line,Buy,$20.40,n/a,n/a,"1:2_ATR[20]",100.0%,3.24%,3.16%,26.78,19.00,3.9,https://arizet.com/quantumstocks/#v/pl/tk/AMPH/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_AMPH_1:2_ATR[20]_m24/tp/Ticker/
AMPH,"Amphastar Pharmaceuticals, Inc.",332677,STOCHF[14_3]_K_crosses_D_line,Buy,$20.40,n/a,n/a,"1:3_ATR[20]",100.0%,3.24%,3.16%,26.78,19.00,3.9,https://arizet.com/quantumstocks/#v/pl/tk/AMPH/sn/STOCHF[14_3]_K_crosses_D_line/sg/Buy/bk/STOCHF[14_3]_K_crosses_D_line_Buy_AMPH_1:3_ATR[20]_m24/tp/Ticker/
ASGN,"ASGN Incorporated",262494,CMO[21]_crosses_0_level,Buy,$63.50,n/a,n/a,"1:3_ATR[20]",100.0%,2.67%,2.63%,32.46,15.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/ASGN/sn/CMO[21]_crosses_0_level/sg/Buy/bk/CMO[21]_crosses_0_level_Buy_ASGN_1:3_ATR[20]_m24/tp/Ticker/
ASGN,"ASGN Incorporated",262494,EMA[50]_price_crossover,Buy,$63.50,n/a,n/a,"1:3_ATR[20]",100.0%,2.61%,2.55%,33.47,16.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/ASGN/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_ASGN_1:3_ATR[20]_m24/tp/Ticker/
