ARIZET QUANTUMSTOCKS CUSTOM SCREEN
BUY/SELL signals from Models with 75%+ success rates. 10K+ daily volume.

Ticker,Name,Volume,Model,Signal,Price,TakeProfit,StopLoss,ExitType,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
MRO,"Marathon Oil Corporation",10949576,MACD[12_26_9]_crosses_signal_line,Buy,$11.84,$13.16,$9.19,"1:2_ATR[20]",85.0%,1.74%,3.01%,2.07,20.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/MRO/sn/MACD[12_26_9]_crosses_signal_line/sg/Buy/bk/MACD[12_26_9]_crosses_signal_line_Buy_MRO_1:2_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",6979127,EMA[50]_price_crossover,Buy,$28.27,$29.59,$25.62,"1:2_ATR[20]",89.5%,2.26%,2.95%,3.03,19.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/EMA[50]_price_crossover/sg/Buy/bk/EMA[50]_price_crossover_Buy_AAL_1:2_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",6979127,SR[10]_breakout,Buy,$28.27,$29.59,$25.62,"1:2_ATR[20]",76.9%,1.17%,2.83%,1.49,26.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/SR[10]_breakout/sg/Buy/bk/SR[10]_breakout_Buy_AAL_1:2_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",6979127,SR[5]_breakout,Buy,$28.27,$29.59,$24.30,"1:3_ATR[20]",77.8%,0.89%,2.92%,1.11,36.00,8.6,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/SR[5]_breakout/sg/Buy/bk/SR[5]_breakout_Buy_AAL_1:3_ATR[20]_m24/tp/Ticker/
Z,"Zillow Group, Inc.",3974872,CMO[14]_crosses_0_level,Buy,$31.18,$32.50,$28.53,"1:2_ATR[20]",75.9%,1.16%,2.74%,1.44,29.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/Z/sn/CMO[14]_crosses_0_level/sg/Buy/bk/CMO[14]_crosses_0_level_Buy_Z_1:2_ATR[20]_m24/tp/Ticker/
Z,"Zillow Group, Inc.",3974872,APO[5_12]_crosses_0_level,Buy,$31.18,$32.50,$27.21,"1:3_ATR[20]",89.5%,1.99%,3.30%,1.59,19.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/Z/sn/APO[5_12]_crosses_0_level/sg/Buy/bk/APO[5_12]_crosses_0_level_Buy_Z_1:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",1025044,ZIGZAGHL[3_3_0_10]_trend_follow,Buy,$69.23,$70.55,$66.58,"1:2_ATR[20]",75.0%,0.63%,2.53%,0.98,32.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/ZIGZAGHL[3_3_0_10]_trend_follow/sg/Buy/bk/ZIGZAGHL[3_3_0_10]_trend_follow_Buy_AAN_1:2_ATR[20]_m24/tp/Ticker/
Z,"Zillow Group, Inc.",3974872,APO[5_12]_crosses_0_level,Buy,$31.18,$32.50,$28.53,"1:2_ATR[20]",84.2%,2.06%,3.30%,2.01,19.00,6.1,https://arizet.com/quantumstocks/#v/pl/tk/Z/sn/APO[5_12]_crosses_0_level/sg/Buy/bk/APO[5_12]_crosses_0_level_Buy_Z_1:2_ATR[20]_m24/tp/Ticker/
ZUMZ,"Zumiez Inc.",369239,WMA[20]_price_crossover,Buy,$31.23,$32.56,$28.59,"1:2_ATR[20]",78.6%,2.10%,4.10%,2.07,28.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/ZUMZ/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_ZUMZ_1:2_ATR[20]_m24/tp/Ticker/
ZUMZ,"Zumiez Inc.",369239,TRIMA[5]_price_crossover,Buy,$31.23,$32.56,$28.59,"1:2_ATR[20]",75.4%,1.44%,3.75%,2.38,69.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/ZUMZ/sn/TRIMA[5]_price_crossover/sg/Buy/bk/TRIMA[5]_price_crossover_Buy_ZUMZ_1:2_ATR[20]_m24/tp/Ticker/
ZUMZ,"Zumiez Inc.",369239,EMA[5]_price_crossover,Buy,$31.23,$32.56,$28.59,"1:2_ATR[20]",76.3%,1.53%,3.83%,2.33,59.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/ZUMZ/sn/EMA[5]_price_crossover/sg/Buy/bk/EMA[5]_price_crossover_Buy_ZUMZ_1:2_ATR[20]_m24/tp/Ticker/
ZUMZ,"Zumiez Inc.",369239,CMO[9]_crosses_0_level,Buy,$31.23,$32.56,$28.59,"1:2_ATR[20]",81.3%,2.12%,3.90%,2.37,32.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/ZUMZ/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_ZUMZ_1:2_ATR[20]_m24/tp/Ticker/
ZUMZ,"Zumiez Inc.",369239,BBANDS[5_1_1]_breakout,Buy,$31.23,$32.56,$28.59,"1:2_ATR[20]",75.0%,1.47%,3.75%,2.11,64.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/ZUMZ/sn/BBANDS[5_1_1]_breakout/sg/Buy/bk/BBANDS[5_1_1]_breakout_Buy_ZUMZ_1:2_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",122918,WMA[50]_price_crossover,Buy,$47.05,$48.37,$44.40,"1:2_ATR[20]",81.8%,1.53%,2.85%,2.21,22.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_AAON_1:2_ATR[20]_m24/tp/Ticker/
AAON,"AAON, Inc.",122918,WMA[50]_price_crossover,Buy,$47.05,$48.37,$43.08,"1:3_ATR[20]",81.8%,1.05%,2.85%,1.16,22.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/AAON/sn/WMA[50]_price_crossover/sg/Buy/bk/WMA[50]_price_crossover_Buy_AAON_1:3_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,BBANDS[5_1_1]_breakout,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",78.1%,0.93%,2.45%,2.18,64.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/BBANDS[5_1_1]_breakout/sg/Buy/bk/BBANDS[5_1_1]_breakout_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,CMO[9]_crosses_0_level,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",87.1%,1.69%,2.70%,3.20,31.00,6.6,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,CMO[9]_crosses_0_level,Buy,$159.73,$161.05,$155.76,"1:3_ATR[20]",90.3%,1.82%,2.75%,3.21,31.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/CMO[9]_crosses_0_level/sg/Buy/bk/CMO[9]_crosses_0_level_Buy_AAP_1:3_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,EMA[10]_price_crossover,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",83.8%,1.47%,2.52%,2.96,37.00,5.8,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/EMA[10]_price_crossover/sg/Buy/bk/EMA[10]_price_crossover_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,EMA[10]_price_crossover,Buy,$159.73,$161.05,$155.76,"1:3_ATR[20]",86.5%,1.47%,2.52%,2.75,37.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/EMA[10]_price_crossover/sg/Buy/bk/EMA[10]_price_crossover_Buy_AAP_1:3_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,SMA[10]_price_crossover,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",86.8%,1.63%,2.49%,3.50,38.00,5.7,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,SMA[10]_price_crossover,Buy,$159.73,$161.05,$155.76,"1:3_ATR[20]",89.5%,1.68%,2.49%,3.43,38.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/SMA[10]_price_crossover/sg/Buy/bk/SMA[10]_price_crossover_Buy_AAP_1:3_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,TRIMA[10]_price_crossover,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",85.4%,1.62%,2.52%,3.67,41.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,TRIMA[10]_price_crossover,Buy,$159.73,$161.05,$155.76,"1:3_ATR[20]",87.8%,1.55%,2.52%,3.11,41.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/TRIMA[10]_price_crossover/sg/Buy/bk/TRIMA[10]_price_crossover_Buy_AAP_1:3_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,WMA[10]_price_crossover,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",81.3%,1.27%,2.52%,2.69,48.00,7.5,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/WMA[10]_price_crossover/sg/Buy/bk/WMA[10]_price_crossover_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,WMA[20]_price_crossover,Buy,$159.73,$161.05,$157.08,"1:2_ATR[20]",84.8%,1.47%,2.45%,2.73,33.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_AAP_1:2_ATR[20]_m24/tp/Ticker/
AAP,"Advance Auto Parts, Inc.",599892,WMA[20]_price_crossover,Buy,$159.73,$161.05,$155.76,"1:3_ATR[20]",84.8%,1.14%,2.45%,1.68,33.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/AAP/sn/WMA[20]_price_crossover/sg/Buy/bk/WMA[20]_price_crossover_Buy_AAP_1:3_ATR[20]_m24/tp/Ticker/
AAWW,"Atlas Air Worldwide Holdings",1119910,EMA[10]_price_crossover,Buy,$22.32,$23.64,$19.67,"1:2_ATR[20]",75.0%,0.94%,3.05%,1.21,40.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/AAWW/sn/EMA[10]_price_crossover/sg/Buy/bk/EMA[10]_price_crossover_Buy_AAWW_1:2_ATR[20]_m24/tp/Ticker/
