,date,days,mean,median,model,name,price,signal,success,ticker,trades,tscore,volume
0,2019-09-12T00:00:00.000Z,8.352941176470589,0.03270396711394288,0.026418750867863154,MFI[7]_crosses_back_70_30_levels,HAEMONETICS CP,125.88,Buy,1.0,HAE,17,8.543582836738295,454342
1,2019-09-12T00:00:00.000Z,4.176470588235294,0.03303257220924714,0.030431654107010545,AROONOSC[10]_crosses_0_level,WORLD WRESTLING,73.78,Buy,1.0,WWE,17,15.416742096423262,750583
2,2019-09-12T00:00:00.000Z,8.705882352941176,0.02123084416238584,0.016790936103824587,EMA[50]_price_crossover,AMEREN CORP,76.5,Buy,1.0,AEE,17,6.88563895755437,2929105
3,2019-09-12T00:00:00.000Z,10.555555555555555,0.02006532254765129,0.016366677765237276,SMA[50]_price_crossover,AMEREN CORP,76.5,Buy,1.0,AEE,18,6.608496708581095,2929105
4,2019-09-12T00:00:00.000Z,6.388888888888889,0.021295201567504383,0.019649065551033466,CCI[20]_crosses_back_100_(-100)_levels,AIR PRODS & CHE,220.67,Buy,1.0,APD,18,8.023345195259868,1170302
5,2019-09-12T00:00:00.000Z,13.75,0.037337170640701564,0.03343796678516799,MFI[7]_crosses_back_70_30_levels,AIR PRODS & CHE,220.67,Buy,1.0,APD,16,15.093654436909823,1170302
6,2019-09-12T00:00:00.000Z,8.492537313432836,0.016290568256262586,0.01587440883471429,WMA[5]_price_crossover,AIR PRODS & CHE,220.67,Buy,0.9701492537313433,APD,67,10.518507753024382,1170302
7,2019-09-12T00:00:00.000Z,10.736842105263158,0.02420007435982973,0.019608128575962832,MFI[5]_crosses_back_80_20_levels,AMER STATES WTR,90.79,Buy,1.0,AWR,19,6.204149216133691,216605
8,2019-09-12T00:00:00.000Z,7.771428571428571,0.02033198381151407,0.019157116318598885,TRIMA[20]_price_crossover,AMER STATES WTR,90.79,Buy,1.0,AWR,35,19.047108571383625,216605
9,2019-09-12T00:00:00.000Z,9.333333333333334,0.0155036904588118,0.014133595116289208,BBANDS[50_1_1]_breakout,BAXTER INTL,87.82,Buy,1.0,BAX,21,20.57962598318125,1948141
10,2019-09-12T00:00:00.000Z,7.416666666666667,0.02416790650352335,0.02167235505517043,CMO[14]_crosses_0_level,CASEYS GEN STRS,169.8,Buy,1.0,CASY,24,10.937848530461556,414915
11,2019-09-12T00:00:00.000Z,8.5,0.02582756696029694,0.023242199245516765,WMA[50]_price_crossover,CASEYS GEN STRS,169.8,Buy,1.0,CASY,18,9.110888801766707,414915
12,2019-09-12T00:00:00.000Z,5.833333333333333,0.017250691918939673,0.018670386460472956,SR[5]_breakout,CLARIVATE ANLYT,17.49,Buy,1.0,CCC,18,8.535517464871795,1989971
13,2019-09-12T00:00:00.000Z,16.0,0.0468089010210692,0.04398633259348786,CMO[21]_crosses_0_level,CDW CORP,114.32,Buy,1.0,CDW,16,8.505432427429673,660832
14,2019-09-12T00:00:00.000Z,9.666666666666666,0.02748189825121851,0.023632702148449335,SMA[50]_price_crossover,CDW CORP,114.32,Buy,1.0,CDW,15,6.522773811326618,660832
15,2019-09-12T00:00:00.000Z,8.75,0.05349431373581198,0.05154053446468383,BBANDS[50_1_1]_counter_trend,CELSIUS HOLDING,3.6,Sell,1.0,CELH,16,28.66409962351579,2593800
16,2019-09-12T00:00:00.000Z,8.5,0.027153068447078856,0.027719765755426257,SR[20]_counter_trend,CELLCOM ISRAEL,2.1305,Sell,1.0,CEL,16,22.806536273437867,12764
17,2019-09-12T00:00:00.000Z,9.421052631578947,0.01805290479207375,0.018103655082988803,RSI[5]_crosses_back_70_30_levels,CME GROUP INC,205.38,Buy,1.0,CME,19,15.265231285827486,1754375
18,2019-09-12T00:00:00.000Z,8.916666666666666,0.015160439637398833,0.014415639019354044,CMO[14]_crosses_0_level,CMS ENERGY,61.63,Buy,1.0,CMS,24,32.894603440720076,2104164
19,2019-09-12T00:00:00.000Z,15.944444444444445,0.03757500926051444,0.041707495418342726,TRIMA[100]_price_crossover,CNO FINL GRP,16.21,Sell,1.0,CNO,18,11.399514047581498,976351
20,2019-09-12T00:00:00.000Z,10.0,0.01912549603792878,0.017810704420949452,MFI[5]_crosses_80_20_levels,CDN PAC RLWY,230.03,Buy,1.0,CP,17,11.883524212703877,546853
21,2019-09-12T00:00:00.000Z,4.666666666666667,0.018650732152842135,0.018275555277285863,CMO[14]_crosses_0_level,CUBESMART,35.29,Buy,1.0,CUBE,18,31.080760179608856,1076276
22,2019-09-12T00:00:00.000Z,6.407407407407407,0.030651573331949476,0.02980602477477471,CCI[10]_crosses_back_100_(-100)_levels,CASELLA WASTE,41.18,Buy,1.0,CWST,27,25.445812365205292,448310
23,2019-09-12T00:00:00.000Z,9.266666666666667,0.022847119427238976,0.021051762718763977,CCI[20]_crosses_back_100_(-100)_levels,CALIF WATER SVC,54.31,Buy,1.0,CWT,15,16.974279113704604,212838
24,2019-09-12T00:00:00.000Z,6.2727272727272725,0.016395765937059093,0.015627399393403796,STOCHF[5_3]_K_crosses_D_line,DUKE REALTY CP,32.39,Buy,1.0,DRE,22,20.19373836447413,2178314
25,2019-09-12T00:00:00.000Z,6.2727272727272725,0.016395765937059093,0.015627399393403796,STOCH[5_1_3]_K_crosses_D_line,DUKE REALTY CP,32.39,Buy,1.0,DRE,22,20.19373836447413,2178314
26,2019-09-12T00:00:00.000Z,13.05,0.02955364706488888,0.026881257176446027,MFI[9]_crosses_80_20_levels,DOVER MOTORSPRT,2.0,Sell,1.0,DVD,20,7.937335813496092,23846
27,2019-09-12T00:00:00.000Z,10.375,0.042526933671968026,0.042732276843377506,WMA[100]_price_crossover,EMCORE CORP,3.09,Sell,1.0,EMKR,16,42.374366026165575,156678
28,2019-09-12T00:00:00.000Z,28.833333333333332,0.22201606114022013,0.18818877375245563,TRIMA[10]_price_crossover,EVERQUOTE INC,22.4,Buy,1.0,EVER,18,8.555248614025878,124682
29,2019-09-12T00:00:00.000Z,9.194444444444445,0.017648073956339196,0.019801833614598686,ZIGZAGHL[10_10_0_5]_trend_follow,FIRST BCSH/MS,33.95,Buy,0.9722222222222222,FBMS,36,7.842483033230827,103185
30,2019-09-12T00:00:00.000Z,9.555555555555555,0.0220472827041377,0.023093147290061723,EMA[50]_price_crossover,GRACO INC,46.9,Buy,1.0,GGG,27,34.32340134682657,368755
31,2019-09-12T00:00:00.000Z,15.476190476190476,0.03720665545154437,0.03455704531400873,SR[10]_counter_trend,AUTOMATIC DATA,160.41,Buy,1.0,ADP,21,19.316735012546413,2193983
32,2019-09-12T00:00:00.000Z,7.4375,0.02706894865864146,0.026608748605463927,BBANDS[20_2_2]_counter_trend,HOLLY EGY PTNRS,26.4,Buy,1.0,HEP,16,22.48671503346402,308556
33,2019-09-12T00:00:00.000Z,11.137931034482758,0.014622783254792422,0.013426770384266597,BBANDS[50_1_1]_breakout,HAWAIIAN ELEC,44.6,Buy,1.0,HE,29,9.402553254477471,227629
34,2019-09-12T00:00:00.000Z,8.066666666666666,0.03522020699989447,0.034033100060695015,CCI[30]_crosses_100_(-100)_levels,HESKA CORP,64.17,Sell,1.0,HSKA,15,34.949891668286064,852960
35,2019-09-12T00:00:00.000Z,9.0,0.04575290533132472,0.04501831047421364,MFI[7]_crosses_back_70_30_levels,INNOV INDL PPTY,88.39,Buy,1.0,IIPR,23,12.911907634997778,422620
36,2019-09-12T00:00:00.000Z,18.823529411764707,0.10460829727953469,0.1349795246565719,ZIGZAGHL[5_15_0_7]_trend_follow,COMMUN SYS INC,5.09,Buy,1.0,JCS,17,8.690687706520052,83409
37,2019-09-12T00:00:00.000Z,9.466666666666667,0.018287700750173646,0.015889133994753425,ACCBANDS[50]_breakout,LOCKHEED MARTIN,386.63,Buy,1.0,LMT,15,7.795914424572046,853076
38,2019-09-12T00:00:00.000Z,6.294117647058823,0.026883283105181875,0.025264572639700823,MFI[7]_crosses_back_70_30_levels,MANTECH INTL -A,68.06,Buy,1.0,MANT,17,20.50710123282582,170188
39,2019-09-12T00:00:00.000Z,5.222222222222222,0.04101293367405026,0.04186987336819095,WMA[50]_price_crossover,MATTEL INC,11.58,Sell,1.0,MAT,18,16.03379154072024,6576597
40,2019-09-12T00:00:00.000Z,6.866666666666666,0.022228299543917494,0.01795922853445923,STOCHF[14_3]_K_crosses_D_line,MCDONALDS CORP,212.15,Buy,1.0,MCD,15,6.672587159810116,3414669
41,2019-09-12T00:00:00.000Z,7.434782608695652,0.020060463732071706,0.01763624423204006,STOCHF[5_3]_K_crosses_D_line,MCDONALDS CORP,212.15,Buy,1.0,MCD,23,8.754326258125445,3414669
42,2019-09-12T00:00:00.000Z,7.434782608695652,0.020060463732071706,0.01763624423204006,STOCH[5_1_3]_K_crosses_D_line,MCDONALDS CORP,212.15,Buy,1.0,MCD,23,8.754326258125445,3414669
43,2019-09-12T00:00:00.000Z,9.5,0.025340421649237374,0.02307985088909575,MFI[9]_crosses_70_30_levels,VAIL RESORTS,239.34,Buy,1.0,MTN,18,8.821333724798782,167804
44,2019-09-12T00:00:00.000Z,5.8,0.014162282182958655,0.013577783807910696,ACCBANDS[50]_breakout,PROCTER & GAMBL,122.77,Buy,1.0,PG,20,26.793031599541887,6160950
45,2019-09-12T00:00:00.000Z,11.409090909090908,0.014215173874279445,0.013302137571807518,BBANDS[50_1_1]_breakout,Invesco QQQ Trust,193.23,Buy,1.0,QQQ,22,10.13443182889718,27435718
46,2019-09-12T00:00:00.000Z,6.28,0.020261788557950817,0.02002604508888534,CCI[10]_crosses_back_100_(-100)_levels,RESMED INC,133.96,Buy,1.0,RMD,25,18.19494079519693,683504
47,2019-09-12T00:00:00.000Z,7.608695652173913,0.037966127913764865,0.034209327676800114,CCI[10]_crosses_back_100_(-100)_levels,RINGCENTRAL INC,127.36,Buy,1.0,RNG,23,15.875544125548108,1099394
48,2019-09-12T00:00:00.000Z,7.8125,0.012993027312677739,0.011530990584962562,STOCHF[5_3]_K_crosses_D_line,REPUBLIC SVCS,85.92,Buy,1.0,RSG,16,17.93231636480701,1259231
49,2019-09-12T00:00:00.000Z,7.8125,0.012993027312677739,0.011530990584962562,STOCH[5_1_3]_K_crosses_D_line,REPUBLIC SVCS,85.92,Buy,1.0,RSG,16,17.93231636480701,1259231
