,date,days,mean,median,model,name,price,signal,success,ticker,trades,tscore,volume
0,2019-09-16T00:00:00.000Z,9.35,0.018805078212449516,0.018878971163446077,BBANDS[50_1_1]_breakout,GENL MILLS,54.54,Buy,1.0,GIS,20,38.04059070941732,3290441
1,2019-09-16T00:00:00.000Z,10.964285714285714,0.021774511467686056,0.015054883560181257,EMA[20]_price_crossover,HAWAIIAN ELEC,44.3,Buy,1.0,HE,28,6.909055225698254,265349
2,2019-09-16T00:00:00.000Z,14.647058823529411,0.06537061500847831,0.05124223602484467,BBANDS[50_1_1]_counter_trend,ADDUS HOMECARE,77.36,Buy,1.0,ADUS,17,4.869424733887152,160508
3,2019-09-16T00:00:00.000Z,9.166666666666666,0.07474269656604389,0.07335503336777768,WMA[50]_price_crossover,ASCENA RETAIL,0.3282,Sell,1.0,ASNA,18,14.751250022862436,3460385
4,2019-09-16T00:00:00.000Z,9.25,0.014660975064289735,0.014131628123573103,BBANDS[50_1_1]_breakout,ATMOS ENERGY CP,110.11,Buy,1.0,ATO,32,29.069161764066212,345923
5,2019-09-16T00:00:00.000Z,6.882352941176471,0.039372073719884396,0.04135036558767993,BBANDS[10_2_2]_counter_trend,AWARE INC/MASS,2.77,Sell,1.0,AWRE,17,20.919066560293256,10511
6,2019-09-16T00:00:00.000Z,9.297297297297296,0.03182381107905348,0.03182942564349698,BBANDS[20_1_1]_counter_trend,AWARE INC/MASS,2.77,Sell,0.972972972972973,AWRE,37,7.086334852167122,10511
7,2019-09-16T00:00:00.000Z,14.777777777777779,0.051953819247617716,0.048154261704681824,RSI[5]_crosses_70_30_levels,AWARE INC/MASS,2.77,Sell,1.0,AWRE,18,7.509537942730701,10511
8,2019-09-16T00:00:00.000Z,5.6,0.05505663573872407,0.05283363221903445,SMA[5]_price_crossover,BEST INC-ADR,5.5,Buy,1.0,BEST,20,29.756508762303394,2863294
9,2019-09-16T00:00:00.000Z,11.8,0.19150765613244994,0.17496989976606397,SMA[10]_price_crossover,CAMBER ENERGY,0.2336,Sell,1.0,CEI,30,12.808082522244568,14477551
10,2019-09-16T00:00:00.000Z,13.277777777777779,0.20497905698994567,0.18391815420222857,TRIMA[10]_price_crossover,CAMBER ENERGY,0.2336,Sell,1.0,CEI,36,14.618973994341536,14477551
11,2019-09-16T00:00:00.000Z,6.888888888888889,0.02740086195529278,0.027516755391877888,CCI[20]_crosses_back_100_(-100)_levels,CELLCOM ISRAEL,2.1105,Sell,1.0,CEL,18,16.41735016843642,13474
12,2019-09-16T00:00:00.000Z,9.117647058823529,0.022310899012522763,0.019318274287492363,MFI[7]_crosses_70_30_levels,CHEMED CORP,419.98,Buy,1.0,CHE,17,10.357484156025603,84541
13,2019-09-16T00:00:00.000Z,14.947368421052632,0.06553419873451977,0.06996438283220817,SMA[50]_price_crossover,CONTL RESOURCES,39.16,Sell,1.0,CLR,19,15.4776123421213,11566238
14,2019-09-16T00:00:00.000Z,29.4375,0.05952445453728996,0.0491725752369746,STOCHF[21_3]_K_crosses_D_line,CDN PAC RLWY,231.5,Buy,1.0,CP,16,4.819957807923664,586249
15,2019-09-16T00:00:00.000Z,29.625,0.045813234415499796,0.030160402690293218,STOCHF[5_3]_K_crosses_D_line,CDN PAC RLWY,231.5,Buy,1.0,CP,16,3.8729506686032016,586249
16,2019-09-16T00:00:00.000Z,29.625,0.045813234415499796,0.030160402690293218,STOCH[5_1_3]_K_crosses_D_line,CDN PAC RLWY,231.5,Buy,1.0,CP,16,3.8729506686032016,586249
17,2019-09-16T00:00:00.000Z,13.9375,0.03249688355189247,0.03339762087214776,STOCHF[14_3]_K_crosses_D_line,CORVEL CORP,80.35,Buy,1.0,CRVL,16,15.568944838455847,71009
18,2019-09-16T00:00:00.000Z,12.8125,0.0330177548972178,0.03386084225183539,STOCHF[21_3]_K_crosses_D_line,CORVEL CORP,80.35,Buy,1.0,CRVL,16,16.185158711745803,71009
19,2019-09-16T00:00:00.000Z,10.0625,0.011623321132742725,0.012410956738227372,CCI[40]_crosses_100_(-100)_levels,DIAGEO PLC-ADR,161.41,Buy,1.0,DEO,16,16.989965700110552,326542
20,2019-09-16T00:00:00.000Z,5.8125,0.05633003738611107,0.052316117525257826,BBANDS[20_2_2]_breakout,DIAMOND OFFSHOR,8.71,Sell,1.0,DO,16,13.781241308555678,3497245
21,2019-09-16T00:00:00.000Z,29.0625,0.06670122305444472,0.06414483204218367,STOCHF[14_3]_K_crosses_D_line,EURONET WORLDWD,147.01,Buy,1.0,EEFT,16,5.6647271188233494,300260
22,2019-09-16T00:00:00.000Z,10.375,0.04252741829330952,0.04273234198038547,WMA[100]_price_crossover,EMCORE CORP,3.08,Sell,1.0,EMKR,16,42.37096587529957,33577
23,2019-09-16T00:00:00.000Z,5.333333333333333,0.02698364116062205,0.024927379511603377,BBANDS[10_2_2]_breakout,EQM MIDSTRM PTR,31.7,Sell,1.0,EQM,24,17.245500217113126,1128197
24,2019-09-16T00:00:00.000Z,28.897435897435898,0.21321983390693391,0.15636363636363643,ZIGZAGHL[3_3_0_10]_trend_follow,EVERQUOTE INC,24.73,Buy,0.9743589743589743,EVER,39,8.47031714163953,523152
25,2019-09-16T00:00:00.000Z,28.885714285714286,0.2287508590996808,0.21222222222222223,ZIGZAGHL[5_15_0_7]_trend_follow,EVERQUOTE INC,24.73,Buy,0.9714285714285714,EVER,35,8.546511372108384,523152
26,2019-09-16T00:00:00.000Z,9.194444444444445,0.017735530451960125,0.019899427868232934,ZIGZAGHL[3_3_0_10]_trend_follow,FIRST BCSH/MS,33.79,Buy,0.9722222222222222,FBMS,36,7.83371524938577,58311
27,2019-09-16T00:00:00.000Z,14.266666666666667,0.048675870043003354,0.04420191348557565,ADOSC[3_10]_crosses_0_level,FULL HOUSE RESO,2.0,Sell,1.0,FLL,15,12.84306535426299,46138
28,2019-09-16T00:00:00.000Z,9.95,0.07920797635873966,0.07736270288338046,WMA[50]_price_crossover,ADURO BIOTECH,1.35,Sell,1.0,ADRO,20,21.848975263427874,215589
