index,date,ticker,name,price,volume,signal,success,tscore,trades
0,2019-09-06T00:00:00.000Z,PRTK,PARATEK PHARMA,3.89,266962,Sell,1.0,18.272256358614577,20
1,2019-09-06T00:00:00.000Z,PGC,PEAPACK GLADSTN,27.71,76403,Buy,1.0,6.267186769347563,19
2,2019-09-06T00:00:00.000Z,PGR,PROGRESSIVE COR,77.41,1387600,Buy,1.0,4.841124254972943,18
3,2019-09-06T00:00:00.000Z,PIR,PIER 1 IMPORTS,6.15,1142379,Sell,1.0,7.373253908791205,16
4,2019-09-06T00:00:00.000Z,BURL,BURLINGTON STRS,200.42,550308,Buy,1.0,19.343358877819973,15
5,2019-09-06T00:00:00.000Z,BSET,BASSETT FURNITR,12.99,58817,Sell,1.0,6.5846801932411045,15
6,2019-09-06T00:00:00.000Z,BSET,BASSETT FURNITR,12.99,58817,Sell,1.0,16.08020228065719,18
7,2019-09-06T00:00:00.000Z,RP,REALPAGE INC,63.98,210811,Buy,1.0,15.11099505343874,18
8,2019-09-06T00:00:00.000Z,BRX,BRIXMOR PPTY GP,19.26,1983107,Sell,1.0,47.26568982020626,21
9,2019-09-06T00:00:00.000Z,BLMN,BLOOMIN BRANDS,18.89,1644999,Sell,1.0,47.35260686375818,15
10,2019-09-06T00:00:00.000Z,SAIA,SAIA INC,89.65,321259,Buy,1.0,6.284245886074687,17
11,2019-09-06T00:00:00.000Z,SBLK,STAR BULK CARRS,10.69,585930,Buy,1.0,14.798723701140403,16
12,2019-09-06T00:00:00.000Z,SEAC,SEACHANGE INTL,3.07,775100,Buy,1.0,6.832114806618074,15
13,2019-09-06T00:00:00.000Z,SFL,SHIP FIN INTL,14.385,341601,Buy,1.0,4.8593415266292075,19
14,2019-09-06T00:00:00.000Z,SIRI,SIRIUS XM HLDGS,6.25,23675077,Buy,1.0,19.245019569186887,23
15,2019-09-06T00:00:00.000Z,BHLB,BERKSHIRE HILLS,29.59,121682,Buy,1.0,6.0411141373835004,34
16,2019-09-06T00:00:00.000Z,CHE,CHEMED CORP,440.21,118528,Buy,1.0,10.000817040680152,16
17,2019-09-06T00:00:00.000Z,BHLB,BERKSHIRE HILLS,29.59,121682,Buy,1.0,6.488287700379119,26
18,2019-09-06T00:00:00.000Z,ORA,ORMAT TECH INC,71.96,105708,Buy,1.0,19.969719640496866,15
19,2019-09-06T00:00:00.000Z,NVCR,NOVOCURE LTD,85.66,820022,Buy,1.0,24.274806662295973,21
20,2019-09-06T00:00:00.000Z,LYTS,LSI INDUSTRIES,4.55,66913,Sell,1.0,17.331506918019862,15
21,2019-09-06T00:00:00.000Z,MASI,MASIMO CORP,157.61,386719,Buy,1.0,10.355125931240801,15
22,2019-09-06T00:00:00.000Z,MASI,MASIMO CORP,157.61,386719,Buy,1.0,18.756787265753072,17
23,2019-09-06T00:00:00.000Z,MCF,CONTANGO OIL&GS,0.9108,56155,Sell,1.0,8.738550709166852,16
24,2019-09-06T00:00:00.000Z,MGEE,MGE ENERGY INC,74.39,69804,Buy,1.0,25.60562146579033,35
25,2019-09-06T00:00:00.000Z,MGEE,MGE ENERGY INC,74.39,69804,Buy,0.9714285714285714,8.23519359146253,35
26,2019-09-06T00:00:00.000Z,MNRO,MONRO MUFFLER,76.33,158209,Buy,1.0,5.308849979434196,18
27,2019-09-06T00:00:00.000Z,CNK,CINEMARK HLDGS,38.54,660857,Buy,1.0,6.7519046098400315,17
28,2019-09-06T00:00:00.000Z,CLDR,CLOUDERA INC,8.8,17688510,Buy,1.0,19.00063637607893,22
29,2019-09-06T00:00:00.000Z,CHRS,COHERUS BIOSC,20.46,798915,Buy,1.0,30.93469406240382,21
30,2019-09-06T00:00:00.000Z,NEU,NEWMARKET CORP,482.94,38657,Buy,1.0,18.662088400489935,20
31,2019-09-06T00:00:00.000Z,NE,NOBLE CORP PLC,1.75,8603271,Sell,1.0,6.739148548056338,17
32,2019-09-06T00:00:00.000Z,NICE,NICE LTD,153.04,369889,Buy,1.0,13.099883438582927,15
33,2019-09-06T00:00:00.000Z,NLSN,NIELSEN HOLDNGS,21.215,2842925,Sell,1.0,19.35088703868937,24
34,2019-09-06T00:00:00.000Z,NOW,SERVICENOW INC,263.41,1137992,Buy,1.0,16.284537741394427,17
35,2019-09-06T00:00:00.000Z,OGS,ONE GAS INC,89.8,198080,Buy,1.0,23.27077228394425,17
36,2019-09-06T00:00:00.000Z,BHLB,BERKSHIRE HILLS,29.59,121682,Buy,1.0,6.245647506732481,34
37,2019-09-06T00:00:00.000Z,SNAP,SNAP INC,16.6116,28111567,Buy,1.0,31.680094399078175,18
38,2019-09-06T00:00:00.000Z,SNAP,SNAP INC,16.6116,28111567,Buy,1.0,28.3655466248113,16
39,2019-09-06T00:00:00.000Z,UBA,URSTADT BIDDL-A,22.41,154307,Sell,1.0,8.468447388279031,17
40,2019-09-06T00:00:00.000Z,APO,APOLLO GLOBAL-A,40.68,6004487,Sell,1.0,29.95675302150405,18
41,2019-09-06T00:00:00.000Z,APO,APOLLO GLOBAL-A,40.68,6004487,Sell,1.0,35.838064357230884,16
42,2019-09-06T00:00:00.000Z,ADP,AUTOMATIC DATA,173.25,1283393,Buy,1.0,19.317754642148973,21
43,2019-09-06T00:00:00.000Z,USCR,US CONCRETE INC,45.44,178380,Sell,1.0,12.064541116541045,15
44,2019-09-06T00:00:00.000Z,USCR,US CONCRETE INC,45.44,178380,Sell,1.0,9.881151940895494,20
45,2019-09-06T00:00:00.000Z,ADC,AGREE RLTY CORP,74.52,147636,Buy,1.0,29.565627679150477,18
46,2019-09-06T00:00:00.000Z,ABT,ABBOTT LABS,86.04,3614137,Buy,1.0,7.262405533541102,16
47,2019-09-06T00:00:00.000Z,VLY,VALLEY NATL BCP,10.4,968468,Buy,1.0,28.949646664205762,19
48,2019-09-06T00:00:00.000Z,VMC,VULCAN MATLS CO,145.01,924036,Sell,1.0,54.36792847226092,17
49,2019-09-06T00:00:00.000Z,AAON,AAON INC,47.5,90209,Buy,1.0,24.237448355807906,25
50,2019-09-06T00:00:00.000Z,WRLD,WORLD ACCEPTANC,131.51,133443,Buy,1.0,14.539180633699553,20
51,2019-09-06T00:00:00.000Z,WTR,AQUA AMER INC,44.52,814039,Buy,1.0,14.523863770776801,16
52,2019-09-06T00:00:00.000Z,WTR,AQUA AMER INC,44.52,814039,Buy,1.0,18.5634778792305,18
53,2019-09-06T00:00:00.000Z,PRTK,PARATEK PHARMA,3.89,266962,Sell,1.0,32.93828494384244,22
54,2019-09-06T00:00:00.000Z,T,AT&T INC,36.25,24761527,Sell,1.0,52.5230653731929,15
55,2019-09-06T00:00:00.000Z,T,AT&T INC,36.25,24761527,Sell,1.0,39.70103839707416,30
56,2019-09-06T00:00:00.000Z,T,AT&T INC,36.25,24761527,Sell,1.0,49.473079492063476,27
57,2019-09-06T00:00:00.000Z,T,AT&T INC,36.25,24761527,Sell,1.0,6.7339658061716285,16
58,2019-09-06T00:00:00.000Z,AYX,ALTERYX LLC-A,142.07,1165742,Buy,1.0,24.126893734472443,25
59,2019-09-06T00:00:00.000Z,SRCE,FIRST SOURCE CP,43.87,23116,Buy,1.0,12.743871695764208,39
60,2019-09-06T00:00:00.000Z,SRCE,FIRST SOURCE CP,43.87,23116,Buy,0.975,10.147232076540584,40
61,2019-09-06T00:00:00.000Z,SSNC,SS&C TECHNOLOGS,48.9,1835382,Buy,1.0,15.757397362979665,18
62,2019-09-06T00:00:00.000Z,SSYS,STRATASYS LTD,24.09,270190,Buy,1.0,29.634009689106716,17
63,2019-09-06T00:00:00.000Z,AWR,AMER STATES WTR,91.72,182688,Buy,1.0,20.805966518180576,18
64,2019-09-06T00:00:00.000Z,TBK,TRIUMPH BANCORP,29.71,105607,Sell,1.0,22.812710453148732,24
65,2019-09-06T00:00:00.000Z,AAN,AARONS INC,61.53,301550,Buy,1.0,23.77699776925632,19
66,2019-09-06T00:00:00.000Z,TDOC,TELADOC INC,62.36,1354634,Buy,1.0,14.393205826157033,17
67,2019-09-06T00:00:00.000Z,AVD,AMER VANGUARD,15.39,58918,Buy,1.0,29.739682396672645,16
68,2019-09-06T00:00:00.000Z,ATO,ATMOS ENERGY CP,109.06,542535,Buy,0.9705882352941176,7.791885112602782,34
69,2019-09-06T00:00:00.000Z,ASML,ASML HOLDING NV,238.56,869759,Buy,1.0,22.849307552050995,17
70,2019-09-06T00:00:00.000Z,TMO,THERMO FISHER,295.05,1769229,Buy,1.0,17.80651527494634,15
71,2019-09-06T00:00:00.000Z,TRUE,TRUECAR INC,4.1,837544,Sell,1.0,9.446526711473473,16
72,2019-09-06T00:00:00.000Z,TTGT,TECHTARGET,23.43,79473,Buy,0.9705882352941176,3.5342823575790865,34
73,2019-09-06T00:00:00.000Z,TTGT,TECHTARGET,23.43,79473,Buy,1.0,6.215626283790482,27
74,2019-09-06T00:00:00.000Z,AVID,AVID TECH INC,7.04,555291,Buy,1.0,15.340744158941364,15
75,2019-09-06T00:00:00.000Z,K,KELLOGG CO,64.22,2307432,Sell,1.0,31.818380768708625,23
76,2019-09-06T00:00:00.000Z,ARKK,ARK Innovation ETF,43.94,115453,Buy,1.0,21.513270237560512,15
77,2019-09-06T00:00:00.000Z,KSU,KANSAS CITY SOU,128.93,708955,Sell,1.0,31.35170093765787,19
78,2019-09-06T00:00:00.000Z,APD,AIR PRODS & CHE,225.59,662925,Buy,0.9736842105263158,8.727836830836853,38
79,2019-09-06T00:00:00.000Z,APD,AIR PRODS & CHE,225.59,662925,Buy,0.9761904761904762,9.655124419694811,42
80,2019-09-06T00:00:00.000Z,APD,AIR PRODS & CHE,225.59,662925,Buy,0.9705882352941176,8.270368662909103,34
81,2019-09-06T00:00:00.000Z,APD,AIR PRODS & CHE,225.59,662925,Buy,1.0,23.74451369560553,19
82,2019-09-06T00:00:00.000Z,AHT,ASHFORD HOSPTLY,2.975,1069656,Buy,1.0,7.078268479025072,16
83,2019-09-06T00:00:00.000Z,AGRO,ADECOAGRO SA,5.53,291998,Sell,1.0,15.629724403740845,15
84,2019-09-06T00:00:00.000Z,ADRO,ADURO BIOTECH,1.23,168220,Sell,1.0,11.999861470999038,22
85,2019-09-06T00:00:00.000Z,USAT,USA TECH INC,7.15,1079023,Buy,1.0,5.359588448013491,15
86,2019-09-06T00:00:00.000Z,UUU,UNIVL SEC INSTR,1.01,124235,Buy,1.0,29.552472891024102,16
87,2019-09-06T00:00:00.000Z,VJET,VOXELJET AG-ADR,1.59,13843,Sell,1.0,10.534447781717574,15
88,2019-09-06T00:00:00.000Z,WDAY,WORKDAY INC-A,172.3,1411083,Buy,1.0,17.755224079118854,16
89,2019-09-06T00:00:00.000Z,XOM,EXXON MOBIL CRP,70.93,9491217,Buy,1.0,11.688402532644027,16
90,2019-09-06T00:00:00.000Z,LAWS,LAWSON PRODUCTS,36.61,14136,Buy,1.0,16.65100850402696,21
91,2019-09-06T00:00:00.000Z,BXP,BOSTON PPTYS,130.15,366435,Buy,1.0,11.48508390150074,24
92,2019-09-06T00:00:00.000Z,BZUN,BAOZUN INC,48.57,2120051,Buy,1.0,20.949177189442686,22
93,2019-09-06T00:00:00.000Z,APD,AIR PRODS & CHE,225.59,662925,Buy,0.975609756097561,9.068411183512064,41
94,2019-09-06T00:00:00.000Z,CAG,CONAGRA BRANDS,28.66,5042490,Buy,0.9705882352941176,14.597289137702408,34
95,2019-09-06T00:00:00.000Z,UMBF,UMB FINL CORP,62.12,137412,Sell,1.0,43.20014375298192,25
96,2019-09-06T00:00:00.000Z,TROV,TROVAGENE INC,1.88,105359,Sell,1.0,11.451928207273607,16
97,2019-09-06T00:00:00.000Z,RTRX,RETROPHIN INC,11.8,480270,Sell,1.0,5.577660320339064,17
98,2019-09-06T00:00:00.000Z,KSU,KANSAS CITY SOU,128.93,708955,Sell,1.0,31.35170093765787,19
99,2019-09-06T00:00:00.000Z,BMRC,BANK OF MARIN,39.7,16766,Buy,1.0,6.614115772439978,16
100,2019-09-06T00:00:00.000Z,RTRX,RETROPHIN INC,11.8,480270,Sell,1.0,5.577660320339064,17
101,2019-09-06T00:00:00.000Z,RTRX,RETROPHIN INC,11.8,480270,Sell,1.0,5.577660320339064,17
102,2019-09-06T00:00:00.000Z,SLP,SIMULATION PLUS,34.81,116094,Buy,1.0,27.848949931891603,25
103,2019-09-06T00:00:00.000Z,SLP,SIMULATION PLUS,34.81,116094,Buy,1.0,24.847326710530442,26
104,2019-09-06T00:00:00.000Z,SLP,SIMULATION PLUS,34.81,116094,Buy,1.0,22.62210727983993,18
105,2019-09-06T00:00:00.000Z,BCH,BANCO DE CHILE,29.01,82093,Sell,1.0,28.114091957484533,16
106,2019-09-06T00:00:00.000Z,SON,SONOCO PRODUCTS,57.46,311144,Buy,1.0,10.079719875360288,28
107,2019-09-06T00:00:00.000Z,STML,STEMLINE THERAP,10.99,622296,Sell,1.0,18.760965023290673,15
108,2019-09-06T00:00:00.000Z,THRM,GENTHERM INC,39.24,135183,Sell,1.0,38.33372447514049,17
109,2019-09-06T00:00:00.000Z,THRM,GENTHERM INC,39.24,135183,Sell,1.0,38.904512142676296,18
110,2019-09-06T00:00:00.000Z,TIVO,TIVO CORP,8.16,978700,Sell,1.0,23.24259663436101,21
111,2019-09-06T00:00:00.000Z,TLF,TANDY LEATHER,4.28,19786,Sell,1.0,7.663141464962293,15
112,2019-09-06T00:00:00.000Z,UFI,UNIFI INC,20.51,185693,Buy,1.0,58.522928112023344,15
113,2019-09-06T00:00:00.000Z,CCC,CLARIVATE ANLYT,17.28,10260887,Buy,1.0,10.04940113234298,20
114,2019-09-06T00:00:00.000Z,BCH,BANCO DE CHILE,29.01,82093,Sell,1.0,25.525130062318077,16
115,2019-09-06T00:00:00.000Z,ORCL,ORACLE CORP,53.17,9506065,Buy,1.0,13.944261222255205,17
116,2019-09-06T00:00:00.000Z,DIS,DISNEY WALT,139.55,3977935,Buy,1.0,18.872767218179206,23
117,2019-09-06T00:00:00.000Z,CWST,CASELLA WASTE,43.47,244594,Buy,1.0,12.018967771103066,15
118,2019-09-06T00:00:00.000Z,EVER,EVERQUOTE INC,22.16,154359,Buy,1.0,8.404614818482933,17
119,2019-09-06T00:00:00.000Z,EVER,EVERQUOTE INC,22.16,154359,Buy,1.0,8.64820944575542,19
120,2019-09-06T00:00:00.000Z,FISV,FISERV INC,108.62,3730987,Buy,1.0,15.965011726593346,18
121,2019-09-06T00:00:00.000Z,CWST,CASELLA WASTE,43.47,244594,Buy,1.0,21.332376476846463,15
122,2019-09-06T00:00:00.000Z,FOSL,FOSSIL GRP INC,13.73,1292886,Buy,1.0,15.495076281446476,23
123,2019-09-06T00:00:00.000Z,CVCY,CENTRAL VLY COM,19.87,16570,Buy,1.0,6.3380121291757945,21
124,2019-09-06T00:00:00.000Z,GLDD,GREAT LAKES DRG,10.01,433186,Buy,1.0,4.526296889655068,18
125,2019-09-06T00:00:00.000Z,HE,HAWAIIAN ELEC,44.38,539432,Buy,1.0,27.334644295230078,27
126,2019-09-06T00:00:00.000Z,CNP,CENTERPOINT EGY,28.5,4667229,Sell,1.0,6.208506111079884,15
127,2019-09-06T00:00:00.000Z,INFY,INFOSYS LTD,11.82,9658103,Buy,1.0,18.360355367231005,20
128,2019-09-06T00:00:00.000Z,CCC,CLARIVATE ANLYT,17.28,10260887,Buy,1.0,10.419842431947655,21
129,2019-09-06T00:00:00.000Z,KKR,KKR & CO INC,26.83,2651079,Buy,1.0,15.66359563331807,15
130,2019-09-06T00:00:00.000Z,KKR,KKR & CO INC,26.83,2651079,Buy,1.0,17.42200510664112,23
131,2019-09-06T00:00:00.000Z,EQM,EQM MIDSTRM PTR,28.45,568648,Sell,1.0,16.963854260443057,23
132,2019-09-06T00:00:00.000Z,DXPE,DXP ENTERPRISES,32.02,64946,Buy,1.0,16.219413818877165,16
133,2019-09-06T00:00:00.000Z,COHR,COHERENT INC,163.0,439106,Sell,1.0,44.246625208926275,17
134,2019-09-06T00:00:00.000Z,EIGI,ENDURANCE INTL,5.41,176965,Sell,1.0,28.630122518735682,17
135,2019-09-06T00:00:00.000Z,CHGG,CHEGG INC,34.21,2126775,Buy,1.0,13.590653558497207,15
136,2019-09-06T00:00:00.000Z,ECOL,US ECOLOGY INC,61.74,49726,Buy,1.0,24.41658266467002,20
137,2019-09-06T00:00:00.000Z,MTSL,MER TELEMGT SOL,0.95,22880,Buy,1.0,12.62033986388428,17
138,2019-09-06T00:00:00.000Z,MSI,MOTOROLA SOLUTN,174.73,2394258,Buy,1.0,25.64026605684176,17
139,2019-09-06T00:00:00.000Z,CHGG,CHEGG INC,34.21,2126775,Buy,1.0,15.17065571891223,19
140,2019-09-06T00:00:00.000Z,HURC,HURCO COS INC,31.15,46289,Buy,1.0,14.733734963583448,16
141,2019-09-06T00:00:00.000Z,GWRE,GUIDEWIRE SFTWR,109.43,4772553,Buy,1.0,21.67888556655179,19
142,2019-09-06T00:00:00.000Z,CTRP,CTRIP.COM INTL,34.93,4606399,Sell,1.0,21.952835064051932,15
143,2019-09-06T00:00:00.000Z,MPWR,MONOLITHIC PWR,156.0,204268,Buy,1.0,7.2670097588498495,18
144,2019-09-06T00:00:00.000Z,CHKP,CHECK PT SOFTW,107.44,987671,Buy,1.0,43.03395121112828,17
145,2019-09-06T00:00:00.000Z,FLXS,FLEXSTEEL INDS,15.36,14976,Sell,1.0,12.759315762771234,15
146,2019-09-06T00:00:00.000Z,EQM,EQM MIDSTRM PTR,28.45,568648,Buy,1.0,10.478224992999849,20
147,2019-09-06T00:00:00.000Z,EQM,EQM MIDSTRM PTR,28.45,568648,Buy,1.0,9.493884828748604,22
148,2019-09-06T00:00:00.000Z,RST,ROSETTA STONE,18.91,139674,Buy,1.0,10.074118986980476,17
149,2019-09-06T00:00:00.000Z,EPZM,EPIZYME INC,13.04,526399,Sell,1.0,19.027880822990728,17
150,2019-09-06T00:00:00.000Z,GIS,GENL MILLS,54.96,2905438,Buy,1.0,34.100449867350754,18
151,2019-09-06T00:00:00.000Z,EPC,EDGEWELL PERSNL,30.62,486445,Sell,1.0,6.943340396082151,17
152,2019-09-09T00:00:00.000Z,PAYX,PAYCHEX INC,81.81,1422665,Buy,1.0,18.98333335555731,16
153,2019-09-09T00:00:00.000Z,PAYX,PAYCHEX INC,81.81,1422665,Buy,1.0,4.371438133411546,15
154,2019-09-09T00:00:00.000Z,CYOU,CHANGYOU.COM,8.84,3126268,Sell,1.0,17.016515246423705,16
155,2019-09-09T00:00:00.000Z,CYOU,CHANGYOU.COM,8.84,3126268,Sell,1.0,14.878919433515511,21
156,2019-09-09T00:00:00.000Z,NETE,NET ELEMENT INT,5.48,210920,Sell,1.0,4.918063063382674,17
157,2019-09-09T00:00:00.000Z,CWST,CASELLA WASTE,41.34,418611,Buy,1.0,10.246995873412242,15
158,2019-09-09T00:00:00.000Z,APD,AIR PRODS & CHE,216.36,1544655,Buy,0.972972972972973,8.906235184086652,37
159,2019-09-09T00:00:00.000Z,NE,NOBLE CORP PLC,1.98,6458871,Sell,1.0,6.739148548056338,17
160,2019-09-09T00:00:00.000Z,NDSN,NORDSON CORP,142.32,181294,Buy,1.0,29.662900815891284,20
161,2019-09-09T00:00:00.000Z,APPS,DIGITAL TURBINE,6.81,5158497,Buy,1.0,14.633657821275143,27
162,2019-09-09T00:00:00.000Z,CYBR,CYBER-ARK SFTWR,107.4,1201458,Buy,0.975,9.93417011099992,40
163,2019-09-09T00:00:00.000Z,APD,AIR PRODS & CHE,216.36,1544655,Buy,0.9743589743589745,9.370975995513083,39
164,2019-09-09T00:00:00.000Z,PNM,PNM RESOURCES,49.79,324958,Buy,1.0,11.448209253659954,20
165,2019-09-09T00:00:00.000Z,PDEX,PRO-DEX INC -CO,13.7,38640,Sell,1.0,13.889619707141225,21
166,2019-09-09T00:00:00.000Z,ARCC,ARES CAP CP,18.96,1633075,Buy,1.0,7.633402059383296,20
167,2019-09-09T00:00:00.000Z,BK,BANK OF NY MELL,45.48,7805001,Buy,1.0,7.2559357038529,19
168,2019-09-09T00:00:00.000Z,DKS,DICKS SPRTG GDS,37.49,2794129,Sell,1.0,30.06419569081315,15
169,2019-09-09T00:00:00.000Z,DKS,DICKS SPRTG GDS,37.49,2794129,Sell,1.0,31.093216413196398,17
170,2019-09-09T00:00:00.000Z,POOL,POOL CORP,194.91,264934,Buy,1.0,6.672413497892012,21
171,2019-09-09T00:00:00.000Z,POOL,POOL CORP,194.91,264934,Buy,0.9743589743589745,8.813082160095897,39
172,2019-09-09T00:00:00.000Z,POOL,POOL CORP,194.91,264934,Buy,1.0,17.321723617938837,33
173,2019-09-09T00:00:00.000Z,DVA,DAVITA INC,61.17,3152001,Buy,1.0,5.7213489280639696,16
174,2019-09-09T00:00:00.000Z,EIGI,ENDURANCE INTL,5.67,241966,Sell,1.0,28.34286956936505,17
175,2019-09-09T00:00:00.000Z,RMD,RESMED INC,135.11,597577,Buy,1.0,18.194940795196928,25
176,2019-09-09T00:00:00.000Z,APD,AIR PRODS & CHE,216.36,1544655,Buy,1.0,9.666024196939613,19
177,2019-09-09T00:00:00.000Z,RNST,RENASANT CORP,34.15,219183,Sell,1.0,13.943332232875962,15
178,2019-09-09T00:00:00.000Z,EMKR,EMCORE CORP,2.91,13909,Sell,1.0,41.58912659717186,32
179,2019-09-09T00:00:00.000Z,PCTY,PAYLOCITY HLDG,97.91,845825,Buy,1.0,13.630786200346973,19
180,2019-09-09T00:00:00.000Z,APD,AIR PRODS & CHE,216.36,1544655,Buy,0.975,9.757826965762703,40
181,2019-09-09T00:00:00.000Z,LULU,LULULEMON ATHLT,194.39,3823282,Buy,1.0,10.10372648156912,15
182,2019-09-09T00:00:00.000Z,MSI,MOTOROLA SOLUTN,171.67,1037853,Buy,1.0,26.26911601141255,17
183,2019-09-09T00:00:00.000Z,JCS,COMMUN SYS INC,4.95,35120,Buy,1.0,23.57384576236853,15
184,2019-09-09T00:00:00.000Z,EMKR,EMCORE CORP,2.91,13909,Sell,1.0,30.486141354585854,19
185,2019-09-09T00:00:00.000Z,COG,CABOT OIL & GAS,18.4,14616954,Sell,1.0,12.644547640511947,15
186,2019-09-09T00:00:00.000Z,KEYS,KEYSIGHT TECH,98.63,2046175,Buy,1.0,15.294202205001113,15
187,2019-09-09T00:00:00.000Z,KKR,KKR & CO INC,26.94,1967977,Buy,1.0,18.13327107726295,19
188,2019-09-09T00:00:00.000Z,COG,CABOT OIL & GAS,18.4,14616954,Sell,1.0,26.115686355455903,22
189,2019-09-09T00:00:00.000Z,KSU,KANSAS CITY SOU,131.86,1174512,Sell,1.0,17.576332859318217,19
190,2019-09-09T00:00:00.000Z,KSU,KANSAS CITY SOU,131.86,1174512,Sell,1.0,17.576332859318217,19
191,2019-09-09T00:00:00.000Z,COHR,COHERENT INC,167.09,553469,Sell,1.0,45.97071482944916,17
192,2019-09-09T00:00:00.000Z,LADR,LADDER CAP CP-A,16.95,841161,Buy,1.0,9.899423024488273,17
193,2019-09-09T00:00:00.000Z,LAND,GLADSTONE LAND,12.01,292519,Sell,1.0,17.642065467026374,20
194,2019-09-09T00:00:00.000Z,CPIX,CUMBERLAND PHAR,5.44,109544,Sell,1.0,15.095814953113573,15
195,2019-09-09T00:00:00.000Z,CPK,CHESAPEAKE UTIL,93.06,51982,Buy,1.0,19.381721273925734,15
196,2019-09-09T00:00:00.000Z,APD,AIR PRODS & CHE,216.36,1544655,Buy,1.0,23.74631428900815,19
197,2019-09-09T00:00:00.000Z,LNDC,LANDEC CORP,11.28,141649,Sell,0.975609756097561,26.689498217875943,41
198,2019-09-09T00:00:00.000Z,MASI,MASIMO CORP,149.32,554594,Buy,1.0,19.026582885274987,16
199,2019-09-09T00:00:00.000Z,CPS,COOPER-STANDARD,44.62,228791,Sell,1.0,16.308187153444965,35
200,2019-09-09T00:00:00.000Z,AIR,AAR CORP,44.64,222537,Buy,1.0,49.25459909781487,16
201,2019-09-09T00:00:00.000Z,BCH,BANCO DE CHILE,28.81,47726,Sell,1.0,13.503795713228984,16
202,2019-09-09T00:00:00.000Z,MNOV,MEDICINOVA INC,8.93,58280,Buy,1.0,15.292683741600179,16
203,2019-09-09T00:00:00.000Z,BCH,BANCO DE CHILE,28.81,47726,Sell,1.0,12.762207868223019,16
204,2019-09-09T00:00:00.000Z,MN,MANNING&NAPIER,1.91,42374,Sell,1.0,26.54303293715197,18
205,2019-09-09T00:00:00.000Z,MN,MANNING&NAPIER,1.91,42374,Sell,1.0,22.98836555537924,15
206,2019-09-09T00:00:00.000Z,MRK,MERCK & CO INC,83.47,11135392,Buy,0.972972972972973,6.901876119605477,37
207,2019-09-09T00:00:00.000Z,MSEX,MIDDLESEX WATER,58.36,81070,Buy,1.0,7.630198181005026,15
208,2019-09-09T00:00:00.000Z,MSI,MOTOROLA SOLUTN,171.67,1037853,Buy,1.0,24.370625945111662,18
209,2019-09-09T00:00:00.000Z,MSI,MOTOROLA SOLUTN,171.67,1037853,Buy,1.0,23.783138609651235,15
210,2019-09-09T00:00:00.000Z,MSI,MOTOROLA SOLUTN,171.67,1037853,Buy,1.0,24.97994743892404,15
211,2019-09-09T00:00:00.000Z,LUNA,LUNA INNOVATION,6.04,1229964,Buy,1.0,25.03428222184743,17
212,2019-09-09T00:00:00.000Z,ROP,ROPER TECHNOLGS,356.96,601574,Buy,1.0,6.083595032947852,15
213,2019-09-09T00:00:00.000Z,T,AT&T INC,36.79,112879535,Sell,1.0,52.52306539803846,15
214,2019-09-09T00:00:00.000Z,ROP,ROPER TECHNOLGS,356.96,601574,Buy,0.975,7.104187978390076,40
215,2019-09-09T00:00:00.000Z,T,AT&T INC,36.79,112879535,Sell,1.0,40.834057318880156,30
216,2019-09-09T00:00:00.000Z,CHH,CHOICE HTL INTL,92.56,417686,Buy,1.0,19.727245018560726,15
217,2019-09-09T00:00:00.000Z,HE,HAWAIIAN ELEC,43.85,324387,Buy,1.0,6.7368913915615405,25
218,2019-09-09T00:00:00.000Z,HE,HAWAIIAN ELEC,43.85,324387,Buy,1.0,28.747188276229107,17
219,2019-09-09T00:00:00.000Z,HE,HAWAIIAN ELEC,43.85,324387,Buy,1.0,6.909324484723406,28
220,2019-09-09T00:00:00.000Z,HE,HAWAIIAN ELEC,43.85,324387,Buy,1.0,8.479004066704995,29
221,2019-09-09T00:00:00.000Z,VEEV,VEEVA SYSTEMS-A,144.51,3395418,Buy,1.0,4.6363022863375045,15
222,2019-09-09T00:00:00.000Z,AYX,ALTERYX LLC-A,120.48,4931319,Buy,1.0,15.728012557097962,16
223,2019-09-09T00:00:00.000Z,ICE,INTERCONTNTLEXC,92.18,2745267,Buy,1.0,7.220799285360666,24
224,2019-09-09T00:00:00.000Z,ICE,INTERCONTNTLEXC,92.18,2745267,Buy,1.0,21.175592228626364,15
225,2019-09-09T00:00:00.000Z,IDXX,IDEXX LABS INC,267.2,641080,Buy,1.0,14.877475258049396,22
226,2019-09-09T00:00:00.000Z,VMC,VULCAN MATLS CO,142.06,690412,Sell,1.0,58.10847380027335,18
227,2019-09-09T00:00:00.000Z,VRTX,VERTEX PHARM,174.81,1110141,Sell,1.0,24.71254695910785,20
228,2019-09-09T00:00:00.000Z,WB,WEIBO CORP ADS,49.61,4733000,Sell,1.0,25.98748316319689,23
229,2019-09-09T00:00:00.000Z,WB,WEIBO CORP ADS,49.61,4733000,Sell,1.0,24.276864034808877,22
230,2019-09-09T00:00:00.000Z,IDXX,IDEXX LABS INC,267.2,641080,Buy,1.0,13.45698217022642,19
231,2019-09-09T00:00:00.000Z,IESC,IES HOLDINGS,19.1,13551,Buy,1.0,17.19118786678641,20
232,2019-09-09T00:00:00.000Z,IGC,INDIA GLOBALIZ,1.11,437743,Sell,1.0,11.58106326793947,16
