index,date,signal,ticker,trade_date
0,2019-09-17,Sell,AFL,2019-09-17
1,2019-09-17,Buy,AMGN,2019-09-17
2,2019-09-17,Sell,AXL,2019-09-17
3,2019-09-17,Buy,CBZ,2019-09-17
4,2019-09-17,Buy,QQQ,2019-09-17
5,2019-09-17,Sell,COMM,2019-09-17
6,2019-09-17,Sell,MDSO,2019-09-17
7,2019-09-17,Sell,JOBS,2019-09-17
8,2019-09-17,Sell,CMP,2019-09-17
9,2019-09-17,Buy,BLFS,2019-09-17
10,2019-09-17,Buy,ADUS,2019-09-17
11,2019-09-17,Buy,PWR,2019-09-17
12,2019-09-17,Sell,NDLS,2019-09-17
13,2019-09-17,Sell,LRN,2019-09-17
14,2019-09-17,Sell,ETH,2019-09-17
15,2019-09-17,Buy,EGP,2019-09-17
16,2019-09-17,Buy,CNCE,2019-09-17
17,2019-09-17,Sell,CSII,2019-09-17
18,2019-09-17,Buy,NMIH,2019-09-17
19,2019-09-17,Buy,SAVE,2019-09-17
20,2019-09-17,Sell,KRNY,2019-09-17
21,2019-09-17,Sell,ESTE,2019-09-17
22,2019-09-17,Buy,TRU,2019-09-17
23,2019-09-17,Buy,WWD,2019-09-17
24,2019-09-17,Sell,KLAC,2019-09-17
25,2019-09-17,Buy,DOX,2019-09-17
26,2019-09-17,Buy,DRNA,2019-09-17
27,2019-09-17,Buy,TSN,2019-09-17
28,2019-09-17,Sell,SAVE,2019-09-17
29,2019-09-17,Sell,PBH,2019-09-17
30,2019-09-17,Buy,NTGR,2019-09-17
31,2019-09-17,Sell,BGG,2019-09-17
32,2019-09-17,Buy,EFX,2019-09-17
33,2019-09-17,Buy,ACC,2019-09-17
34,2019-09-17,Sell,SM,2019-09-17
35,2019-09-17,Buy,ERIE,2019-09-17
36,2019-09-17,Sell,FITB,2019-09-17
37,2019-09-17,Buy,NHI,2019-09-17
38,2019-09-17,Buy,NRZ,2019-09-17
39,2019-09-17,Buy,NWS,2019-09-17
40,2019-09-17,Sell,HAIN,2019-09-17
41,2019-09-17,Buy,ED,2019-09-17
42,2019-09-17,Buy,ZBH,2019-09-17
43,2019-09-17,Sell,ORBC,2019-09-17
44,2019-09-17,Sell,PLD,2019-09-17
45,2019-09-17,Buy,CPT,2019-09-17
46,2019-09-17,Sell,CINF,2019-09-17
47,2019-09-17,Sell,AIR,2019-09-17
48,2019-09-17,Sell,CYTK,2019-09-17
49,2019-09-17,Buy,TDS,2019-09-17
50,2019-09-17,Buy,NRG,2019-09-17
51,2019-09-17,Sell,CVGW,2019-09-17
52,2019-09-17,Sell,DIOD,2019-09-17
53,2019-09-17,Buy,BAP,2019-09-17
54,2019-09-17,Buy,MDSO,2019-09-17
55,2019-09-17,Sell,WDR,2019-09-17
56,2019-09-17,Sell,SAGE,2019-09-17
57,2019-09-17,Sell,PRIM,2019-09-17
58,2019-09-17,Sell,PWR,2019-09-17
59,2019-09-17,Sell,WUBA,2019-09-17
60,2019-09-17,Buy,CYTK,2019-09-17
61,2019-09-17,Buy,AMBC,2019-09-17
62,2019-09-17,Buy,WCN,2019-09-17
63,2019-09-17,Sell,QEP,2019-09-17
64,2019-09-17,Buy,TRK,2019-09-17
65,2019-09-17,Sell,CPS,2019-09-17
66,2019-09-17,Buy,MKTX,2019-09-17
67,2019-09-17,Sell,RYAAY,2019-09-17
68,2019-09-17,Buy,CINF,2019-09-17
69,2019-09-17,Buy,VRSN,2019-09-17
70,2019-09-17,Sell,ATO,2019-09-17
71,2019-09-17,Sell,FORM,2019-09-17
72,2019-09-17,Buy,STZ,2019-09-17
73,2019-09-17,Buy,CF,2019-09-17
74,2019-09-17,Buy,ZTS,2019-09-17
75,2019-09-17,Sell,CDXC,2019-09-17
76,2019-09-17,Sell,SUPN,2019-09-17
77,2019-09-17,Buy,ORA,2019-09-17
78,2019-09-17,Buy,NEE,2019-09-17
79,2019-09-17,Buy,MLM,2019-09-17
80,2019-09-17,Sell,HZO,2019-09-17
81,2019-09-17,Buy,ES,2019-09-17
82,2019-09-17,Buy,AGCO,2019-09-17
83,2019-09-17,Sell,MTG,2019-09-17
84,2019-09-17,Buy,FSLR,2019-09-17
85,2019-09-17,Sell,TGTX,2019-09-17
86,2019-09-17,Buy,ATO,2019-09-17
87,2019-09-17,Buy,WPC,2019-09-17
88,2019-09-17,Buy,QNST,2019-09-17
89,2019-09-17,Buy,TTGT,2019-09-17
90,2019-09-17,Sell,OAS,2019-09-17
91,2019-09-17,Buy,MSI,2019-09-17
92,2019-09-17,Sell,KOP,2019-09-17
93,2019-09-17,Buy,COO,2019-09-17
94,2019-09-17,Sell,INN,2019-09-17
95,2019-09-17,Sell,CNI,2019-09-17
96,2019-09-17,Buy,GLOB,2019-09-17
97,2019-09-17,Sell,CBU,2019-09-17
98,2019-09-17,Buy,ANIP,2019-09-17
99,2019-09-17,Buy,AVID,2019-09-17
100,2019-09-17,Sell,CHKP,2019-09-17
101,2019-09-17,Buy,JOE,2019-09-17
102,2019-09-17,Buy,KGC,2019-09-17
103,2019-09-17,Sell,TBPH,2019-09-17
104,2019-09-17,Sell,BMY,2019-09-17
105,2019-09-17,Buy,AU,2019-09-17
106,2019-09-17,Buy,UL,2019-09-17
107,2019-09-17,Sell,SPH,2019-09-17
108,2019-09-17,Buy,SBRA,2019-09-17
109,2019-09-17,Sell,BOH,2019-09-17
110,2019-09-17,Buy,CBU,2019-09-17
111,2019-09-17,Sell,SPWR,2019-09-17
112,2019-09-17,Buy,JNPR,2019-09-17
113,2019-09-17,Buy,CMG,2019-09-17
114,2019-09-17,Buy,TXN,2019-09-17
115,2019-09-17,Buy,TRI,2019-09-17
116,2019-09-17,Buy,CTLT,2019-09-17
117,2019-09-17,Sell,DRI,2019-09-17
118,2019-09-17,Buy,RCII,2019-09-17
119,2019-09-17,Buy,SLP,2019-09-17
120,2019-09-17,Buy,FORM,2019-09-17
121,2019-09-17,Buy,SPH,2019-09-17
122,2019-09-17,Buy,NXRT,2019-09-17
123,2019-09-17,Buy,ROST,2019-09-17
124,2019-09-17,Buy,VSLR,2019-09-17
125,2019-09-17,Buy,PPG,2019-09-17
126,2019-09-17,Buy,LCI,2019-09-17
127,2019-09-17,Sell,CXO,2019-09-17
128,2019-09-17,Sell,ITI,2019-09-17
129,2019-09-17,Buy,DTE,2019-09-17
130,2019-09-17,Buy,CASY,2019-09-17
131,2019-09-17,Buy,CSCO,2019-09-17
132,2019-09-17,Buy,GNTX,2019-09-17
133,2019-09-17,Buy,HTA,2019-09-17
134,2019-09-17,Buy,MAIN,2019-09-17
135,2019-09-17,Buy,ENPH,2019-09-17
136,2019-09-17,Buy,ADBE,2019-09-17
137,2019-09-17,Sell,ICPT,2019-09-17
138,2019-09-17,Sell,AMRN,2019-09-17
139,2019-09-17,Buy,ARI,2019-09-17
140,2019-09-17,Buy,CDNS,2019-09-17
141,2019-09-17,Sell,ACRE,2019-09-17
142,2019-09-17,Sell,FOX,2019-09-17
143,2019-09-17,Buy,WM,2019-09-17
144,2019-09-17,Sell,XHR,2019-09-17
145,2019-09-17,Buy,HSY,2019-09-17
146,2019-09-17,Sell,STZ,2019-09-17
147,2019-09-17,Buy,PMT,2019-09-17
148,2019-09-17,Buy,NSP,2019-09-17
149,2019-09-17,Sell,CF,2019-09-17
150,2019-09-17,Buy,WIX,2019-09-17
151,2019-09-17,Sell,LBAI,2019-09-17
152,2019-09-17,Buy,ARQL,2019-09-17
153,2019-09-17,Sell,PII,2019-09-17
154,2019-09-17,Buy,SAM,2019-09-17
155,2019-09-17,Sell,RXN,2019-09-17
156,2019-09-17,Buy,WWE,2019-09-17
157,2019-09-17,Buy,SNAP,2019-09-17
158,2019-09-17,Sell,IP,2019-09-17
159,2019-09-17,Sell,HALO,2019-09-17
160,2019-09-17,Sell,IO,2019-09-17
161,2019-09-17,Sell,AMCX,2019-09-17
162,2019-09-17,Sell,NXRT,2019-09-17
163,2019-09-17,Buy,ENR,2019-09-17
164,2019-09-17,Sell,HRTX,2019-09-17
165,2019-09-17,Sell,BHLB,2019-09-17
166,2019-09-17,Buy,GPN,2019-09-17
167,2019-09-17,Sell,LPL,2019-09-17
168,2019-09-17,Buy,FCFS,2019-09-17
169,2019-09-17,Buy,AWI,2019-09-17
170,2019-09-17,Buy,CB,2019-09-17
171,2019-09-17,Buy,AGIO,2019-09-17
172,2019-09-17,Sell,CNO,2019-09-17
173,2019-09-17,Sell,MOV,2019-09-17
174,2019-09-17,Sell,PBPB,2019-09-17
175,2019-09-17,Sell,NR,2019-09-17
176,2019-09-17,Sell,NEWM,2019-09-17
177,2019-09-17,Buy,BR,2019-09-17
178,2019-09-17,Sell,CZR,2019-09-17
179,2019-09-17,Sell,RRC,2019-09-17
180,2019-09-17,Sell,M,2019-09-17
181,2019-09-17,Buy,LOW,2019-09-17
182,2019-09-17,Sell,WTFC,2019-09-17
183,2019-09-17,Buy,UDR,2019-09-17
184,2019-09-17,Buy,MTH,2019-09-17
185,2019-09-17,Sell,SAIA,2019-09-17
186,2019-09-17,Sell,CBS,2019-09-17
187,2019-09-17,Sell,WETF,2019-09-17
188,2019-09-17,Buy,XEL,2019-09-17
189,2019-09-17,Sell,ARI,2019-09-17
190,2019-09-17,Buy,AINV,2019-09-17
191,2019-09-17,Buy,CME,2019-09-17
192,2019-09-17,Sell,BIG,2019-09-17
193,2019-09-17,Buy,NOW,2019-09-17
194,2019-09-17,Buy,SRE,2019-09-17
195,2019-09-17,Buy,RSG,2019-09-17
196,2019-09-17,Buy,SHAK,2019-09-17
197,2019-09-17,Buy,TSS,2019-09-17
198,2019-09-17,Sell,EQM,2019-09-17
199,2019-09-17,Sell,GNE,2019-09-17
200,2019-09-17,Buy,ABG,2019-09-17
201,2019-09-17,Sell,PBI,2019-09-17
202,2019-09-17,Sell,JNPR,2019-09-17
203,2019-09-17,Buy,DHI,2019-09-17
204,2019-09-17,Buy,TDG,2019-09-17
205,2019-09-17,Buy,TRUP,2019-09-17
206,2019-09-17,Sell,VG,2019-09-17
207,2019-09-17,Buy,NUAN,2019-09-17
208,2019-09-17,Buy,ELY,2019-09-17
209,2019-09-17,Buy,SE,2019-09-17
210,2019-09-17,Buy,SIGI,2019-09-17
211,2019-09-17,Buy,SHW,2019-09-17
212,2019-09-17,Buy,AIZ,2019-09-17
213,2019-09-17,Sell,MMLP,2019-09-17
214,2019-09-17,Sell,ITCI,2019-09-17
215,2019-09-17,Buy,SYMC,2019-09-17
216,2019-09-17,Buy,CHKP,2019-09-17
217,2019-09-17,Buy,CSL,2019-09-17
218,2019-09-17,Buy,ICE,2019-09-17
219,2019-09-17,Buy,MNRO,2019-09-17
220,2019-09-17,Buy,DENN,2019-09-17
221,2019-09-17,Sell,SAN,2019-09-17
222,2019-09-17,Buy,PAYX,2019-09-17
223,2019-09-17,Buy,NWSA,2019-09-17
224,2019-09-17,Buy,DHR,2019-09-17
225,2019-09-17,Buy,MCO,2019-09-17
226,2019-09-17,Sell,SPTN,2019-09-17
227,2019-09-17,Sell,SLG,2019-09-17
228,2019-09-17,Buy,KBH,2019-09-17
229,2019-09-17,Buy,MA,2019-09-17
230,2019-09-17,Buy,RNG,2019-09-17
231,2019-09-17,Buy,ACN,2019-09-17
232,2019-09-17,Sell,FANG,2019-09-17
233,2019-09-17,Sell,DERM,2019-09-17
234,2019-09-17,Buy,TWTR,2019-09-17
235,2019-09-17,Sell,MMC,2019-09-17
236,2019-09-17,Sell,AYR,2019-09-17
237,2019-09-17,Buy,CPRT,2019-09-17
238,2019-09-17,Buy,SUI,2019-09-17
239,2019-09-17,Buy,PAYC,2019-09-17
240,2019-09-17,Buy,DRE,2019-09-17
241,2019-09-17,Buy,BLL,2019-09-17
242,2019-09-17,Buy,YPF,2019-09-17
243,2019-09-17,Sell,UE,2019-09-17
244,2019-09-17,Buy,CFFN,2019-09-17
245,2019-09-17,Buy,MPC,2019-09-17
246,2019-09-17,Sell,MD,2019-09-17
247,2019-09-17,Sell,JOE,2019-09-17
248,2019-09-17,Buy,HEI,2019-09-17
249,2019-09-17,Buy,CUBE,2019-09-17
250,2019-09-17,Buy,CMP,2019-09-17
251,2019-09-17,Sell,BLFS,2019-09-17
252,2019-09-17,Buy,AVA,2019-09-17
253,2019-09-17,Buy,SEAS,2019-09-17
254,2019-09-17,Sell,NUAN,2019-09-17
255,2019-09-17,Sell,ALL,2019-09-17
256,2019-09-17,Buy,ORCL,2019-09-17
257,2019-09-17,Sell,WAL,2019-09-17
258,2019-09-17,Buy,SBAC,2019-09-17
259,2019-09-17,Sell,ADS,2019-09-17
260,2019-09-17,Sell,SBRA,2019-09-17
261,2019-09-17,Sell,ACAD,2019-09-17
262,2019-09-17,Buy,FR,2019-09-17
263,2019-09-17,Sell,LOGM,2019-09-17
264,2019-09-17,Buy,AMED,2019-09-17
265,2019-09-17,Sell,MX,2019-09-17
266,2019-09-17,Sell,PKG,2019-09-17
267,2019-09-17,Buy,PNW,2019-09-17
268,2019-09-17,Buy,GLPI,2019-09-17
269,2019-09-17,Sell,DVA,2019-09-17
270,2019-09-17,Buy,CVA,2019-09-17
271,2019-09-17,Buy,BABA,2019-09-17
272,2019-09-17,Buy,ALG,2019-09-17
273,2019-09-17,Sell,DTE,2019-09-17
274,2019-09-17,Sell,CLB,2019-09-17
275,2019-09-17,Buy,LOGM,2019-09-17
276,2019-09-17,Sell,APA,2019-09-17
277,2019-09-17,Buy,CCC,2019-09-17
278,2019-09-17,Sell,EHTH,2019-09-17
279,2019-09-17,Buy,NEM,2019-09-17
280,2019-09-17,Buy,ENV,2019-09-17
281,2019-09-17,Sell,SNA,2019-09-17
282,2019-09-17,Sell,TRN,2019-09-17
283,2019-09-17,Buy,CMS,2019-09-17
284,2019-09-17,Sell,LOW,2019-09-17
285,2019-09-17,Sell,TAC,2019-09-17
286,2019-09-17,Sell,BPY,2019-09-17
287,2019-09-17,Sell,HPT,2019-09-17
288,2019-09-17,Buy,RADA,2019-09-17
289,2019-09-17,Sell,TTM,2019-09-17
290,2019-09-17,Sell,IPG,2019-09-17
291,2019-09-17,Sell,AGIO,2019-09-17
292,2019-09-17,Buy,PTCT,2019-09-17
293,2019-09-17,Sell,MKC,2019-09-17
294,2019-09-17,Sell,UBS,2019-09-17
295,2019-09-17,Buy,CDNA,2019-09-17
296,2019-09-17,Sell,HEXO,2019-09-17
297,2019-09-17,Sell,ED,2019-09-17
298,2019-09-17,Sell,BLMN,2019-09-17
299,2019-09-17,Buy,PCTY,2019-09-17
300,2019-09-17,Sell,DOX,2019-09-17
301,2019-09-17,Buy,CYBR,2019-09-17
302,2019-09-17,Buy,ATRA,2019-09-17
303,2019-09-17,Sell,LXP,2019-09-17
304,2019-09-17,Buy,MMSI,2019-09-17
305,2019-09-17,Sell,CLVS,2019-09-17
306,2019-09-17,Buy,AEP,2019-09-17
307,2019-09-17,Sell,HES,2019-09-17
308,2019-09-17,Buy,NEOG,2019-09-17
309,2019-09-17,Sell,BMRN,2019-09-17
310,2019-09-17,Buy,MTN,2019-09-17
311,2019-09-17,Sell,VRTX,2019-09-17
312,2019-09-17,Buy,FCN,2019-09-17
313,2019-09-17,Sell,BAP,2019-09-17
314,2019-09-17,Buy,SEE,2019-09-17
315,2019-09-17,Sell,WBS,2019-09-17
316,2019-09-17,Buy,TDY,2019-09-17
317,2019-09-17,Buy,INN,2019-09-17
318,2019-09-17,Sell,NCMI,2019-09-17
319,2019-09-17,Buy,DECK,2019-09-17
320,2019-09-17,Sell,FTI,2019-09-17
321,2019-09-17,Buy,BMI,2019-09-17
322,2019-09-17,Buy,PGRE,2019-09-17
323,2019-09-17,Buy,OSIS,2019-09-17
324,2019-09-17,Sell,FSLR,2019-09-17
325,2019-09-17,Sell,HHC,2019-09-17
326,2019-09-17,Buy,MTG,2019-09-17
327,2019-09-17,Buy,TFX,2019-09-17
328,2019-09-17,Buy,ICFI,2019-09-17
329,2019-09-17,Sell,FEYE,2019-09-17
330,2019-09-17,Buy,HPT,2019-09-17
331,2019-09-17,Sell,LNT,2019-09-17
332,2019-09-17,Buy,MTRX,2019-09-17
333,2019-09-17,Buy,ADX,2019-09-17
334,2019-09-17,Buy,BK,2019-09-17
335,2019-09-17,Sell,A,2019-09-17
336,2019-09-17,Buy,PFE,2019-09-17
337,2019-09-17,Buy,SNN,2019-09-17
338,2019-09-17,Buy,BRO,2019-09-17
339,2019-09-17,Buy,JOBS,2019-09-17
340,2019-09-17,Buy,LANC,2019-09-17
341,2019-09-17,Sell,CRAY,2019-09-17
342,2019-09-17,Buy,NVO,2019-09-17
343,2019-09-17,Sell,SKY,2019-09-17
344,2019-09-17,Sell,LFUS,2019-09-17
345,2019-09-17,Buy,FTI,2019-09-17
346,2019-09-17,Buy,RGLD,2019-09-17
347,2019-09-17,Sell,LPG,2019-09-17
348,2019-09-17,Buy,ANGI,2019-09-17
349,2019-09-17,Sell,PFS,2019-09-17
350,2019-09-17,Buy,WRB,2019-09-17
351,2019-09-17,Sell,ASMB,2019-09-17
352,2019-09-17,Buy,HALO,2019-09-17
353,2019-09-17,Buy,MDB,2019-09-17
354,2019-09-17,Sell,REGI,2019-09-17
355,2019-09-17,Buy,VEEV,2019-09-17
356,2019-09-17,Buy,AZO,2019-09-17
357,2019-09-17,Buy,WDR,2019-09-17
358,2019-09-17,Buy,ECL,2019-09-17
359,2019-09-17,Buy,WU,2019-09-17
360,2019-09-17,Buy,MCY,2019-09-17
361,2019-09-17,Buy,MOH,2019-09-17
362,2019-09-17,Buy,IR,2019-09-17
363,2019-09-17,Sell,SKT,2019-09-17
364,2019-09-17,Sell,AXDX,2019-09-17
365,2019-09-17,Buy,CHE,2019-09-17
366,2019-09-17,Buy,FE,2019-09-17
367,2019-09-17,Sell,RAIL,2019-09-17
368,2019-09-17,Sell,GEL,2019-09-17
369,2019-09-17,Sell,HALL,2019-09-17
370,2019-09-17,Sell,CXP,2019-09-17
371,2019-09-17,Buy,EXR,2019-09-17
372,2019-09-17,Buy,ABC,2019-09-17
373,2019-09-17,Buy,SC,2019-09-17
374,2019-09-17,Buy,ARWR,2019-09-17
375,2019-09-17,Buy,STE,2019-09-17
376,2019-09-17,Sell,ATSG,2019-09-17
377,2019-09-17,Sell,MCY,2019-09-17
378,2019-09-17,Sell,DISCA,2019-09-17
379,2019-09-17,Sell,CBRL,2019-09-17
380,2019-09-17,Sell,GLOG,2019-09-17
381,2019-09-17,Sell,DOC,2019-09-17
382,2019-09-17,Buy,AER,2019-09-17
383,2019-09-17,Buy,HIG,2019-09-17
384,2019-09-17,Sell,UMPQ,2019-09-17
385,2019-09-17,Buy,EIGI,2019-09-17
386,2019-09-17,Sell,WHR,2019-09-17
387,2019-09-17,Sell,MATW,2019-09-17
388,2019-09-17,Buy,SKY,2019-09-17
389,2019-09-17,Buy,RBC,2019-09-17
390,2019-09-17,Sell,CNCE,2019-09-17
391,2019-09-17,Sell,CLS,2019-09-17
392,2019-09-17,Buy,LPG,2019-09-17
393,2019-09-17,Buy,ATSG,2019-09-17
394,2019-09-17,Buy,HTH,2019-09-17
395,2019-09-17,Buy,TLYS,2019-09-17
396,2019-09-17,Buy,EXPE,2019-09-17
397,2019-09-17,Sell,PE,2019-09-17
398,2019-09-17,Buy,SQ,2019-09-17
399,2019-09-17,Buy,SON,2019-09-17
400,2019-09-17,Sell,UNT,2019-09-17
401,2019-09-17,Sell,FMX,2019-09-17
402,2019-09-17,Buy,PRMW,2019-09-17
403,2019-09-17,Buy,HES,2019-09-17
404,2019-09-17,Buy,MPW,2019-09-17
405,2019-09-17,Sell,OGE,2019-09-17
406,2019-09-17,Buy,CL,2019-09-17
407,2019-09-17,Buy,CIM,2019-09-17
408,2019-09-17,Buy,TFSL,2019-09-17
409,2019-09-17,Sell,AXS,2019-09-17
410,2019-09-17,Buy,CTXS,2019-09-17
411,2019-09-17,Buy,EPAM,2019-09-17
412,2019-09-17,Buy,CWST,2019-09-17
413,2019-09-17,Buy,DIN,2019-09-17
414,2019-09-17,Buy,NSA,2019-09-17
415,2019-09-17,Buy,G,2019-09-17
416,2019-09-17,Buy,CHRW,2019-09-17
417,2019-09-17,Buy,NNN,2019-09-17
418,2019-09-17,Buy,LPSN,2019-09-17
419,2019-09-17,Buy,VMC,2019-09-17
420,2019-09-17,Buy,MCD,2019-09-17
421,2019-09-17,Sell,ESI,2019-09-17
422,2019-09-17,Sell,SAM,2019-09-17
423,2019-09-17,Buy,NVS,2019-09-17
424,2019-09-17,Buy,AZPN,2019-09-17
425,2019-09-17,Buy,CRMT,2019-09-17
426,2019-09-17,Sell,CRY,2019-09-17
427,2019-09-17,Buy,SBUX,2019-09-17
428,2019-09-17,Buy,BFAM,2019-09-17
429,2019-09-17,Buy,MSFT,2019-09-17
430,2019-09-17,Sell,AGCO,2019-09-17
431,2019-09-17,Buy,XHR,2019-09-17
432,2019-09-17,Sell,SNX,2019-09-17
433,2019-09-17,Buy,PLD,2019-09-17
434,2019-09-17,Buy,AIR,2019-09-17
435,2019-09-17,Sell,OIS,2019-09-17
436,2019-09-17,Sell,WSO,2019-09-17
437,2019-09-17,Sell,FRC,2019-09-17
438,2019-09-17,Buy,GLW,2019-09-17
439,2019-09-17,Buy,ALNY,2019-09-17
440,2019-09-17,Buy,IPHS,2019-09-17
441,2019-09-17,Buy,MPWR,2019-09-17
442,2019-09-17,Buy,OFG,2019-09-17
443,2019-09-17,Buy,FN,2019-09-17
444,2019-09-17,Buy,RMD,2019-09-17
445,2019-09-17,Buy,RP,2019-09-17
446,2019-09-17,Buy,HCA,2019-09-17
447,2019-09-17,Sell,BBBY,2019-09-17
448,2019-09-17,Sell,REV,2019-09-17
449,2019-09-17,Sell,LE,2019-09-17
450,2019-09-17,Sell,EGHT,2019-09-17
451,2019-09-17,Buy,ZEN,2019-09-17
452,2019-09-17,Sell,CSBR,2019-09-17
453,2019-09-17,Buy,APPS,2019-09-17
454,2019-09-17,Buy,WEC,2019-09-17
455,2019-09-17,Buy,ESTE,2019-09-17
456,2019-09-17,Buy,MRVL,2019-09-17
457,2019-09-17,Sell,UGI,2019-09-17
458,2019-09-17,Buy,CMTL,2019-09-17
459,2019-09-17,Sell,HCA,2019-09-17
460,2019-09-17,Sell,ATU,2019-09-17
461,2019-09-17,Sell,SCL,2019-09-17
462,2019-09-17,Buy,EVER,2019-09-17
463,2019-09-17,Buy,PANW,2019-09-17
464,2019-09-17,Sell,APOG,2019-09-17
465,2019-09-17,Sell,VNO,2019-09-17
466,2019-09-17,Sell,BWA,2019-09-17
467,2019-09-17,Buy,ORI,2019-09-17
468,2019-09-17,Buy,MSCI,2019-09-17
469,2019-09-17,Sell,HR,2019-09-17
470,2019-09-17,Buy,CBRL,2019-09-17
471,2019-09-17,Buy,AXGN,2019-09-17
472,2019-09-17,Buy,HPQ,2019-09-17
473,2019-09-17,Buy,CLX,2019-09-17
474,2019-09-17,Buy,KMPR,2019-09-17
475,2019-09-17,Sell,WWD,2019-09-17
476,2019-09-17,Buy,HR,2019-09-17
477,2019-09-17,Sell,MTRX,2019-09-17
478,2019-09-17,Buy,NEP,2019-09-17
479,2019-09-17,Sell,TRGP,2019-09-17
480,2019-09-17,Buy,GGG,2019-09-17
481,2019-09-17,Sell,CHRS,2019-09-17
482,2019-09-17,Sell,ALDR,2019-09-17
483,2019-09-17,Sell,SFNC,2019-09-17
484,2019-09-17,Buy,BMY,2019-09-17
485,2019-09-17,Buy,JKHY,2019-09-17
486,2019-09-17,Buy,NEU,2019-09-17
487,2019-09-17,Buy,EL,2019-09-17
488,2019-09-17,Sell,CTSO,2019-09-17
489,2019-09-17,Buy,IRDM,2019-09-17
490,2019-09-17,Sell,MDRX,2019-09-17
491,2019-09-17,Buy,PLAY,2019-09-17
492,2019-09-17,Buy,LHCG,2019-09-17
493,2019-09-17,Buy,NGHC,2019-09-17
494,2019-09-17,Buy,MANT,2019-09-17
495,2019-09-17,Buy,DRI,2019-09-17
496,2019-09-17,Sell,ZNGA,2019-09-17
497,2019-09-17,Sell,EQT,2019-09-17
498,2019-09-17,Buy,TTD,2019-09-17
499,2019-09-17,Sell,X,2019-09-17
500,2019-09-17,Sell,KMT,2019-09-17
501,2019-09-17,Sell,NNBR,2019-09-17
502,2019-09-17,Buy,STRA,2019-09-17
503,2019-09-17,Buy,HZO,2019-09-17
504,2019-09-17,Sell,KNDI,2019-09-17
505,2019-09-17,Sell,ORA,2019-09-17
506,2019-09-17,Sell,XON,2019-09-17
507,2019-09-17,Buy,EIX,2019-09-17
508,2019-09-17,Sell,MIK,2019-09-17
509,2019-09-17,Buy,NCMI,2019-09-17
510,2019-09-17,Sell,C,2019-09-17
511,2019-09-17,Sell,PGRE,2019-09-17
512,2019-09-17,Buy,WPX,2019-09-17
513,2019-09-17,Sell,AXTA,2019-09-17
514,2019-09-17,Buy,BHLB,2019-09-17
515,2019-09-17,Sell,ESRT,2019-09-17
516,2019-09-17,Buy,SNPS,2019-09-17
517,2019-09-17,Buy,BIG,2019-09-17
518,2019-09-17,Sell,SYNA,2019-09-17
519,2019-09-17,Buy,BA,2019-09-17
520,2019-09-17,Sell,OI,2019-09-17
521,2019-09-17,Sell,CTB,2019-09-17
522,2019-09-17,Sell,WB,2019-09-17
523,2019-09-17,Buy,MRTX,2019-09-17
524,2019-09-17,Sell,RES,2019-09-17
525,2019-09-17,Sell,PRTY,2019-09-17
526,2019-09-17,Buy,RLI,2019-09-17
527,2019-09-17,Sell,ITRI,2019-09-17
528,2019-09-17,Sell,RIG,2019-09-17
529,2019-09-17,Sell,PTEN,2019-09-17
530,2019-09-17,Sell,PACW,2019-09-17
531,2019-09-17,Buy,LULU,2019-09-17
532,2019-09-17,Buy,ATRC,2019-09-17
533,2019-09-17,Buy,AFL,2019-09-17
534,2019-09-17,Sell,STM,2019-09-17
535,2019-09-17,Buy,AWK,2019-09-17
536,2019-09-17,Sell,RVNC,2019-09-17
537,2019-09-17,Sell,PRAA,2019-09-17
538,2019-09-17,Buy,TJX,2019-09-17
539,2019-09-17,Sell,BNFT,2019-09-17
540,2019-09-17,Sell,GLNG,2019-09-17
541,2019-09-17,Sell,GNTX,2019-09-17
542,2019-09-17,Buy,MDLZ,2019-09-17
543,2019-09-17,Sell,AMG,2019-09-17
544,2019-09-17,Buy,MKC,2019-09-17
545,2019-09-17,Sell,RE,2019-09-17
546,2019-09-17,Sell,HPP,2019-09-17
547,2019-09-17,Buy,EQIX,2019-09-17
548,2019-09-17,Sell,BANC,2019-09-17
549,2019-09-17,Sell,SBNY,2019-09-17
550,2019-09-17,Sell,AVID,2019-09-17
551,2019-09-17,Sell,VIAB,2019-09-17
552,2019-09-17,Buy,SNA,2019-09-17
553,2019-09-17,Buy,CMCSA,2019-09-17
554,2019-09-17,Sell,PHG,2019-09-17
555,2019-09-17,Buy,AMT,2019-09-17
556,2019-09-17,Sell,BREW,2019-09-17
557,2019-09-17,Sell,ENV,2019-09-17
558,2019-09-17,Buy,EXPO,2019-09-17
559,2019-09-17,Buy,IDXX,2019-09-17
560,2019-09-17,Sell,CGC,2019-09-17
561,2019-09-17,Sell,MOD,2019-09-17
562,2019-09-17,Buy,MSL,2019-09-17
563,2019-09-17,Sell,ADM,2019-09-17
564,2019-09-17,Buy,AJG,2019-09-17
565,2019-09-17,Sell,UMBF,2019-09-17
566,2019-09-17,Buy,SMG,2019-09-17
567,2019-09-17,Buy,ISRG,2019-09-17
568,2019-09-17,Buy,CP,2019-09-17
569,2019-09-17,Sell,TEO,2019-09-17
570,2019-09-17,Sell,TDW,2019-09-17
571,2019-09-17,Sell,FI,2019-09-17
572,2019-09-17,Buy,SAIA,2019-09-17
573,2019-09-17,Sell,GHL,2019-09-17
574,2019-09-17,Buy,ZNGA,2019-09-17
575,2019-09-17,Sell,FPRX,2019-09-17
