"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"FIHD","UBS AG FI Enhanced Global High Yield ETN","Financial","Exchange Traded Fund","USA",,,197.56,0.06%,11290
2,"FLQE","Franklin LibertyQ Emerging Markets ETF","Financial","Exchange Traded Fund","USA",,,29.82,-0.58%,7719
3,"HPI","John Hancock Preferred Income Fund","Financial","Closed-End Fund - Debt","USA",578.77,13.10,22.20,0.36%,29325
4,"SKF","ProShares UltraShort Financials","Financial","Exchange Traded Fund","USA",,,14.37,-0.69%,10162
5,"TREC","Trecora Resources","Basic Materials","Specialty Chemicals","USA",193.75,433.33,7.80,-1.89%,36240
6,"VIIX","VelocityShares VIX Short-Term ETN","Financial","Exchange Traded Fund","USA",,,6.89,-1.43%,41195
