"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ANIK","Anika Therapeutics, Inc.","Healthcare","Biotechnology","USA",768.18,25.07,54.25,-2.11%,119911
2,"RAD","Rite Aid Corporation","Services","Drug Stores","USA",407.67,,7.66,-5.20%,2568322
3,"FRAN","Francesca's Holdings Corporation","Services","Apparel Stores","USA",31.10,,10.70,-13.99%,663964
4,"GME","GameStop Corp.","Services","Electronics Stores","USA",479.23,,5.53,-15.05%,19482673
