"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"EIGR","Eiger BioPharmaceuticals, Inc.","Healthcare","Biotechnology","USA",311.17,,12.68,6.73%,230235
2,"HOOK","HOOKIPA Pharma Inc.","Healthcare","Biotechnology","USA",222.74,,8.86,4.85%,188023
3,"MLND","Millendo Therapeutics, Inc.","Healthcare","Biotechnology","USA",108.87,,8.26,-3.95%,25568
4,"VRCA","Verrica Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",405.97,,16.20,8.51%,141810
