,date,days,exit,mean,median,model,name,price,signal,stop_loss,success,take_profit,ticker,trades,tscore,volume
0,2019-11-04T00:00:00.000Z,7.375,1:3_ATR[20],0.01335668803684463,0.022103360702929876,MFI[9]_crosses_back_70_30_levels,"Agilent Technologies, Inc.",76.74,Buy,75.96310192350705,0.875,76.99896602549764,A,16,1.94299102124347,977455
1,2019-11-04T00:00:00.000Z,4.352941176470588,exit_after_3_days,0.01040430622987751,0.01188260558339324,MFI[9]_crosses_back_70_30_levels,"Agilent Technologies, Inc.",76.74,Buy,,0.7647058823529411,,A,17,1.7845930706894824,977455
2,2019-11-04T00:00:00.000Z,6.266666666666667,1:2_ATR[20],0.015668164407365355,0.03551172710341497,CCI[20]_crosses_100_(-100)_levels,Alcoa Corp.,22.91,Sell,23.4279320509953,0.8,22.65103397450235,AA,15,1.321259816080959,3693549
3,2019-11-04T00:00:00.000Z,7.65,1:2_ATR[20],0.01048704302224577,0.03421768483531637,RSI[5]_crosses_70_30_levels,Alcoa Corp.,22.91,Sell,23.4279320509953,0.75,22.65103397450235,AA,20,0.9997841603894645,3693549
4,2019-11-04T00:00:00.000Z,7.661290322580645,1:2_ATR[20],0.009815199566231456,0.029924671805826593,SMA[5]_price_crossover,American Airlines Group Inc.,30.95,Buy,30.4320679490047,0.7580645161290323,31.20896602549765,AAL,62,1.6963750459595988,5698386
5,2019-11-04T00:00:00.000Z,8.82258064516129,1:3_ATR[20],0.008126283389701497,0.031089134394686132,SMA[5]_price_crossover,American Airlines Group Inc.,30.95,Buy,30.173101923507055,0.7903225806451613,31.20896602549765,AAL,62,1.185066262347435,5698386
6,2019-11-04T00:00:00.000Z,7.55,1:2_ATR[20],0.015664732884594537,0.02840207245168714,CCI[5]_crosses_back_100_(-100)_levels,"Aaron's,  Inc.",73.87,Buy,73.3520679490047,0.85,74.12896602549765,AAN,20,2.45561304399195,1098941
7,2019-11-04T00:00:00.000Z,8.85,1:3_ATR[20],0.019161673268039886,0.02840207245168714,CCI[5]_crosses_back_100_(-100)_levels,"Aaron's,  Inc.",73.87,Buy,73.09310192350706,0.9,74.12896602549765,AAN,20,3.8319651558550416,1098941
8,2019-11-04T00:00:00.000Z,8.705882352941176,1:2_ATR[20],0.008929807063638759,0.028324488689520023,SR[3]_counter_trend,"Aaron's,  Inc.",73.87,Buy,73.3520679490047,0.7647058823529411,74.12896602549765,AAN,17,1.0747151051054737,1098941
9,2019-11-04T00:00:00.000Z,5.733333333333333,1:2_ATR[20],0.027738121861196383,0.028882845314965464,STOCHRSI[9_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",73.87,Buy,73.3520679490047,1.0,74.12896602549765,AAN,15,40.82444936000008,1098941
10,2019-11-04T00:00:00.000Z,5.733333333333333,1:3_ATR[20],0.027738121861196383,0.028882845314965464,STOCHRSI[9_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",73.87,Buy,73.09310192350706,1.0,74.12896602549765,AAN,15,40.82444936000008,1098941
11,2019-11-04T00:00:00.000Z,8.477272727272727,1:2_ATR[20],0.026671995189456347,0.05127606192169405,BBANDS[10_1_1]_counter_trend,"Applied Optoelectronics, Inc.",10.6,Sell,11.117932050995297,0.7954545454545454,10.34103397450235,AAOI,44,2.587618681625226,1131387
12,2019-11-04T00:00:00.000Z,8.863636363636363,1:3_ATR[20],0.025537399724656563,0.05177026871613229,BBANDS[10_1_1]_counter_trend,"Applied Optoelectronics, Inc.",10.6,Sell,11.376898076492946,0.8181818181818182,10.34103397450235,AAOI,44,2.20940790280412,1131387
13,2019-11-04T00:00:00.000Z,8.064516129032258,1:2_ATR[20],0.020814580220030774,0.05228463418068558,CCI[10]_crosses_100_(-100)_levels,"Applied Optoelectronics, Inc.",10.6,Sell,11.117932050995297,0.7741935483870968,10.34103397450235,AAOI,31,1.6273965551081022,1131387
14,2019-11-04T00:00:00.000Z,8.548387096774194,1:3_ATR[20],0.025682934714618993,0.053694182223216765,CCI[10]_crosses_100_(-100)_levels,"Applied Optoelectronics, Inc.",10.6,Sell,11.376898076492946,0.8387096774193549,10.34103397450235,AAOI,31,1.8574783555756498,1131387
15,2019-11-04T00:00:00.000Z,8.325581395348838,1:2_ATR[20],0.018542243051383543,0.05228463418068558,CCI[5]_crosses_100_(-100)_levels,"Applied Optoelectronics, Inc.",10.6,Sell,11.117932050995297,0.7674418604651163,10.34103397450235,AAOI,43,1.738513432341708,1131387
16,2019-11-04T00:00:00.000Z,8.813953488372093,1:3_ATR[20],0.019679368914764614,0.05369065806875096,CCI[5]_crosses_100_(-100)_levels,"Applied Optoelectronics, Inc.",10.6,Sell,11.376898076492946,0.813953488372093,10.34103397450235,AAOI,43,1.6280725056433765,1131387
