,date,ticker,name,volume,model,signal,price,take_profit,stop_loss,exit,success,mean,median,tscore,trades,days
25,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,EMA[5]_price_crossover,Buy,57.14,58.11993911115799,54.200182666526025,1:3_ATR[20],0.8382352941176471,0.015185046109068442,0.027084279356143263,3.0018698355708833,68,8.602941176470589
26,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,SMA[5]_price_crossover,Buy,57.14,58.11993911115799,55.180121777684015,1:2_ATR[20],0.8095238095238095,0.015155536076756498,0.02656865289089716,3.481254469411421,63,7.7936507936507935
27,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,SMA[5]_price_crossover,Buy,57.14,58.11993911115799,54.200182666526025,1:3_ATR[20],0.873015873015873,0.02045444740829567,0.02693609705362262,5.2228311122813675,63,8.984126984126984
28,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,TRIMA[5]_price_crossover,Buy,57.14,58.11993911115799,55.180121777684015,1:2_ATR[20],0.8115942028985508,0.014785163148083844,0.02656865289089716,3.49493906081084,69,7.753623188405797
29,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,WMA[5]_price_crossover,Buy,57.14,58.11993911115799,55.180121777684015,1:2_ATR[20],0.8026315789473685,0.013921973387011831,0.026803550134450044,3.386652121972576,76,7.2894736842105265
30,2020-02-19T00:00:00.000Z,AAON,"AAON, Inc.",85736,WMA[5]_price_crossover,Buy,57.14,58.11993911115799,54.200182666526025,1:3_ATR[20],0.868421052631579,0.018394749374112753,0.02705513532010457,4.585097184806009,76,8.736842105263158
31,2020-02-19T00:00:00.000Z,AAPL,Apple Inc.,23113646,EMA[10]_price_crossover,Buy,323.62,,,exit_after_5_days,0.7619047619047619,0.014404078862443931,0.013655302424515202,2.6843242350338983,42,7.119047619047619
32,2020-02-19T00:00:00.000Z,AAPL,Apple Inc.,23113646,SMA[10]_price_crossover,Buy,323.62,324.599939111158,320.68018266652604,1:3_ATR[20],0.8478260869565217,0.007914424818833494,0.019131386171067022,1.5720046337919198,46,7.804347826086956
33,2020-02-19T00:00:00.000Z,AAPL,Apple Inc.,23113646,TRIMA[10]_price_crossover,Buy,323.62,324.599939111158,320.68018266652604,1:3_ATR[20],0.8181818181818182,0.005248156727096096,0.018780817050071855,0.9604424193572777,44,8.818181818181818
34,2020-02-19T00:00:00.000Z,AAPL,Apple Inc.,23113646,WMA[20]_price_crossover,Buy,323.62,324.599939111158,321.660121777684,1:2_ATR[20],0.7878787878787878,0.007616655297891956,0.018809000717880654,1.53113398657349,33,4.878787878787879
35,2020-02-19T00:00:00.000Z,AAPL,Apple Inc.,23113646,WMA[20]_price_crossover,Buy,323.62,324.599939111158,320.68018266652604,1:3_ATR[20],0.8484848484848485,0.007294175047812284,0.018947444375323755,1.1917021206761633,33,5.787878787878788
36,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,BBANDS[20_1_1]_counter_trend,Buy,45.52,46.49993911115799,44.540060888842014,1:1_ATR[20],0.76,0.010834537190801805,0.01690494354410854,3.3996228262366506,25,6.76
37,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,BBANDS[20_1_1]_counter_trend,Buy,45.52,46.49993911115799,43.56012177768402,1:2_ATR[20],0.96,0.016821839072352428,0.01709691218080884,7.858562831041767,25,8.0
38,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,BBANDS[20_1_1]_counter_trend,Buy,45.52,46.49993911115799,42.58018266652603,1:3_ATR[20],0.96,0.016230601112020068,0.01709691218080884,6.086289723151491,25,8.56
39,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,BBANDS[5_1_1]_counter_trend,Buy,45.52,46.49993911115799,43.56012177768402,1:2_ATR[20],0.7692307692307693,0.006684033179823979,0.01687198133989665,2.404852963462686,65,7.2153846153846155
40,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[10]_crosses_100_(-100)_levels,Buy,45.52,46.49993911115799,43.56012177768402,1:2_ATR[20],0.8108108108108109,0.010142239025497421,0.01650363215672187,2.6212995508963055,37,8.594594594594595
41,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[20]_crosses_100_(-100)_levels,Buy,45.52,46.49993911115799,44.540060888842014,1:1_ATR[20],0.7619047619047619,0.012832891652406694,0.01650363215672187,3.0709635068530776,21,7.428571428571429
42,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[20]_crosses_100_(-100)_levels,Buy,45.52,46.49993911115799,43.56012177768402,1:2_ATR[20],0.9523809523809523,0.018446433126596867,0.016971415956393333,5.6692161620365,21,8.333333333333334
43,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[20]_crosses_100_(-100)_levels,Buy,45.52,46.49993911115799,42.58018266652603,1:3_ATR[20],0.9523809523809523,0.01774257841191549,0.016971415956393333,4.695653853103503,21,9.0
44,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[20]_crosses_100_(-100)_levels,Buy,45.52,,,exit_after_3_days,0.7619047619047619,0.014384354206447928,0.015604681404421271,3.3341429938281513,21,4.571428571428571
45,2020-02-19T00:00:00.000Z,AAT,"American Assets Trust, Inc.",223863,CCI[20]_crosses_100_(-100)_levels,Buy,45.52,,,exit_after_5_days,0.8095238095238095,0.017744187521902665,0.018941504178272946,4.163327774371551,21,7.238095238095238
46,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,BBANDS[10_2_2]_counter_trend,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8823529411764706,0.02289245322290855,0.03294117647058826,2.4230310978618776,17,8.411764705882353
47,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,BBANDS[20_2_2]_counter_trend,Sell,29.68,28.700060888842007,30.659939111157993,1:1_ATR[20],0.8666666666666667,0.028472245985917244,0.03452762493590507,4.533205172391755,15,5.666666666666667
48,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,BBANDS[20_2_2]_counter_trend,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.9333333333333333,0.031344309587176544,0.03452762493590507,5.205054877345018,15,6.333333333333333
49,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,BBANDS[20_2_2]_counter_trend,Sell,29.68,28.700060888842007,32.619817333473975,1:3_ATR[20],1.0,0.036324576174847384,0.03452762493590507,15.449158956441222,15,7.466666666666667
50,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,CCI[20]_crosses_100_(-100)_levels,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8148148148148148,0.0167237305789039,0.03294117647058826,2.0722957792284546,27,6.962962962962963
51,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,CCI[40]_crosses_100_(-100)_levels,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8823529411764706,0.02249573679145843,0.03294117647058826,2.8051232324699122,17,7.823529411764706
52,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,CCI[40]_crosses_100_(-100)_levels,Sell,29.68,28.700060888842007,32.619817333473975,1:3_ATR[20],0.8823529411764706,0.018586437820707295,0.03294117647058826,1.7561014811693263,17,8.588235294117647
53,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,CDLMARUBOZU_breakout,Buy,29.68,30.659939111157993,27.720121777684017,1:2_ATR[20],0.8,0.019981461594707546,0.04141932935553288,1.6734222503022915,15,7.933333333333334
54,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,CDLMARUBOZU_breakout,Buy,29.68,30.659939111157993,26.740182666526024,1:3_ATR[20],0.8666666666666667,0.02845420426864782,0.04141932935553288,2.847018668042206,15,8.733333333333333
55,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,RSI[5]_crosses_70_30_levels,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8666666666666667,0.02247046811925826,0.034034589061195025,3.3202194232535542,30,8.9
56,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,RSI[5]_crosses_80_20_levels,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8125,0.014197147276822527,0.03305115350664062,1.1750607275446827,16,8.6875
57,2020-02-19T00:00:00.000Z,AAWW,Atlas Air Worldwide Holdings,941711,RSI[7]_crosses_70_30_levels,Sell,29.68,28.700060888842007,31.639878222315982,1:2_ATR[20],0.8,0.01868439828025207,0.03357613701065744,2.0024117774844643,20,7.3
58,2020-02-19T00:00:00.000Z,AB,AllianceBernstein Holding L.P.,459798,BBANDS[10_2_2]_counter_trend,Sell,35.69,34.71006088884201,37.649878222315984,1:2_ATR[20],0.7777777777777778,0.005521707895713487,0.01702546421895678,0.8812776843150015,18,8.5
59,2020-02-19T00:00:00.000Z,AB,AllianceBernstein Holding L.P.,459798,BBANDS[10_2_2]_counter_trend,Sell,35.69,34.71006088884201,38.62981733347397,1:3_ATR[20],0.7777777777777778,0.0055658259408573,0.01702546421895678,0.8739268088276576,18,9.0
60,2020-02-19T00:00:00.000Z,AB,AllianceBernstein Holding L.P.,459798,MACD[12_26_9]_crosses_signal_line,Buy,35.69,36.66993911115799,33.73012177768401,1:2_ATR[20],0.8,0.00805282576096197,0.018585295481267337,1.4480565473586784,20,8.45
61,2020-02-19T00:00:00.000Z,AB,AllianceBernstein Holding L.P.,459798,SR[10]_breakout,Buy,35.69,36.66993911115799,33.73012177768401,1:2_ATR[20],0.7567567567567568,0.005417160861774328,0.01662312165844895,1.3233508964530827,37,9.0
62,2020-02-19T00:00:00.000Z,ABB,ABB Ltd,1306439,EMA[10]_price_crossover,Buy,24.43,25.409939111157993,22.470121777684017,1:2_ATR[20],0.7631578947368421,0.004231475261024446,0.014864617082997338,1.166146696652137,38,7.2368421052631575
63,2020-02-19T00:00:00.000Z,ABB,ABB Ltd,1306439,EMA[10]_price_crossover,Buy,24.43,25.409939111157993,21.490182666526024,1:3_ATR[20],0.7894736842105263,0.0037341337311979903,0.014994379050887525,0.888665977369737,38,8.263157894736842
64,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,BBANDS[10_1_1]_breakout,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.8571428571428571,0.015353613397033835,0.0262936213744209,3.618191772866275,49,8.857142857142858
65,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,BBANDS[5_1_1]_counter_trend,Sell,98.9,,,opsig,0.7647058823529411,0.008882485141413932,0.01578192252510752,2.4436774684686777,85,8.48235294117647
66,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,CMO[9]_crosses_0_level,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.7567567567567568,0.008740210072704783,0.027494386480072016,1.4756736522004008,37,8.297297297297296
67,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,EMA[10]_price_crossover,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.76,0.008625129795589569,0.02650687293456646,1.731016253742305,50,8.22
68,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,SMA[20]_price_crossover,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.78125,0.010934167125303883,0.02765942322967921,1.8039511625658506,32,8.75
69,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,TRIMA[20]_price_crossover,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.7941176470588235,0.011372238802890034,0.02796387606117185,1.9161705968649505,34,8.352941176470589
70,2020-02-19T00:00:00.000Z,ABG,"Asbury Automotive Group, Inc.",176387,WMA[20]_price_crossover,Buy,98.9,99.879939111158,96.94012177768403,1:2_ATR[20],0.7906976744186046,0.010523353140671397,0.02688548081708673,1.9601180543224839,43,7.511627906976744
71,2020-02-19T00:00:00.000Z,ABMD,"ABIOMED, Inc.",617789,MFI[7]_crosses_back_80_20_levels,Buy,167.9,168.879939111158,165.94012177768403,1:2_ATR[20],0.7647058823529411,0.01299510690786579,0.039644118291729265,0.9537587090582138,17,6.176470588235294
72,2020-02-19T00:00:00.000Z,ABMD,"ABIOMED, Inc.",617789,MFI[7]_crosses_back_80_20_levels,Buy,167.9,168.879939111158,164.96018266652604,1:3_ATR[20],0.8823529411764706,0.02340149029343477,0.04191725063239145,1.7218120847814573,17,8.529411764705882
73,2020-02-19T00:00:00.000Z,ABMD,"ABIOMED, Inc.",617789,MFI[7]_crosses_back_80_20_levels,Buy,167.9,,,exit_after_5_days,0.8235294117647058,0.037237020476992934,0.04308571077603424,2.8075744302851553,17,7.294117647058823
74,2020-02-19T00:00:00.000Z,ABR,Arbor Realty Trust,1217606,BBANDS[5_1_1]_counter_trend,Buy,14.66,15.639939111157991,12.700121777684018,1:2_ATR[20],0.75,0.005814591332175816,0.015279144727570698,1.6652865674123984,48,8.395833333333334
75,2020-02-19T00:00:00.000Z,ABT,Abbott Laboratories,3456061,BOP_crosses_0_level,Buy,89.36,90.33993911115799,86.42018266652603,1:3_ATR[20],0.7692307692307693,0.003966787706609318,0.015530067626196341,1.5668710113399322,117,8.863247863247864
76,2020-02-19T00:00:00.000Z,ABT,Abbott Laboratories,3456061,MFI[7]_crosses_back_70_30_levels,Buy,89.36,90.33993911115799,87.40012177768402,1:2_ATR[20],0.7727272727272727,0.008280757357768825,0.01752595776169199,1.4041973953735354,22,7.363636363636363
77,2020-02-19T00:00:00.000Z,ABT,Abbott Laboratories,3456061,MFI[7]_crosses_back_70_30_levels,Buy,89.36,90.33993911115799,86.42018266652603,1:3_ATR[20],0.9090909090909091,0.014806356792732296,0.01913780021671327,2.855483911783821,22,8.727272727272727
78,2020-02-19T00:00:00.000Z,ABT,Abbott Laboratories,3456061,WMA[10]_price_crossover,Buy,89.36,90.33993911115799,87.40012177768402,1:2_ATR[20],0.7547169811320755,0.007078363671194969,0.016229020614528713,2.0140394948084808,53,7.283018867924528
79,2020-02-19T00:00:00.000Z,ACAD,ACADIA Pharmaceuticals Inc.,745046,MFI[7]_crosses_70_30_levels,Sell,45.84,44.860060888842014,47.79987822231599,1:2_ATR[20],0.8235294117647058,0.030383664583624043,0.04295452503007184,2.555373629445835,34,8.176470588235293
80,2020-02-19T00:00:00.000Z,ACAD,ACADIA Pharmaceuticals Inc.,745046,MFI[7]_crosses_70_30_levels,Sell,45.84,44.860060888842014,48.77981733347398,1:3_ATR[20],0.9090909090909091,0.03976594789291538,0.04407405307982185,3.274258778158114,33,8.93939393939394
81,2020-02-19T00:00:00.000Z,ACC,American Campus Communities Inc,822143,STOCH[14_2_5]_K_crosses_D_line,Sell,47.64,46.66006088884201,49.599878222315986,1:2_ATR[20],0.8148148148148148,0.007778891052828398,0.016094979861751374,2.1583877711722685,27,8.666666666666666
82,2020-02-19T00:00:00.000Z,ACCO,Acco Brands Corporation,354156,BBANDS[5_1_1]_breakout,Sell,9.5,8.520060888842009,11.459878222315982,1:2_ATR[20],0.7936507936507936,0.01268426674530207,0.026820593898136257,2.5680596441267465,63,7.666666666666667
83,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[100]_breakout,Buy,48.18,49.15993911115799,45.240182666526024,1:3_ATR[20],0.8095238095238095,0.005318750021246354,0.014365656417585575,1.1743553647158629,21,7.9523809523809526
84,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[10]_breakout,Buy,48.18,49.15993911115799,45.240182666526024,1:3_ATR[20],0.8,0.004642290494443113,0.015822845017889314,1.2085918259075263,40,8.95
85,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[20]_breakout,Buy,48.18,49.15993911115799,46.220121777684014,1:2_ATR[20],0.7878787878787878,0.0066108482796471,0.015539528635649714,1.9394325290017822,33,5.424242424242424
86,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[20]_breakout,Buy,48.18,49.15993911115799,45.240182666526024,1:3_ATR[20],0.8484848484848485,0.008098697652577255,0.016106161400128913,2.251201906717061,33,7.363636363636363
87,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[20]_breakout,Buy,48.18,,,exit_after_3_days,0.7575757575757576,0.0074855205443318164,0.011648079306071844,2.7828875806099913,33,4.363636363636363
88,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[50]_breakout,Buy,48.18,49.15993911115799,46.220121777684014,1:2_ATR[20],0.7777777777777778,0.005694213455492386,0.014779233691893675,1.5356601106238645,27,5.185185185185185
89,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[50]_breakout,Buy,48.18,49.15993911115799,45.240182666526024,1:3_ATR[20],0.8518518518518519,0.008146082351530798,0.015539528635649714,2.2208978993734565,27,7.407407407407407
90,2020-02-19T00:00:00.000Z,ACGL,Arch Capital Group Ltd.,1074255,SR[50]_breakout,Buy,48.18,,,exit_after_3_days,0.7777777777777778,0.007403477803207352,0.012651555086979547,2.556519468421693,27,4.444444444444445
91,2020-02-19T00:00:00.000Z,ACHC,"Acadia Healthcare Company, Inc.",426106,ACCBANDS[50]_counter_trend,Sell,34.79,33.81006088884201,35.76993911115799,1:1_ATR[20],0.7647058823529411,0.010599321407161813,0.029969722751199024,0.9879707192771888,17,7.470588235294118
92,2020-02-19T00:00:00.000Z,ACHC,"Acadia Healthcare Company, Inc.",426106,ACCBANDS[50]_counter_trend,Sell,34.79,33.81006088884201,36.749878222315985,1:2_ATR[20],0.8235294117647058,0.012455953321097205,0.030466873410553562,1.1217891817931716,17,7.588235294117647
93,2020-02-19T00:00:00.000Z,ACHC,"Acadia Healthcare Company, Inc.",426106,ACCBANDS[50]_counter_trend,Sell,34.79,33.81006088884201,37.729817333473974,1:3_ATR[20],0.8235294117647058,0.013188587823141284,0.030466873410553562,1.2183211623559076,17,8.823529411764707
94,2020-02-19T00:00:00.000Z,ACHC,"Acadia Healthcare Company, Inc.",426106,ACCBANDS[50]_counter_trend,Sell,34.79,,,exit_after_3_days,0.8235294117647058,0.03383414944146537,0.028442146089204996,3.4036539523569798,17,4.764705882352941
95,2020-02-19T00:00:00.000Z,ACHC,"Acadia Healthcare Company, Inc.",426106,ACCBANDS[50]_counter_trend,Sell,34.79,,,exit_after_5_days,0.7647058823529411,0.029158043215817497,0.033945890760592096,2.970081818891541,17,7.176470588235294
96,2020-02-19T00:00:00.000Z,ACIA,"Acacia Communications, Inc.",316550,BBANDS[10_1_1]_counter_trend,Buy,68.67,69.64993911115799,66.71012177768402,1:2_ATR[20],0.8648648648648649,0.019075643268853193,0.034336362422794725,2.3761903348641953,37,8.486486486486486
97,2020-02-19T00:00:00.000Z,ACIA,"Acacia Communications, Inc.",316550,CCI[5]_crosses_100_(-100)_levels,Buy,68.67,69.64993911115799,66.71012177768402,1:2_ATR[20],0.8235294117647058,0.01750441728349316,0.035496905249909415,2.493306981199662,51,8.745098039215685
98,2020-02-19T00:00:00.000Z,ACIA,"Acacia Communications, Inc.",316550,MFI[5]_crosses_80_20_levels,Buy,68.67,69.64993911115799,66.71012177768402,1:2_ATR[20],0.782608695652174,0.0166694557293646,0.03924634912159186,1.5304743251958726,23,8.043478260869565
99,2020-02-19T00:00:00.000Z,ACIA,"Acacia Communications, Inc.",316550,MFI[5]_crosses_80_20_levels,Buy,68.67,69.64993911115799,65.73018266652603,1:3_ATR[20],0.782608695652174,0.011391336327996134,0.03924634912159186,0.8586911061756946,23,8.434782608695652
100,2020-02-19T00:00:00.000Z,ACIA,"Acacia Communications, Inc.",316550,MFI[9]_crosses_70_30_levels,Buy,68.67,69.64993911115799,66.71012177768402,1:2_ATR[20],0.8333333333333334,0.02043292593920966,0.03762378780604497,1.6252175172131615,18,5.722222222222222
101,2020-02-19T00:00:00.000Z,ACIW,"ACI Worldwide, Inc.",710780,CCI[5]_crosses_back_100_(-100)_levels,Buy,34.03,35.00993911115799,32.070121777684015,1:2_ATR[20],0.7608695652173914,0.008582312118988893,0.024376773055750228,1.710553512159628,46,6.869565217391305
102,2020-02-19T00:00:00.000Z,ACIW,"ACI Worldwide, Inc.",710780,RSI[7]_crosses_back_70_30_levels,Buy,34.03,35.00993911115799,32.070121777684015,1:2_ATR[20],0.75,0.007927729898422333,0.026482112320905644,0.9846301551843061,20,7.8
103,2020-02-19T00:00:00.000Z,ACIW,"ACI Worldwide, Inc.",710780,SR[10]_counter_trend,Buy,34.03,35.00993911115799,32.070121777684015,1:2_ATR[20],0.8,0.014126085058216536,0.027301274738250184,1.818877432174458,20,6.85
