,date,days,exit,mean,median,model,name,price,signal,stop_loss,success,take_profit,ticker,trades,tscore,volume
0,2019-10-02T00:00:00.000Z,8.136363636363637,1:3_ATR[20],0.014505526442101856,0.023351686759130352,CCI[20]_crosses_100_(-100)_levels,"Agilent Technologies, Inc.",73.35,Buy,71.28216216154466,0.8636363636363636,74.0392792794851,A,22,2.2596002539904005,1993238
1,2019-10-02T00:00:00.000Z,7.125,1:2_ATR[20],0.0080864016521525,0.021792642552744573,RSI[5]_crosses_80_20_levels,"Agilent Technologies, Inc.",73.35,Buy,71.97144144102977,0.75,74.0392792794851,A,16,1.2239134308786244,1993238
2,2019-10-02T00:00:00.000Z,8.625,1:3_ATR[20],0.012304596792860754,0.021792642552744573,RSI[5]_crosses_80_20_levels,"Agilent Technologies, Inc.",73.35,Buy,71.28216216154466,0.875,74.0392792794851,A,16,1.8213803724120223,1993238
3,2019-10-02T00:00:00.000Z,7.3125,exit_after_5_days,0.006856783156818791,0.009744616018515763,RSI[5]_crosses_80_20_levels,"Agilent Technologies, Inc.",73.35,Buy,,0.75,,A,16,1.3736852051462838,1993238
4,2019-10-02T00:00:00.000Z,8.555555555555555,1:2_ATR[20],0.014833821704150254,0.03206492733882111,BBANDS[10_2_2]_breakout,American Airlines Group Inc.,25.37,Sell,26.74855855897022,0.7777777777777778,24.68072072051489,AAL,18,1.5202011190752804,14130639
5,2019-10-02T00:00:00.000Z,6.0,1:1_ATR[20],0.025378779178256056,0.03386946342466703,BBANDS[20_2_2]_breakout,American Airlines Group Inc.,25.37,Sell,26.05927927948511,0.8666666666666667,24.68072072051489,AAL,15,3.7730083444027227,14130639
6,2019-10-02T00:00:00.000Z,7.8,1:2_ATR[20],0.023734797456699916,0.03386946342466703,BBANDS[20_2_2]_breakout,American Airlines Group Inc.,25.37,Sell,26.74855855897022,0.8666666666666667,24.68072072051489,AAL,15,2.95690147030039,14130639
7,2019-10-02T00:00:00.000Z,8.0,1:3_ATR[20],0.021315500575048555,0.03386946342466703,BBANDS[20_2_2]_breakout,American Airlines Group Inc.,25.37,Sell,27.43783783845533,0.8666666666666667,24.68072072051489,AAL,15,2.121366923974898,14130639
8,2019-10-02T00:00:00.000Z,7.066666666666666,exit_after_5_days,0.03955029853283095,0.03455466190050637,BBANDS[20_2_2]_breakout,American Airlines Group Inc.,25.37,Sell,,0.9333333333333333,,AAL,15,3.8594345149346614,14130639
9,2019-10-02T00:00:00.000Z,5.826086956521739,1:2_ATR[20],0.020325695985930186,0.028806802378997805,BBANDS[5_1_1]_counter_trend,"Aaron's,  Inc.",61.91,Buy,60.53144144102978,0.9130434782608695,62.59927927948511,AAN,23,4.057318704932359,631971
10,2019-10-02T00:00:00.000Z,7.478260869565218,1:3_ATR[20],0.02477621167287699,0.028806802378997805,BBANDS[5_1_1]_counter_trend,"Aaron's,  Inc.",61.91,Buy,59.842162161544664,0.9565217391304348,62.59927927948511,AAN,23,11.382775515578729,631971
11,2019-10-02T00:00:00.000Z,1.5217391304347827,exit_after_1_days,0.009760470130900143,0.009302325581395269,BBANDS[5_1_1]_counter_trend,"Aaron's,  Inc.",61.91,Buy,,0.782608695652174,,AAN,23,3.348848300396558,631971
12,2019-10-02T00:00:00.000Z,7.130434782608695,exit_after_5_days,0.02220967469587186,0.026145900581019926,BBANDS[5_1_1]_counter_trend,"Aaron's,  Inc.",61.91,Buy,,0.782608695652174,,AAN,23,3.6527083625943333,631971
13,2019-10-02T00:00:00.000Z,8.074074074074074,opsig,0.020786804107808074,0.0258814703675919,BBANDS[5_1_1]_counter_trend,"Aaron's,  Inc.",61.91,Buy,,0.8148148148148148,,AAN,27,2.504614924550232,631971
14,2019-10-02T00:00:00.000Z,3.888888888888889,1:1_ATR[20],0.018391972583572315,0.02873498353219654,CCI[5]_crosses_100_(-100)_levels,"Aaron's,  Inc.",61.91,Buy,61.22072072051488,0.8333333333333334,62.59927927948511,AAN,18,3.671053096509607,631971
15,2019-10-02T00:00:00.000Z,4.944444444444445,1:2_ATR[20],0.02324637862064622,0.02898443359480388,CCI[5]_crosses_100_(-100)_levels,"Aaron's,  Inc.",61.91,Buy,60.53144144102978,0.9444444444444444,62.59927927948511,AAN,18,5.031675052148789,631971
16,2019-10-02T00:00:00.000Z,6.222222222222222,1:3_ATR[20],0.025404419864166118,0.02898443359480388,CCI[5]_crosses_100_(-100)_levels,"Aaron's,  Inc.",61.91,Buy,59.842162161544664,0.9444444444444444,62.59927927948511,AAN,18,9.930858502019591,631971
17,2019-10-02T00:00:00.000Z,8.72,opsig,0.025227606719732152,0.03421276595744669,CCI[5]_crosses_100_(-100)_levels,"Aaron's,  Inc.",61.91,Buy,,0.8,,AAN,25,2.986194861446897,631971
18,2019-10-02T00:00:00.000Z,7.541666666666667,1:2_ATR[20],0.018564336619124707,0.02825951722265702,STOCHRSI[14_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",61.91,Buy,60.53144144102978,0.875,62.59927927948511,AAN,24,3.703105626310048,631971
19,2019-10-02T00:00:00.000Z,7.166666666666667,exit_after_5_days,0.013107136787554331,0.008967472566345235,STOCHRSI[14_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",61.91,Buy,,0.75,,AAN,24,2.146450342508101,631971
20,2019-10-02T00:00:00.000Z,6.575757575757576,opsig,0.012236041168206818,0.020085106382978637,STOCHRSI[14_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",61.91,Buy,,0.7878787878787878,,AAN,33,2.1210989192468057,631971
21,2019-10-02T00:00:00.000Z,7.478260869565218,1:2_ATR[20],0.018053645084957107,0.028125381540702356,STOCHRSI[21_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",61.91,Buy,60.53144144102978,0.8695652173913043,62.59927927948511,AAN,23,3.468530032527723,631971
22,2019-10-02T00:00:00.000Z,7.0,opsig,0.01289868947906945,0.017128221546342238,STOCHRSI[21_5_3]_K_crosses_80_20_levels,"Aaron's,  Inc.",61.91,Buy,,0.7741935483870968,,AAN,31,2.1237395139202158,631971
23,2019-10-02T00:00:00.000Z,1.4,exit_after_1_days,0.014896147194142046,0.013733905579399153,SR[20]_breakout,"AAON, Inc.",43.64,Sell,,0.8,,AAON,15,3.0396465037019915,286124
24,2019-10-02T00:00:00.000Z,4.533333333333333,exit_after_3_days,0.017792973125864038,0.022727272727272728,SR[20]_breakout,"AAON, Inc.",43.64,Sell,,0.8,,AAON,15,2.9583336101087743,286124
25,2019-10-02T00:00:00.000Z,8.03125,1:2_ATR[20],0.007869369023917851,0.026696711668738764,STOCHRSI[9_5_3]_K_crosses_80_20_levels,"Advance Auto Parts, Inc.",162.96,Buy,161.5814414410298,0.75,163.6492792794851,AAP,32,1.0203427091987214,974002
26,2019-10-02T00:00:00.000Z,8.875,1:3_ATR[20],0.0077118081134797175,0.026696711668738764,STOCHRSI[9_5_3]_K_crosses_80_20_levels,"Advance Auto Parts, Inc.",162.96,Buy,160.8921621615447,0.8125,163.6492792794851,AAP,32,0.9021820996535462,974002
27,2019-10-02T00:00:00.000Z,6.059701492537314,1:2_ATR[20],0.0065210372362991785,0.018320790215937403,STOCHRSI[14_5_3]_K_crosses_80_20_levels,Apple Inc.,218.96,Buy,217.5814414410298,0.7611940298507462,219.6492792794851,AAPL,67,1.6213534615870022,34558201
28,2019-10-02T00:00:00.000Z,5.645161290322581,1:2_ATR[20],0.008972822399415627,0.016914587750055766,RSI[5]_crosses_70_30_levels,"American Assets Trust, Inc.",46.02,Buy,44.641441441029784,0.8064516129032258,46.709279279485116,AAT,31,2.593493466420225,189952
